"run","day","filename","filename_fullpaths","sample_name","site","samplenumber_site","latlong","collection_date","inclusionexclusionreason"
"021216DR515F","day7","day7_D12.PH20.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","3_filtered/day7_D12.PH20.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","PH20.4","PH","20","51.56965 N 0.81288 W","2013-12-07","this study"
"021216DR515F","day7","day7_D12.SAC12.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_D12.SAC12.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","SAC12.4","SAC","12","51.76921 N 0.34959 W","2013-12-03","this study"
"021216DR515F","day7","day7_D12.WF04.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_D12.WF04.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WF04.4","WF","4","51.4473 N 0.6383 W","2013-10-21","this study"
"021216DR515F","day7","day7_D2.BB12.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","3_filtered/day7_D2.BB12.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","BB12.4","BB","12","51.559 N 0.6349 W","2013-08-20","this study"
"021216DR515F","day7","day7_D2.WiW12.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_D2.WiW12.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW12.4","WiW","12","51.4412 N 0.5998 W","2013-09-18","this study"
"021216DR515F","day7","day7_D2.WYM21.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_D2.WYM21.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","WYM21.4","WYM","21","51.7687 N 1.3285 W","2013-10-22","this study"
"021216DR515F","day7","day7_D3.BB20.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","3_filtered/day7_D3.BB20.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","BB20.4","BB","20","51.5571 N 0.6353 W","2013-08-20","this study"
"021216DR515F","day7","day7_D3.WiW20.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_D3.WiW20.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW20.4","WiW","20","51.4417 N 0.6 W","2013-09-18","this study"
"021216DR515F","day7","day7_D3.WYM27.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_D3.WYM27.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","WYM27.4","WYM","27","51.7685 N 1.3281 W","2013-10-22","this study"
"021216DR515F","day7","day7_D3.WYT20.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_D3.WYT20.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT20.4","WYT","20","51.7697 N 1.3295 W","2013-10-22","this study"
"021216DR515F","day7","day7_D4.WiW28.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_D4.WiW28.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW28.4","WiW","28","51.4417 N 0.6007 W","2013-09-18","this study"
"021216DR515F","day7","day7_D4.WYM25.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_D4.WYM25.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","WYM25.4","WYM","25","51.7685 N 1.3281 W","2013-10-22","this study"
"021216DR515F","day7","day7_D4.WYT28.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_D4.WYT28.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT28.4","WYT","28","51.7694 N 1.3296 W","2013-10-22","this study"
"021216DR515F","day7","day7_D5.BB35.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_D5.BB35.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","BB35.4","BB","35","51.551 N 0.6327 W","2013-08-29","this study"
"021216DR515F","day7","day7_D5.WEL04.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","3_filtered/day7_D5.WEL04.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","WEL04.4","WEL","4","50.9459 N 3.2072 W","2013-12-29","this study"
"021216DR515F","day7","day7_D5.WiW36.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_D5.WiW36.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW36.4","WiW","36","51.4418 N 0.6018 W","2013-09-18","this study"
"021216DR515F","day7","day7_D5.WYT36.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_D5.WYT36.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT36.4","WYT","36","51.769 N 1.3291 W","2013-10-22","this study"
"021216DR515F","day7","day7_D6.WEL12.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","3_filtered/day7_D6.WEL12.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","WEL12.4","WEL","12","50.9466 N 3.2077 W","2013-12-29","this study"
"021216DR515F","day7","day7_D6.WiW44.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_D6.WiW44.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW44.4","WiW","44","51.4426 N 0.6017 W","2013-09-18","this study"
"021216DR515F","day7","day7_D6.WYC15.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_D6.WYC15.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","WYC15.4","WYC","15","51.7688 N 1.3299 W","2013-10-22","this study"
"021216DR515F","day7","day7_D6.WYT44.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_D6.WYT44.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT44.4","WYT","44","51.7687 N 1.3285 W","2013-10-22","this study"
"021216DR515F","day7","day7_D7.WEL20.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","3_filtered/day7_D7.WEL20.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","WEL20.4","WEL","20","50.9796 N 3.2328 W","2013-12-29","this study"
"021216DR515F","day7","day7_D7.WiW52.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_D7.WiW52.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW52.4","WiW","52","51.4425 N 0.5952 W","2013-09-18","this study"
"021216DR515F","day7","day7_D7.WYM29.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_D7.WYM29.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","WYM29.4","WYM","29","51.7685 N 1.3281 W","2013-10-22","this study"
"021216DR515F","day7","day7_D7.WYT52.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_D7.WYT52.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT52.4","WYT","52","51.7684 N 1.3327 W","2013-10-22","this study"
"021216DR515F","day7","day7_D8.LW02.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","3_filtered/day7_D8.LW02.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","LW02.4","LW","2","51.4231 N 0.6396 W","2013-09-12","this study"
"021216DR515F","day7","day7_D8.WYC14.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_D8.WYC14.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","WYC14.4","WYC","14","51.7693 N 1.3292 W","2013-10-22","this study"
"021216DR515F","day7","day7_D8.WYT60.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_D8.WYT60.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT60.4","WYT","60","51.7686 N 1.3358 W","2013-10-22","this study"
"021216DR515F","day7","day7_D9.CHE10.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_D9.CHE10.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","CHE10.4","CHE","10","50.928 N 3.4796 W","2013-12-28","this study"
"021216DR515F","day7","day7_D9.LW10.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","3_filtered/day7_D9.LW10.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","LW10.4","LW","10","51.4239 N 0.6403 W","2013-09-12","this study"
"021216DR515F","day7","day7_D9.OWW04.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_D9.OWW04.4_021216DR515FSAM1-92-pr_filt.fastq.gz","OWW04.4","OWW","4","51.4502 N 0.5959 W","2013-09-26","this study"
"021216DR515F","day7","day7_D9.WP04.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_D9.WP04.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WP04.4","WP","4","51.32235 N 0.615425 W","2013-11-28","this study"
"021216DR515F","day7","day7_E1.BB05.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","3_filtered/day7_E1.BB05.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","BB05.4","BB","5","51.5575 N 0.634 W","2013-08-20","this study"
"021216DR515F","day7","day7_E1.BB19.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_E1.BB19.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","BB19.4","BB","19","51.5565 N 0.6352 W","2013-08-20","this study"
"021216DR515F","day7","day7_E1.WiW05.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_E1.WiW05.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW05.4","WiW","5","51.4117 N 0.6208 W","2013-09-18","this study"
"021216DR515F","day7","day7_E1.WYT05.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_E1.WYT05.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT05.4","WYT","5","51.7664 N 1.3295 W","2013-10-16","this study"
"021216DR515F","day7","day7_E10.AE26.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_E10.AE26.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","AE26.4","AE","26","51.78573 N 0.55218 W","2013-10-30","this study"
"021216DR515F","day7","day7_E10.OWW13.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_E10.OWW13.4_021216DR515FSAM1-92-pr_filt.fastq.gz","OWW13.4","OWW","13","51.4482 N 0.5903 W","2013-09-26","this study"
"021216DR515F","day7","day7_E10.PH05.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","3_filtered/day7_E10.PH05.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","PH05.4","PH","5","51.57234 N 0.81134 W","2013-12-07","this study"
"021216DR515F","day7","day7_E10.WP13.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_E10.WP13.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WP13.4","WP","13","51.323928 N 0.612627 W","2013-11-28","this study"
"021216DR515F","day7","day7_E11.BWd05.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_E11.BWd05.4_021216DR515FSAM1-92-pr_filt.fastq.gz","BWd05.4","BWd","5","51.1936 N 1.0689 W","2013-10-03","this study"
"021216DR515F","day7","day7_E11.CHE02.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_E11.CHE02.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","CHE02.4","CHE","2","50.9228 N 3.4745 W","2013-12-28","this study"
"021216DR515F","day7","day7_E11.PH13.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","3_filtered/day7_E11.PH13.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","PH13.4","PH","13","51.57283 N 0.81347 W","2013-12-07","this study"
"021216DR515F","day7","day7_E11.SAC05.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_E11.SAC05.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","SAC05.4","SAC","5","51.76896 N 0.34829 W","2013-12-03","this study"
"021216DR515F","day7","day7_E12.AE100.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_E12.AE100.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","AE100.4","AE","100","51.79431 N 0.56121 W","2013-11-18","this study"
"021216DR515F","day7","day7_E12.PH21.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","3_filtered/day7_E12.PH21.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","PH21.4","PH","21","51.56911 N 0.81275 W","2013-12-07","this study"
"021216DR515F","day7","day7_E12.SAC13.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_E12.SAC13.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","SAC13.4","SAC","13","51.76928 N 0.34986 W","2013-12-03","this study"
"021216DR515F","day7","day7_E12.WF05.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_E12.WF05.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WF05.4","WF","5","51.4473 N 0.6392 W","2013-10-21","this study"
"021216DR515F","day7","day7_E2.WiW13.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_E2.WiW13.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW13.4","WiW","13","51.4412 N 0.5998 W","2013-09-18","this study"
"021216DR515F","day7","day7_E2.WYM22.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_E2.WYM22.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","WYM22.4","WYM","22","51.7685 N 1.3281 W","2013-10-22","this study"
"021216DR515F","day7","day7_E2.WYT13.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_E2.WYT13.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT13.4","WYT","13","51.7673 N 1.3299 W","2013-10-16","this study"
"021216DR515F","day7","day7_E3.BB21.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","3_filtered/day7_E3.BB21.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","BB21.4","BB","21","51.5578 N 0.6359 W","2013-08-20","this study"
"021216DR515F","day7","day7_E3.BB61.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_E3.BB61.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","BB61.4","BB","61","51.559 N 0.6287 W","2013-08-29","this study"
"021216DR515F","day7","day7_E3.WiW21.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_E3.WiW21.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW21.4","WiW","21","51.4416 N 0.5999 W","2013-09-18","this study"
"021216DR515F","day7","day7_E3.WYT21.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_E3.WYT21.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT21.4","WYT","21","51.7697 N 1.3295 W","2013-10-22","this study"
"021216DR515F","day7","day7_E4.AE05.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_E4.AE05.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","AE05.4","AE","5","51.78622 N 0.55194 W","2013-10-30","this study"
"021216DR515F","day7","day7_E4.WiW29.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_E4.WiW29.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW29.4","WiW","29","51.4417 N 0.6007 W","2013-09-18","this study"
"021216DR515F","day7","day7_E4.WYT29.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_E4.WYT29.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT29.4","WYT","29","51.7693 N 1.3294 W","2013-10-22","this study"
"021216DR515F","day7","day7_E5.SP07.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_E5.SP07.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","SP07.4","SP","7","51.412 N 0.6459 W","2013-09-11","this study"
"021216DR515F","day7","day7_E5.WEL05.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","3_filtered/day7_E5.WEL05.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","WEL05.4","WEL","5","50.9462 N 3.2073 W","2013-12-29","this study"
"021216DR515F","day7","day7_E5.WiW37.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_E5.WiW37.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW37.4","WiW","37","51.442 N 0.6019 W","2013-09-18","this study"
"021216DR515F","day7","day7_E5.WYT37.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_E5.WYT37.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT37.4","WYT","37","51.7689 N 1.3291 W","2013-10-22","this study"
"021216DR515F","day7","day7_E6.WEL13.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","3_filtered/day7_E6.WEL13.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","WEL13.4","WEL","13","50.9454 N 3.2104 W","2013-12-29","this study"
"021216DR515F","day7","day7_E6.WiW45.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_E6.WiW45.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW45.4","WiW","45","51.443 N 0.6016 W","2013-09-18","this study"
"021216DR515F","day7","day7_E6.WYT116.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_E6.WYT116.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","WYT116.4","WYT","116","51.772 N 1.3364 W","2013-10-25","this study"
"021216DR515F","day7","day7_E6.WYT45.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_E6.WYT45.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT45.4","WYT","45","51.7688 N 1.3288 W","2013-10-22","this study"
"021216DR515F","day7","day7_E7.CHE06.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_E7.CHE06.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","CHE06.4","CHE","6","50.9231 N 3.474 W","2013-12-28","this study"
"021216DR515F","day7","day7_E7.WEL21.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","3_filtered/day7_E7.WEL21.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","WEL21.4","WEL","21","50.9448 N 3.2115 W","2013-12-29","this study"
"021216DR515F","day7","day7_E7.WiW53.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_E7.WiW53.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW53.4","WiW","53","51.4425 N 0.5952 W","2013-09-18","this study"
"021216DR515F","day7","day7_E7.WYT53.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_E7.WYT53.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT53.4","WYT","53","51.7684 N 1.3327 W","2013-10-22","this study"
"021216DR515F","day7","day7_E8.AE121.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_E8.AE121.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","AE121.4","AE","121","51.79706 N 0.56418 W","2013-11-21","this study"
"021216DR515F","day7","day7_E8.LW03.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","3_filtered/day7_E8.LW03.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","LW03.4","LW","3","51.4239 N 0.6381 W","2013-09-12","this study"
"021216DR515F","day7","day7_E8.WYT61.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_E8.WYT61.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT61.4","WYT","61","51.7686 N 1.3358 W","2013-10-22","this study"
"021216DR515F","day7","day7_E9.BB42.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_E9.BB42.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","BB42.4","BB","42","51.5579 N 0.6307 W","2013-08-29","this study"
"021216DR515F","day7","day7_E9.LW11.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","3_filtered/day7_E9.LW11.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","LW11.4","LW","11","51.4239 N 0.6403 W","2013-09-12","this study"
"021216DR515F","day7","day7_E9.OWW05.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_E9.OWW05.4_021216DR515FSAM1-92-pr_filt.fastq.gz","OWW05.4","OWW","5","51.45 N 0.5968 W","2013-09-26","this study"
"021216DR515F","day7","day7_E9.WP05.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_E9.WP05.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WP05.4","WP","5","51.32235 N 0.615425 W","2013-11-28","this study"
"021216DR515F","day7","day7_F1.BB06.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","3_filtered/day7_F1.BB06.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","BB06.4","BB","6","51.5574 N 0.6325 W","2013-08-20","this study"
"021216DR515F","day7","day7_F1.CHE01.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_F1.CHE01.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","CHE01.4","CHE","1","50.9228 N 3.4745 W","2013-12-28","this study"
"021216DR515F","day7","day7_F1.WiW06.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_F1.WiW06.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW06.4","WiW","6","51.4381 N 0.6003 W","2013-09-18","this study"
"021216DR515F","day7","day7_F1.WYT06.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_F1.WYT06.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT06.4","WYT","6","51.7664 N 1.3295 W","2013-10-16","this study"
"021216DR515F","day7","day7_F10.AE52.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_F10.AE52.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","AE52.4","AE","52","51.785 N 0.55104 W","2013-10-30","this study"
"021216DR515F","day7","day7_F10.OWW14.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_F10.OWW14.4_021216DR515FSAM1-92-pr_filt.fastq.gz","OWW14.4","OWW","14","51.4462 N 0.594 W","2013-09-26","this study"
"021216DR515F","day7","day7_F10.PH06.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","3_filtered/day7_F10.PH06.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","PH06.4","PH","6","51.5719 N 0.80964 W","2013-12-07","this study"
"021216DR515F","day7","day7_F10.WP14.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_F10.WP14.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WP14.4","WP","14","51.323928 N 0.612627 W","2013-11-28","this study"
"021216DR515F","day7","day7_F11.BWd06.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_F11.BWd06.4_021216DR515FSAM1-92-pr_filt.fastq.gz","BWd06.4","BWd","6","51.1936 N 1.0689 W","2013-10-03","this study"
"021216DR515F","day7","day7_F11.PH14.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","3_filtered/day7_F11.PH14.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","PH14.4","PH","14","51.57108 N 0.81282 W","2013-12-07","this study"
"021216DR515F","day7","day7_F11.SAC06.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_F11.SAC06.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","SAC06.4","SAC","6","51.7697 N 0.34836 W","2013-12-03","this study"
"021216DR515F","day7","day7_F11.SP09.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_F11.SP09.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","SP09.4","SP","9","51.4124 N 0.6462 W","2013-09-11","this study"
"021216DR515F","day7","day7_F12.AE95.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_F12.AE95.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","AE95.4","AE","95","51.79391 N 0.55994 W","2013-11-18","this study"
"021216DR515F","day7","day7_F12.PH22.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","3_filtered/day7_F12.PH22.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","PH22.4","PH","22","51.5698 N 0.8124 W","2013-12-07","this study"
"021216DR515F","day7","day7_F12.SAC14.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_F12.SAC14.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","SAC14.4","SAC","14","51.76928 N 0.34986 W","2013-12-03","this study"
"021216DR515F","day7","day7_F12.WF06.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_F12.WF06.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WF06.4","WF","6","51.4473 N 0.6383 W","2013-10-21","this study"
"021216DR515F","day7","day7_F2.BB14.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","3_filtered/day7_F2.BB14.4_021216DR515FSAM1-88d-pr_filt.fastq.gz","BB14.4","BB","14","51.5594 N 0.635 W","2013-08-20","this study"
"021216DR515F","day7","day7_F2.BB66.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_F2.BB66.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","BB66.4","BB","66","51.5596 N 0.6315 W","2013-08-29","this study"
"021216DR515F","day7","day7_F2.WiW14.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_F2.WiW14.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW14.4","WiW","14","51.4412 N 0.5998 W","2013-09-18","this study"
"021216DR515F","day7","day7_F2.WYT14.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_F2.WYT14.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT14.4","WYT","14","51.7658 N 1.3271 W","2013-10-16","this study"
"021216DR515F","day7","day7_F3.AE22.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_F3.AE22.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","AE22.4","AE","22","51.78608 N 0.55237 W","2013-10-30","this study"
"021216DR515F","day7","day7_F3.WiW22.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_F3.WiW22.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW22.4","WiW","22","51.4416 N 0.6004 W","2013-09-18","this study"
"021216DR515F","day7","day7_F3.WYT22.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_F3.WYT22.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT22.4","WYT","22","51.7697 N 1.3295 W","2013-10-22","this study"
"021216DR515F","day7","day7_F4.BB88.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_F4.BB88.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","BB88.4","BB","88","51.5594 N 0.638 W","2013-08-29","this study"
"021216DR515F","day7","day7_F4.WiW30.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","3_filtered/day7_F4.WiW30.4_021216DR515FSAM1-89d-pr_filt.fastq.gz","WiW30.4","WiW","30","51.4417 N 0.6007 W","2013-09-18","this study"
"021216DR515F","day7","day7_F4.WYT30.4_021216DR515FSAM1-92-pr_filt.fastq.gz","3_filtered/day7_F4.WYT30.4_021216DR515FSAM1-92-pr_filt.fastq.gz","WYT30.4","WYT","30","51.7693 N 1.3294 W","2013-10-22","this study"
"021216DR515F","day7","day7_F5.CHE13.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","3_filtered/day7_F5.CHE13.4_021216DR515FSAM1-96f-pr_filt.fastq.gz","CHE13.4","CHE","13","50.9219 N 3.4791 W","2013-12-28","this study"
