"run","day","filename","filename_fullpaths","sample_name","site","samplenumber_site","latlong","collection_date","inclusionexclusionreason"
"021216DR515F","day7","day7_A11.WYT49.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_A11.WYT49.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT49.3","WYT","49","51.7648 N 1.3278 W","2013-10-22","this study"
"021216DR515F","day7","day7_A12.AE97.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_A12.AE97.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","AE97.3","AE","97","51.79389 N 0.56033 W","2013-11-18","this study"
"021216DR515F","day7","day7_A12.PH17.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","3_filtered/day7_A12.PH17.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","PH17.3","PH","17","51.57016 N 0.81297 W","2013-12-07","this study"
"021216DR515F","day7","day7_A12.SAC09.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","3_filtered/day7_A12.SAC09.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","SAC09.3","SAC","9","51.76949 N 0.34862 W","2013-12-03","this study"
"021216DR515F","day7","day7_A12.WYT57.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_A12.WYT57.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT57.3","WYT","57","51.7688 N 1.3345 W","2013-10-22","this study"
"021216DR515F","day7","day7_A2.BB09.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","3_filtered/day7_A2.BB09.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","BB09.3","BB","9","51.559 N 0.6344 W","2013-08-20","this study"
"021216DR515F","day7","day7_A2.CHE03.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_A2.CHE03.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","CHE03.3","CHE","3","50.9228 N 3.4745 W","2013-12-28","this study"
"021216DR515F","day7","day7_A2.OWW09.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_A2.OWW09.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","OWW09.3","OWW","9","51.4497 N 0.5968 W","2013-09-26","this study"
"021216DR515F","day7","day7_A2.WiW09.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","3_filtered/day7_A2.WiW09.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW09.3","WiW","9","51.4378 N 0.5995 W","2013-09-18","this study"
"021216DR515F","day7","day7_A3.AE12.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_A3.AE12.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","AE12.3","AE","12","51.78638 N 0.55246 W","2013-10-30","this study"
"021216DR515F","day7","day7_A3.BB17.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","3_filtered/day7_A3.BB17.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","BB17.3","BB","17","51.5592 N 0.6344 W","2013-08-20","this study"
"021216DR515F","day7","day7_A3.BWd01.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_A3.BWd01.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","BWd01.3","BWd","1","51.1936 N 1.0689 W","2013-10-03","this study"
"021216DR515F","day7","day7_A3.WiW17.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","3_filtered/day7_A3.WiW17.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW17.3","WiW","17","51.4414 N 0.5996 W","2013-09-18","this study"
"021216DR515F","day7","day7_A4.BB25.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","3_filtered/day7_A4.BB25.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","BB25.3","BB","25","51.5604 N 0.6357 W","2013-08-20","this study"
"021216DR515F","day7","day7_A4.BB96.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_A4.BB96.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","BB96.3","BB","96","51.5564 N 0.6371 W","2013-08-29","this study"
"021216DR515F","day7","day7_A4.WF01.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_A4.WF01.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WF01.3","WF","1","51.4503 N 0.6338 W","2013-10-21","this study"
"021216DR515F","day7","day7_A4.WiW25.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","3_filtered/day7_A4.WiW25.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW25.3","WiW","25","51.4416 N 0.6004 W","2013-09-18","this study"
"021216DR515F","day7","day7_A5.BB57.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_A5.BB57.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","BB57.3","BB","57","51.559 N 0.6295 W","2013-08-29","this study"
"021216DR515F","day7","day7_A5.WEL01.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","3_filtered/day7_A5.WEL01.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","WEL01.3","WEL","1","50.9459 N 3.2072 W","2013-12-29","this study"
"021216DR515F","day7","day7_A5.WiW33.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","3_filtered/day7_A5.WiW33.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW33.3","WiW","33","51.4418 N 0.6018 W","2013-09-18","this study"
"021216DR515F","day7","day7_A5.WYT01.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_A5.WYT01.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT01.3","WYT","1","51.7702 N 1.3293 W","2013-10-16","this study"
"021216DR515F","day7","day7_A6.CHE05.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_A6.CHE05.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","CHE05.3","CHE","5","50.9252 N 3.4739 W","2013-12-28","this study"
"021216DR515F","day7","day7_A6.WEL09.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","3_filtered/day7_A6.WEL09.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","WEL09.3","WEL","9","50.9466 N 3.2077 W","2013-12-29","this study"
"021216DR515F","day7","day7_A6.WiW41.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","3_filtered/day7_A6.WiW41.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW41.3","WiW","41","51.4427 N 0.6017 W","2013-09-18","this study"
"021216DR515F","day7","day7_A6.WYT09.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_A6.WYT09.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT09.3","WYT","9","51.7693 N 1.3293 W","2013-10-16","this study"
"021216DR515F","day7","day7_A7.WEL17.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","3_filtered/day7_A7.WEL17.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","WEL17.3","WEL","17","50.9454 N 3.2104 W","2013-12-29","this study"
"021216DR515F","day7","day7_A7.WiW49.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","3_filtered/day7_A7.WiW49.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW49.3","WiW","49","51.43 N 0.5944 W","2013-09-18","this study"
"021216DR515F","day7","day7_A7.WYT12.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_A7.WYT12.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","WYT12.3","WYT","12","51.7673 N 1.3299 W","2013-10-16","this study"
"021216DR515F","day7","day7_A7.WYT17.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_A7.WYT17.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT17.3","WYT","17","51.7697 N 1.3295 W","2013-10-22","this study"
"021216DR515F","day7","day7_A8.BB27.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_A8.BB27.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","BB27.3","BB","27","51.5509 N 0.6322 W","2013-08-29","this study"
"021216DR515F","day7","day7_A8.WEL25.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","3_filtered/day7_A8.WEL25.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","WEL25.3","WEL","25","50.9451 N 3.2118 W","2013-12-29","this study"
"021216DR515F","day7","day7_A8.WiW57.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","3_filtered/day7_A8.WiW57.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW57.3","WiW","57","51.4381 N 0.6003 W","2013-09-18","this study"
"021216DR515F","day7","day7_A8.WYT25.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_A8.WYT25.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT25.3","WYT","25","51.7694 N 1.3297 W","2013-10-22","this study"
"021216DR515F","day7","day7_A9.BB100.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_A9.BB100.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","BB100.3","BB","100","51.5563 N 0.6367 W","2013-08-29","this study"
"021216DR515F","day7","day7_A9.LW07.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","3_filtered/day7_A9.LW07.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","LW07.3","LW","7","51.4241 N 0.6383 W","2013-09-12","this study"
"021216DR515F","day7","day7_A9.WP01.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","3_filtered/day7_A9.WP01.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WP01.3","WP","1","51.3222 N 0.61592 W","2013-11-28","this study"
"021216DR515F","day7","day7_A9.WYT33.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_A9.WYT33.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT33.3","WYT","33","51.769 N 1.3293 W","2013-10-22","this study"
"021216DR515F","day7","day7_B1.BB02.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","3_filtered/day7_B1.BB02.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","BB02.3","BB","2","51.557 N 0.6335 W","2013-08-20","this study"
"021216DR515F","day7","day7_B1.OWW02.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_B1.OWW02.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","OWW02.3","OWW","2","51.4503 N 0.5941 W","2013-09-26","this study"
"021216DR515F","day7","day7_B1.WiW02.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","3_filtered/day7_B1.WiW02.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW02.3","WiW","2","51.4117 N 0.6208 W","2013-09-18","this study"
"021216DR515F","day7","day7_B1.WYC42.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_B1.WYC42.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","WYC42.3","WYC","42","51.7685 N 1.336 W","2013-10-22","this study"
"021216DR515F","day7","day7_B10.BB63.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_B10.BB63.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","BB63.3","BB","63","51.5583 N 0.6307 W","2013-08-29","this study"
"021216DR515F","day7","day7_B10.PH02.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","3_filtered/day7_B10.PH02.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","PH02.3","PH","2","51.57306 N 0.81191 W","2013-12-07","this study"
"021216DR515F","day7","day7_B10.WP10.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","3_filtered/day7_B10.WP10.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WP10.3","WP","10","51.324101 N 0.615783 W","2013-11-28","this study"
"021216DR515F","day7","day7_B10.WYT42.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_B10.WYT42.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT42.3","WYT","42","51.7687 N 1.3291 W","2013-10-22","this study"
"021216DR515F","day7","day7_B11.BB29.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_B11.BB29.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","BB29.3","BB","29","51.5509 N 0.6318 W","2013-08-29","this study"
"021216DR515F","day7","day7_B11.PH10.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","3_filtered/day7_B11.PH10.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","PH10.3","PH","10","51.57204 N 0.81328 W","2013-12-07","this study"
"021216DR515F","day7","day7_B11.SAC02.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","3_filtered/day7_B11.SAC02.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","SAC02.3","SAC","2","51.76587 N 0.33455 W","2013-12-03","this study"
"021216DR515F","day7","day7_B11.WYT50.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_B11.WYT50.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT50.3","WYT","50","51.7648 N 1.3278 W","2013-10-22","this study"
"021216DR515F","day7","day7_B12.AE126.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_B12.AE126.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","AE126.3","AE","126","51.79794 N 0.56341 W","2013-11-21","this study"
"021216DR515F","day7","day7_B12.PH18.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","3_filtered/day7_B12.PH18.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","PH18.3","PH","18","51.56984 N 0.81291 W","2013-12-07","this study"
"021216DR515F","day7","day7_B12.SAC10.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","3_filtered/day7_B12.SAC10.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","SAC10.3","SAC","10","51.76949 N 0.34862 W","2013-12-03","this study"
"021216DR515F","day7","day7_B12.WYT58.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_B12.WYT58.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT58.3","WYT","58","51.7687 N 1.3358 W","2013-10-22","this study"
"021216DR515F","day7","day7_B2.BB10.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","3_filtered/day7_B2.BB10.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","BB10.3","BB","10","51.5591 N 0.6347 W","2013-08-20","this study"
"021216DR515F","day7","day7_B2.OWW10.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_B2.OWW10.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","OWW10.3","OWW","10","51.4497 N 0.5968 W","2013-09-26","this study"
"021216DR515F","day7","day7_B2.WiW10.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","3_filtered/day7_B2.WiW10.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW10.3","WiW","10","51.4378 N 0.5995 W","2013-09-18","this study"
"021216DR515F","day7","day7_B2.WYD09.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_B2.WYD09.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","WYD09.3","WYD","9","51.769 N 1.3289 W","2013-10-22","this study"
"021216DR515F","day7","day7_B3.BB18.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","3_filtered/day7_B3.BB18.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","BB18.3","BB","18","51.5573 N 0.6325 W","2013-08-20","this study"
"021216DR515F","day7","day7_B3.BWd02.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_B3.BWd02.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","BWd02.3","BWd","2","51.1946 N 1.0674 W","2013-10-03","this study"
"021216DR515F","day7","day7_B3.WiW18.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","3_filtered/day7_B3.WiW18.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW18.3","WiW","18","51.4414 N 0.5997 W","2013-09-18","this study"
"021216DR515F","day7","day7_B4.AE198.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_B4.AE198.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","AE198.3","AE","198","51.78599 N 0.55237 W","2013-10-30","this study"
"021216DR515F","day7","day7_B4.BB26.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","3_filtered/day7_B4.BB26.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","BB26.3","BB","26","51.5604 N 0.6358 W","2013-08-20","this study"
"021216DR515F","day7","day7_B4.WF02.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_B4.WF02.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WF02.3","WF","2","51.4503 N 0.6338 W","2013-10-21","this study"
"021216DR515F","day7","day7_B4.WiW26.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","3_filtered/day7_B4.WiW26.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW26.3","WiW","26","51.4416 N 0.6009 W","2013-09-18","this study"
"021216DR515F","day7","day7_B5.AE107.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_B5.AE107.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","AE107.3","AE","107","51.79507 N 0.56083 W","2013-11-18","this study"
"021216DR515F","day7","day7_B5.WEL02.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","3_filtered/day7_B5.WEL02.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","WEL02.3","WEL","2","50.9459 N 3.2072 W","2013-12-29","this study"
"021216DR515F","day7","day7_B5.WiW34.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","3_filtered/day7_B5.WiW34.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW34.3","WiW","34","51.4417 N 0.6018 W","2013-09-18","this study"
"021216DR515F","day7","day7_B5.WYT02.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_B5.WYT02.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT02.3","WYT","2","51.7702 N 1.3293 W","2013-10-16","this study"
"021216DR515F","day7","day7_B6.CHE14.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_B6.CHE14.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","CHE14.3","CHE","14","50.9275 N 3.4792 W","2013-12-28","this study"
"021216DR515F","day7","day7_B6.WEL10.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","3_filtered/day7_B6.WEL10.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","WEL10.3","WEL","10","50.9466 N 3.2077 W","2013-12-29","this study"
"021216DR515F","day7","day7_B6.WiW42.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","3_filtered/day7_B6.WiW42.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW42.3","WiW","42","51.4427 N 0.6017 W","2013-09-18","this study"
"021216DR515F","day7","day7_B6.WYT10.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_B6.WYT10.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT10.3","WYT","10","51.7693 N 1.3293 W","2013-10-16","this study"
"021216DR515F","day7","day7_B7.SP04.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_B7.SP04.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","SP04.3","SP","4","51.4098 N 0.6464 W","2013-09-11","this study"
"021216DR515F","day7","day7_B7.WEL18.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","3_filtered/day7_B7.WEL18.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","WEL18.3","WEL","18","50.9454 N 3.2104 W","2013-12-29","this study"
"021216DR515F","day7","day7_B7.WiW50.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","3_filtered/day7_B7.WiW50.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW50.3","WiW","50","51.43 N 0.5944 W","2013-09-18","this study"
"021216DR515F","day7","day7_B8.SP03.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_B8.SP03.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","SP03.3","SP","3","51.082 N 0.6452 W","2013-09-11","this study"
"021216DR515F","day7","day7_B8.WEL26.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","3_filtered/day7_B8.WEL26.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","WEL26.3","WEL","26","50.9451 N 3.2118 W","2013-12-29","this study"
"021216DR515F","day7","day7_B8.WYT26.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_B8.WYT26.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT26.3","WYT","26","51.7694 N 1.3297 W","2013-10-22","this study"
"021216DR515F","day7","day7_B9.LW08.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","3_filtered/day7_B9.LW08.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","LW08.3","LW","8","51.4245 N 0.6382 W","2013-09-12","this study"
"021216DR515F","day7","day7_B9.WP02.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","3_filtered/day7_B9.WP02.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WP02.3","WP","2","51.3222 N 0.61572 W","2013-11-28","this study"
"021216DR515F","day7","day7_B9.WYM39.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_B9.WYM39.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","WYM39.3","WYM","39","51.7683 N 1.3329 W","2013-10-22","this study"
"021216DR515F","day7","day7_B9.WYT34.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_B9.WYT34.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT34.3","WYT","34","51.769 N 1.3293 W","2013-10-22","this study"
"021216DR515F","day7","day7_C1.CHE12.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_C1.CHE12.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","CHE12.3","CHE","12","50.928 N 3.4796 W","2013-12-28","this study"
"021216DR515F","day7","day7_C1.OWW03.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_C1.OWW03.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","OWW03.3","OWW","3","51.4503 N 0.5946 W","2013-09-26","this study"
"021216DR515F","day7","day7_C1.WiW03.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","3_filtered/day7_C1.WiW03.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WiW03.3","WiW","3","51.4117 N 0.6208 W","2013-09-18","this study"
"021216DR515F","day7","day7_C10.CHE08.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_C10.CHE08.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","CHE08.3","CHE","8","50.928 N 3.4796 W","2013-12-28","this study"
"021216DR515F","day7","day7_C10.PH03.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","3_filtered/day7_C10.PH03.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","PH03.3","PH","3","51.5729 N 0.813001 W","2013-12-07","this study"
"021216DR515F","day7","day7_C10.WP11.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","3_filtered/day7_C10.WP11.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","WP11.3","WP","11","51.324101 N 0.615783 W","2013-11-28","this study"
"021216DR515F","day7","day7_C10.WYT43.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_C10.WYT43.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT43.3","WYT","43","51.7687 N 1.3285 W","2013-10-22","this study"
"021216DR515F","day7","day7_C11.CHE11.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_C11.CHE11.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","CHE11.3","CHE","11","50.928 N 3.4796 W","2013-12-28","this study"
"021216DR515F","day7","day7_C11.PH11.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","3_filtered/day7_C11.PH11.3_021216DR515FSAM1-88c-pr_filt.fastq.gz","PH11.3","PH","11","51.57204 N 0.81328 W","2013-12-07","this study"
"021216DR515F","day7","day7_C11.SAC03.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","3_filtered/day7_C11.SAC03.3_021216DR515FSAM1-89c-pr_filt.fastq.gz","SAC03.3","SAC","3","51.76896 N 0.34829 W","2013-12-03","this study"
"021216DR515F","day7","day7_C11.WYT51.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","3_filtered/day7_C11.WYT51.3_021216DR515FSAM1-91c-pr_filt.fastq.gz","WYT51.3","WYT","51","51.7684 N 1.3327 W","2013-10-22","this study"
"021216DR515F","day7","day7_C12.BB31.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","3_filtered/day7_C12.BB31.3_021216DR515FSAM1-96e-pr_filt.fastq.gz","BB31.3","BB","31","51.5503 N 0.6335 W","2013-08-29","this study"
