"run","day","filename","filename_fullpaths","sample_name","site","samplenumber_site","latlong","collection_date","inclusionexclusionreason"
"052214DR16s","day0","day0_A04.SAC01_052214DR16s-Sam321-400-pr_filt.fastq.gz","3_filtered/day0_A04.SAC01_052214DR16s-Sam321-400-pr_filt.fastq.gz","SAC01","SAC","1","51.76454 N 0.3351 W","2013-12-03","this study"
"052214DR16s","day0","day0_A04.WYC09_052214DR16s-SAM81-160-pr_filt.fastq.gz","3_filtered/day0_A04.WYC09_052214DR16s-SAM81-160-pr_filt.fastq.gz","WYC09","WYC","9","51.7693 N 1.3292 W","2013-10-22","this study"
"052214DR16s","day0","day0_A04.WYD09_052214DR16s-Sam1-80-pr_filt.fastq.gz","3_filtered/day0_A04.WYD09_052214DR16s-Sam1-80-pr_filt.fastq.gz","WYD09","WYD","9","51.769 N 1.3289 W","2013-10-22","this study"
"052214DR16s","day0","day0_A04.WYT67_052214DR16s-Sam776-850-pr_filt.fastq.gz","3_filtered/day0_A04.WYT67_052214DR16s-Sam776-850-pr_filt.fastq.gz","WYT67","WYT","67","51.7696 N 1.335 W","2013-10-25","this study"
"052214DR16s","day0","day0_A05.AE01_052214DR16s-Sam321-400-pr_filt.fastq.gz","3_filtered/day0_A05.AE01_052214DR16s-Sam321-400-pr_filt.fastq.gz","AE01","AE","1","51.7868 N 0.5538 W","2013-10-30","this study"
"052214DR16s","day0","day0_A05.BB49_052214DR16s-Sam626-700-pr_filt.fastq.gz","3_filtered/day0_A05.BB49_052214DR16s-Sam626-700-pr_filt.fastq.gz","BB49","BB","49","51.5583 N 0.63 W","2013-08-29","this study"
"052214DR16s","day0","day0_A05.BB73_052214DR16s-Sam701-775-pr_filt.fastq.gz","3_filtered/day0_A05.BB73_052214DR16s-Sam701-775-pr_filt.fastq.gz","BB73","BB","73","51.5607 N 0.6339 W","2013-08-29","this study"
"052214DR16s","day0","day0_A05.BB89_052214DR16s-Sam776-850-pr_filt.fastq.gz","3_filtered/day0_A05.BB89_052214DR16s-Sam776-850-pr_filt.fastq.gz","BB89","BB","89","51.5569 N 0.6375 W","2013-08-29","this study"
"052214DR16s","day0","day0_A05.BCW09_052214DR16s-Sam1-80-pr_filt.fastq.gz","3_filtered/day0_A05.BCW09_052214DR16s-Sam1-80-pr_filt.fastq.gz","BCW09","BCW","9","50.9714 N 3.4553 W","2014-04-21","this study"
"052214DR16s","day0","day0_A05.SP10_052214DR16s-Sam401-475-pr_filt.fastq.gz","3_filtered/day0_A05.SP10_052214DR16s-Sam401-475-pr_filt.fastq.gz","SP10","SP","10","51.4082 N 0.6409 W","2014-04-24","this study"
"052214DR16s","day0","day0_A05.WYC17_052214DR16s-SAM81-160-pr_filt.fastq.gz","3_filtered/day0_A05.WYC17_052214DR16s-SAM81-160-pr_filt.fastq.gz","WYC17","WYC","17","51.7688 N 1.3299 W","2013-10-22","this study"
"052214DR16s","day0","day0_A05.WYC25_052214DR16s-Sam476-550_filt.fastq.gz","3_filtered/day0_A05.WYC25_052214DR16s-Sam476-550_filt.fastq.gz","WYC25","WYC","25","51.7685 N 1.329 W","2013-10-22","this study"
"052214DR16s","day0","day0_A06.AE89_052214DR16s-Sam776-850-pr_filt.fastq.gz","3_filtered/day0_A06.AE89_052214DR16s-Sam776-850-pr_filt.fastq.gz","AE89","AE","89","51.79053 N 0.55789 W","2013-11-18","this study"
"052214DR16s","day0","day0_A06.BB17_052214DR16s-SAM81-160-pr_filt.fastq.gz","3_filtered/day0_A06.BB17_052214DR16s-SAM81-160-pr_filt.fastq.gz","BB17","BB","17","51.5592 N 0.6344 W","2013-08-20","this study"
"052214DR16s","day0","day0_A06.BB57_052214DR16s-Sam626-700-pr_filt.fastq.gz","3_filtered/day0_A06.BB57_052214DR16s-Sam626-700-pr_filt.fastq.gz","BB57","BB","57","51.559 N 0.6295 W","2013-08-29","this study"
"052214DR16s","day0","day0_A06.BB81_052214DR16s-Sam701-775-pr_filt.fastq.gz","3_filtered/day0_A06.BB81_052214DR16s-Sam701-775-pr_filt.fastq.gz","BB81","BB","81","51.5611 N 0.6348 W","2013-08-29","this study"
"052214DR16s","day0","day0_A06.WGP01_052214DR16s-Sam321-400-pr_filt.fastq.gz","3_filtered/day0_A06.WGP01_052214DR16s-Sam321-400-pr_filt.fastq.gz","WGP01","WGP","1","51.4098 N 0.6219 W","2013-09-04","this study"
"052214DR16s","day0","day0_A06.WGP09_052214DR16s-Sam1-80-pr_filt.fastq.gz","3_filtered/day0_A06.WGP09_052214DR16s-Sam1-80-pr_filt.fastq.gz","WGP09","WGP","9","51.4099 N 0.6055 W","2013-09-04","this study"
"052214DR16s","day0","day0_A06.WYC33_052214DR16s-Sam476-550_filt.fastq.gz","3_filtered/day0_A06.WYC33_052214DR16s-Sam476-550_filt.fastq.gz","WYC33","WYC","33","51.7685 N 1.336 W","2013-10-22","this study"
"052214DR16s","day0","day0_A06.WYC41_052214DR16s-Sam401-475-pr_filt.fastq.gz","3_filtered/day0_A06.WYC41_052214DR16s-Sam401-475-pr_filt.fastq.gz","WYC41","WYC","41","51.7685 N 1.336 W","2013-10-22","this study"
"052214DR16s","day0","day0_A07.AE101_052214DR16s-Sam776-850-pr_filt.fastq.gz","3_filtered/day0_A07.AE101_052214DR16s-Sam776-850-pr_filt.fastq.gz","AE101","AE","101","51.79484 N 0.56032 W","2013-11-18","this study"
"052214DR16s","day0","day0_A07.AE65_052214DR16s-Sam626-700-pr_filt.fastq.gz","3_filtered/day0_A07.AE65_052214DR16s-Sam626-700-pr_filt.fastq.gz","AE65","AE","65","51.77966 N 0.54385 W","2013-10-30","this study"
"052214DR16s","day0","day0_A07.BB25_052214DR16s-SAM81-160-pr_filt.fastq.gz","3_filtered/day0_A07.BB25_052214DR16s-SAM81-160-pr_filt.fastq.gz","BB25","BB","25","51.5604 N 0.6357 W","2013-08-20","this study"
"052214DR16s","day0","day0_A07.PH09_052214DR16s-Sam476-550_filt.fastq.gz","3_filtered/day0_A07.PH09_052214DR16s-Sam476-550_filt.fastq.gz","PH09","PH","9","51.57212 N 0.81244 W","2013-12-07","this study"
"052214DR16s","day0","day0_A07.WEL01_052214DR16s-Sam401-475-pr_filt.fastq.gz","3_filtered/day0_A07.WEL01_052214DR16s-Sam401-475-pr_filt.fastq.gz","WEL01","WEL","1","50.9459 N 3.2072 W","2013-12-29","this study"
"052214DR16s","day0","day0_A07.WP01_052214DR16s-Sam1-80-pr_filt.fastq.gz","3_filtered/day0_A07.WP01_052214DR16s-Sam1-80-pr_filt.fastq.gz","WP01","WP","1","51.3222 N 0.61592 W","2013-11-28","this study"
"052214DR16s","day0","day0_A07.WYT57_052214DR16s-Sam701-775-pr_filt.fastq.gz","3_filtered/day0_A07.WYT57_052214DR16s-Sam701-775-pr_filt.fastq.gz","WYT57","WYT","57","51.7688 N 1.3345 W","2013-10-22","this study"
"052214DR16s","day0","day0_A08.AE109_052214DR16s-Sam851-925-pr_filt.fastq.gz","3_filtered/day0_A08.AE109_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE109","AE","109","51.79537 N 0.56065 W","2013-11-18","this study"
"052214DR16s","day0","day0_A08.AE17_052214DR16s-Sam551-625-pr_filt.fastq.gz","3_filtered/day0_A08.AE17_052214DR16s-Sam551-625-pr_filt.fastq.gz","AE17","AE","17","51.78599 N 0.55237 W","2013-10-30","this study"
"052214DR16s","day0","day0_A08.BB33_052214DR16s-SAM81-160-pr_filt.fastq.gz","3_filtered/day0_A08.BB33_052214DR16s-SAM81-160-pr_filt.fastq.gz","BB33","BB","33","51.551 N 0.6327 W","2013-08-29","this study"
"052214DR16s","day0","day0_A08.LW07_052214DR16s-Sam1-80-pr_filt.fastq.gz","3_filtered/day0_A08.LW07_052214DR16s-Sam1-80-pr_filt.fastq.gz","LW07","LW","7","51.4241 N 0.6383 W","2013-09-12","this study"
"052214DR16s","day0","day0_A08.OWW01_052214DR16s-Sam321-400-pr_filt.fastq.gz","3_filtered/day0_A08.OWW01_052214DR16s-Sam321-400-pr_filt.fastq.gz","OWW01","OWW","1","51.4503 N 0.5941 W","2013-09-26","this study"
"052214DR16s","day0","day0_A08.WEL17_052214DR16s-Sam401-475-pr_filt.fastq.gz","3_filtered/day0_A08.WEL17_052214DR16s-Sam401-475-pr_filt.fastq.gz","WEL17","WEL","17","50.9454 N 3.2104 W","2013-12-29","this study"
"052214DR16s","day0","day0_A08.WiW25_052214DR16s-Sam701-775-pr_filt.fastq.gz","3_filtered/day0_A08.WiW25_052214DR16s-Sam701-775-pr_filt.fastq.gz","WiW25","WiW","25","51.4416 N 0.6004 W","2013-09-18","this study"
"052214DR16s","day0","day0_A08.WYT71_052214DR16s-Sam626-700-pr_filt.fastq.gz","3_filtered/day0_A08.WYT71_052214DR16s-Sam626-700-pr_filt.fastq.gz","WYT71","WYT","71","51.7697 N 1.3348 W","2013-10-25","this study"
"052214DR16s","day0","day0_A09.AE112_052214DR16s-Sam851-925-pr_filt.fastq.gz","3_filtered/day0_A09.AE112_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE112","AE","112","51.7962 N 0.5654 W","2013-11-21","this study"
"052214DR16s","day0","day0_A09.HW01_052214DR16s-Sam1-80-pr_filt.fastq.gz","3_filtered/day0_A09.HW01_052214DR16s-Sam1-80-pr_filt.fastq.gz","HW01","HW","1","51.58492 N 0.77896 W","2013-10-29","this study"
"052214DR16s","day0","day0_A09.PH01_052214DR16s-Sam161-240-pr_filt.fastq.gz","3_filtered/day0_A09.PH01_052214DR16s-Sam161-240-pr_filt.fastq.gz","PH01","PH","1","51.57306 N 0.81191 W","2013-12-07","this study"
"052214DR16s","day0","day0_A09.WiW01_052214DR16s-Sam321-400-pr_filt.fastq.gz","3_filtered/day0_A09.WiW01_052214DR16s-Sam321-400-pr_filt.fastq.gz","WiW01","WiW","1","51.4117 N 0.6208 W","2013-09-18","this study"
"052214DR16s","day0","day0_A09.WiW33_052214DR16s-Sam701-775-pr_filt.fastq.gz","3_filtered/day0_A09.WiW33_052214DR16s-Sam701-775-pr_filt.fastq.gz","WiW33","WiW","33","51.4418 N 0.6018 W","2013-09-18","this study"
"052214DR16s","day0","day0_A09.WYT25_052214DR16s-Sam551-625-pr_filt.fastq.gz","3_filtered/day0_A09.WYT25_052214DR16s-Sam551-625-pr_filt.fastq.gz","WYT25","WYT","25","51.7694 N 1.3297 W","2013-10-22","this study"
"052214DR16s","day0","day0_A09.WYT79_052214DR16s-Sam626-700-pr_filt.fastq.gz","3_filtered/day0_A09.WYT79_052214DR16s-Sam626-700-pr_filt.fastq.gz","WYT79","WYT","79","51.7702 N 1.3366 W","2013-10-25","this study"
"052214DR16s","day0","day0_A10.AE120_052214DR16s-Sam851-925-pr_filt.fastq.gz","3_filtered/day0_A10.AE120_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE120","AE","120","51.79706 N 0.56418 W","2013-11-21","this study"
"052214DR16s","day0","day0_A10.AE152_052214DR16s-Sam551-625-pr_filt.fastq.gz","3_filtered/day0_A10.AE152_052214DR16s-Sam551-625-pr_filt.fastq.gz","AE152","AE","152","51.79692 N 0.56276 W","2013-11-21","this study"
"052214DR16s","day0","day0_A10.AE25_052214DR16s-Sam161-240-pr_filt.fastq.gz","3_filtered/day0_A10.AE25_052214DR16s-Sam161-240-pr_filt.fastq.gz","AE25","AE","25","51.78573 N 0.55218 W","2013-10-30","this study"
"052214DR16s","day0","day0_A10.WF01_052214DR16s-Sam321-400-pr_filt.fastq.gz","3_filtered/day0_A10.WF01_052214DR16s-Sam321-400-pr_filt.fastq.gz","WF01","WF","1","51.4503 N 0.6338 W","2013-10-21","this study"
"052214DR16s","day0","day0_A10.WiW09_052214DR16s-Sam1-80-pr_filt.fastq.gz","3_filtered/day0_A10.WiW09_052214DR16s-Sam1-80-pr_filt.fastq.gz","WiW09","WiW","9","51.4378 N 0.5995 W","2013-09-18","this study"
"052214DR16s","day0","day0_A10.WiW41_052214DR16s-Sam701-775-pr_filt.fastq.gz","3_filtered/day0_A10.WiW41_052214DR16s-Sam701-775-pr_filt.fastq.gz","WiW41","WiW","41","51.4427 N 0.6017 W","2013-09-18","this study"
"052214DR16s","day0","day0_A10.WYM09_052214DR16s-Sam401-475-pr_filt.fastq.gz","3_filtered/day0_A10.WYM09_052214DR16s-Sam401-475-pr_filt.fastq.gz","WYM09","WYM","9","51.7693 N 1.3297 W","2013-10-22","this study"
"052214DR16s","day0","day0_A10.WYT87_052214DR16s-Sam626-700-pr_filt.fastq.gz","3_filtered/day0_A10.WYT87_052214DR16s-Sam626-700-pr_filt.fastq.gz","WYT87","WYT","87","51.7725 N 1.337 W","2013-10-25","this study"
"052214DR16s","day0","day0_A11.AE09_052214DR16s-Sam476-550_filt.fastq.gz","3_filtered/day0_A11.AE09_052214DR16s-Sam476-550_filt.fastq.gz","AE09","AE","9","51.7864 N 0.55172 W","2013-10-30","this study"
"052214DR16s","day0","day0_A11.AE128_052214DR16s-Sam851-925-pr_filt.fastq.gz","3_filtered/day0_A11.AE128_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE128","AE","128","51.7981 N 0.56321 W","2013-11-21","this study"
"052214DR16s","day0","day0_A11.AE160_052214DR16s-Sam551-625-pr_filt.fastq.gz","3_filtered/day0_A11.AE160_052214DR16s-Sam551-625-pr_filt.fastq.gz","AE160","AE","160","51.79536 N 0.56172 W","2013-11-21","this study"
"052214DR16s","day0","day0_A11.AE33_052214DR16s-Sam161-240-pr_filt.fastq.gz","3_filtered/day0_A11.AE33_052214DR16s-Sam161-240-pr_filt.fastq.gz","AE33","AE","33","51.7852 N 0.55218 W","2013-10-30","this study"
"052214DR16s","day0","day0_A11.AE73_052214DR16s-Sam776-850-pr_filt.fastq.gz","3_filtered/day0_A11.AE73_052214DR16s-Sam776-850-pr_filt.fastq.gz","AE73","AE","73","51.79066 N 0.5573 W","2013-11-18","this study"
"052214DR16s","day0","day0_A11.BWd01_052214DR16s-Sam321-400-pr_filt.fastq.gz","3_filtered/day0_A11.BWd01_052214DR16s-Sam321-400-pr_filt.fastq.gz","BWd01","BWd","1","51.1936 N 1.0689 W","2013-10-03","this study"
"052214DR16s","day0","day0_A11.WiW49_052214DR16s-Sam626-700-pr_filt.fastq.gz","3_filtered/day0_A11.WiW49_052214DR16s-Sam626-700-pr_filt.fastq.gz","WiW49","WiW","49","51.43 N 0.5944 W","2013-09-18","this study"
"052214DR16s","day0","day0_A11.WYC01_052214DR16s-SAM81-160-pr_filt.fastq.gz","3_filtered/day0_A11.WYC01_052214DR16s-SAM81-160-pr_filt.fastq.gz","WYC01","WYC","1","51.7698 N 1.3294 W","2013-10-22","this study"
"052214DR16s","day0","day0_A12.AE136_052214DR16s-Sam851-925-pr_filt.fastq.gz","3_filtered/day0_A12.AE136_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE136","AE","136","51.79748 N 0.56289 W","2013-11-21","this study"
"052214DR16s","day0","day0_A12.AE168_052214DR16s-Sam551-625-pr_filt.fastq.gz","3_filtered/day0_A12.AE168_052214DR16s-Sam551-625-pr_filt.fastq.gz","AE168","AE","168","51.79558 N 0.56133 W","2013-11-21","this study"
"052214DR16s","day0","day0_A12.AE41_052214DR16s-Sam161-240-pr_filt.fastq.gz","3_filtered/day0_A12.AE41_052214DR16s-Sam161-240-pr_filt.fastq.gz","AE41","AE","41","51.78555 N 0.55156 W","2013-10-30","this study"
"052214DR16s","day0","day0_A12.AE81_052214DR16s-Sam776-850-pr_filt.fastq.gz","3_filtered/day0_A12.AE81_052214DR16s-Sam776-850-pr_filt.fastq.gz","AE81","AE","81","51.79037 N 0.55803 W","2013-11-18","this study"
"052214DR16s","day0","day0_A12.LW01_052214DR16s-Sam321-400-pr_filt.fastq.gz","3_filtered/day0_A12.LW01_052214DR16s-Sam321-400-pr_filt.fastq.gz","LW01","LW","1","51.4226 N 0.6406 W","2013-09-12","this study"
"052214DR16s","day0","day0_A12.WP09_052214DR16s-SAM81-160-pr_filt.fastq.gz","3_filtered/day0_A12.WP09_052214DR16s-SAM81-160-pr_filt.fastq.gz","WP09","WP","9","51.324101 N 0.615783 W","2013-11-28","this study"
"052214DR16s","day0","day0_A12.WYM17_052214DR16s-Sam626-700-pr_filt.fastq.gz","3_filtered/day0_A12.WYM17_052214DR16s-Sam626-700-pr_filt.fastq.gz","WYM17","WYM","17","51.7687 N 1.3285 W","2013-10-22","this study"
"052214DR16s","day0","day0_A12.WYT17_052214DR16s-Sam476-550_filt.fastq.gz","3_filtered/day0_A12.WYT17_052214DR16s-Sam476-550_filt.fastq.gz","WYT17","WYT","17","51.7697 N 1.3295 W","2013-10-22","this study"
"052214DR16s","day0","day0_AE144_052214DR16s-Sam851-925-pr_filt.fastq.gz","3_filtered/day0_AE144_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE144","AE","144","51.79739 N 0.56293 W","2013-11-21","this study"
"052214DR16s","day0","day0_AE145_052214DR16s-Sam851-925-pr_filt.fastq.gz","3_filtered/day0_AE145_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE145","AE","145","51.79739 N 0.56293 W","2013-11-21","this study"
"052214DR16s","day0","day0_AE146_052214DR16s-Sam851-925-pr_filt.fastq.gz","3_filtered/day0_AE146_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE146","AE","146","51.7973 N 0.56306 W","2013-11-21","this study"
"052214DR16s","day0","day0_AE147_052214DR16s-Sam851-925-pr_filt.fastq.gz","3_filtered/day0_AE147_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE147","AE","147","51.79689 N 0.56356 W","2013-11-21","this study"
"052214DR16s","day0","day0_AE148_052214DR16s-Sam851-925-pr_filt.fastq.gz","3_filtered/day0_AE148_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE148","AE","148","51.79694 N 0.56315 W","2013-11-21","this study"
"052214DR16s","day0","day0_AE149_052214DR16s-Sam851-925-pr_filt.fastq.gz","3_filtered/day0_AE149_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE149","AE","149","51.79694 N 0.56315 W","2013-11-21","this study"
"052214DR16s","day0","day0_AE150_052214DR16s-Sam851-925-pr_filt.fastq.gz","3_filtered/day0_AE150_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE150","AE","150","51.79702 N 0.56296 W","2013-11-21","this study"
"052214DR16s","day0","day0_AE151_052214DR16s-Sam851-925-pr_filt.fastq.gz","3_filtered/day0_AE151_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE151","AE","151","51.79702 N 0.56296 W","2013-11-21","this study"
"052214DR16s","day0","day0_B01.AE50_052214DR16s-Sam476-550_filt.fastq.gz","3_filtered/day0_B01.AE50_052214DR16s-Sam476-550_filt.fastq.gz","AE50","AE","50","51.78549 N 0.55107 W","2013-10-30","this study"
"052214DR16s","day0","day0_B01.BB02_052214DR16s-Sam1-80-pr_filt.fastq.gz","3_filtered/day0_B01.BB02_052214DR16s-Sam1-80-pr_filt.fastq.gz","BB02","BB","2","51.557 N 0.6335 W","2013-08-20","this study"
"052214DR16s","day0","day0_B01.HW10_052214DR16s-Sam401-475-pr_filt.fastq.gz","3_filtered/day0_B01.HW10_052214DR16s-Sam401-475-pr_filt.fastq.gz","HW10","HW","10","51.58514 N 0.77675 W","2013-10-29","this study"
"052214DR16s","day0","day0_B01.OWW10_052214DR16s-SAM81-160-pr_filt.fastq.gz","3_filtered/day0_B01.OWW10_052214DR16s-SAM81-160-pr_filt.fastq.gz","OWW10","OWW","10","51.4497 N 0.5968 W","2013-09-26","this study"
"052214DR16s","day0","day0_B01.WYM26_052214DR16s-Sam626-700-pr_filt.fastq.gz","3_filtered/day0_B01.WYM26_052214DR16s-Sam626-700-pr_filt.fastq.gz","WYM26","WYM","26","51.7685 N 1.3281 W","2013-10-22","this study"
"052214DR16s","day0","day0_B01.WYT02_052214DR16s-Sam241-320-pr_filt.fastq.gz","3_filtered/day0_B01.WYT02_052214DR16s-Sam241-320-pr_filt.fastq.gz","WYT02","WYT","2","51.7702 N 1.3293 W","2013-10-16","this study"
"052214DR16s","day0","day0_B01.WYT34_052214DR16s-Sam551-625-pr_filt.fastq.gz","3_filtered/day0_B01.WYT34_052214DR16s-Sam551-625-pr_filt.fastq.gz","WYT34","WYT","34","51.769 N 1.3293 W","2013-10-22","this study"
"052214DR16s","day0","day0_B01.WYT96_052214DR16s-Sam776-850-pr_filt.fastq.gz","3_filtered/day0_B01.WYT96_052214DR16s-Sam776-850-pr_filt.fastq.gz","WYT96","WYT","96","51.7728 N 1.337 W","2013-10-25","this study"
"052214DR16s","day0","day0_B02.AE58_052214DR16s-Sam476-550_filt.fastq.gz","3_filtered/day0_B02.AE58_052214DR16s-Sam476-550_filt.fastq.gz","AE58","AE","58","51.7845 N 0.55139 W","2013-10-30","this study"
"052214DR16s","day0","day0_B02.BB10_052214DR16s-Sam1-80-pr_filt.fastq.gz","3_filtered/day0_B02.BB10_052214DR16s-Sam1-80-pr_filt.fastq.gz","BB10","BB","10","51.5591 N 0.6347 W","2013-08-20","this study"
"052214DR16s","day0","day0_B02.BCW02_052214DR16s-Sam241-320-pr_filt.fastq.gz","3_filtered/day0_B02.BCW02_052214DR16s-Sam241-320-pr_filt.fastq.gz","BCW02","BCW","2","51.1395 N 3.7535 W","2014-04-21","this study"
"052214DR16s","day0","day0_B02.BCW18_052214DR16s-SAM81-160-pr_filt.fastq.gz","3_filtered/day0_B02.BCW18_052214DR16s-SAM81-160-pr_filt.fastq.gz","BCW18","BCW","18","50.9718 N 3.4543 W","2014-04-21","this study"
"052214DR16s","day0","day0_B02.WiW18_052214DR16s-Sam401-475-pr_filt.fastq.gz","3_filtered/day0_B02.WiW18_052214DR16s-Sam401-475-pr_filt.fastq.gz","WiW18","WiW","18","51.4414 N 0.5997 W","2013-09-18","this study"
"052214DR16s","day0","day0_B02.WYM34_052214DR16s-Sam701-775-pr_filt.fastq.gz","3_filtered/day0_B02.WYM34_052214DR16s-Sam701-775-pr_filt.fastq.gz","WYM34","WYM","34","51.7635 N 1.3267 W","2013-10-22","this study"
"052214DR16s","day0","day0_B02.WYT104_052214DR16s-Sam776-850-pr_filt.fastq.gz","3_filtered/day0_B02.WYT104_052214DR16s-Sam776-850-pr_filt.fastq.gz","WYT104","WYT","104","51.7724 N 1.3381 W","2013-10-25","this study"
"052214DR16s","day0","day0_B02.WYT42_052214DR16s-Sam551-625-pr_filt.fastq.gz","3_filtered/day0_B02.WYT42_052214DR16s-Sam551-625-pr_filt.fastq.gz","WYT42","WYT","42","51.7687 N 1.3291 W","2013-10-22","this study"
"052214DR16s","day0","day0_B03.BW02_052214DR16s-Sam241-320-pr_filt.fastq.gz","3_filtered/day0_B03.BW02_052214DR16s-Sam241-320-pr_filt.fastq.gz","BW02","BW","2","51.54858 N 0.77309 W","2013-10-29","this study"
"052214DR16s","day0","day0_B03.SAC10_052214DR16s-Sam1-80-pr_filt.fastq.gz","3_filtered/day0_B03.SAC10_052214DR16s-Sam1-80-pr_filt.fastq.gz","SAC10","SAC","10","51.76949 N 0.34862 W","2013-12-03","this study"
"052214DR16s","day0","day0_B03.WGP18_052214DR16s-Sam476-550_filt.fastq.gz","3_filtered/day0_B03.WGP18_052214DR16s-Sam476-550_filt.fastq.gz","WGP18","WGP","18","51.4372 N 0.6134 W","2013-09-26","this study"
"052214DR16s","day0","day0_B03.WYM42_052214DR16s-Sam701-775-pr_filt.fastq.gz","3_filtered/day0_B03.WYM42_052214DR16s-Sam701-775-pr_filt.fastq.gz","WYM42","WYM","42","51.7686 N 1.3356 W","2013-10-22","this study"
"052214DR16s","day0","day0_B03.WYT10_052214DR16s-SAM81-160-pr_filt.fastq.gz","3_filtered/day0_B03.WYT10_052214DR16s-SAM81-160-pr_filt.fastq.gz","WYT10","WYT","10","51.7693 N 1.3293 W","2013-10-16","this study"
"052214DR16s","day0","day0_B03.WYT112_052214DR16s-Sam776-850-pr_filt.fastq.gz","3_filtered/day0_B03.WYT112_052214DR16s-Sam776-850-pr_filt.fastq.gz","WYT112","WYT","112","51.772 N 1.3364 W","2013-10-25","this study"
"052214DR16s","day0","day0_B03.WYT50_052214DR16s-Sam551-625-pr_filt.fastq.gz","3_filtered/day0_B03.WYT50_052214DR16s-Sam551-625-pr_filt.fastq.gz","WYT50","WYT","50","51.7648 N 1.3278 W","2013-10-22","this study"
"052214DR16s","day0","day0_B04.BB66_052214DR16s-Sam701-775-pr_filt.fastq.gz","3_filtered/day0_B04.BB66_052214DR16s-Sam701-775-pr_filt.fastq.gz","BB66","BB","66","51.5596 N 0.6315 W","2013-08-29","this study"
"052214DR16s","day0","day0_B04.BW10_052214DR16s-Sam476-550_filt.fastq.gz","3_filtered/day0_B04.BW10_052214DR16s-Sam476-550_filt.fastq.gz","BW10","BW","10","51.54765 N 0.77302 W","2013-10-29","this study"
"052214DR16s","day0","day0_B04.PH18_052214DR16s-Sam626-700-pr_filt.fastq.gz","3_filtered/day0_B04.PH18_052214DR16s-Sam626-700-pr_filt.fastq.gz","PH18","PH","18","51.56984 N 0.81291 W","2013-12-07","this study"
"052214DR16s","day0","day0_B04.SAC02_052214DR16s-Sam321-400-pr_filt.fastq.gz","3_filtered/day0_B04.SAC02_052214DR16s-Sam321-400-pr_filt.fastq.gz","SAC02","SAC","2","51.76587 N 0.33455 W","2013-12-03","this study"
"052214DR16s","day0","day0_B04.WYC10_052214DR16s-SAM81-160-pr_filt.fastq.gz","3_filtered/day0_B04.WYC10_052214DR16s-SAM81-160-pr_filt.fastq.gz","WYC10","WYC","10","51.7693 N 1.3292 W","2013-10-22","this study"
"052214DR16s","day0","day0_B04.WYD10_052214DR16s-Sam1-80-pr_filt.fastq.gz","3_filtered/day0_B04.WYD10_052214DR16s-Sam1-80-pr_filt.fastq.gz","WYD10","WYD","10","51.769 N 1.3289 W","2013-10-22","this study"
"052214DR16s","day0","day0_B04.WYT69_052214DR16s-Sam776-850-pr_filt.fastq.gz","3_filtered/day0_B04.WYT69_052214DR16s-Sam776-850-pr_filt.fastq.gz","WYT69","WYT","69","51.7697 N 1.3348 W","2013-10-25","this study"
"052214DR16s","day0","day0_B05.AE02_052214DR16s-Sam321-400-pr_filt.fastq.gz","3_filtered/day0_B05.AE02_052214DR16s-Sam321-400-pr_filt.fastq.gz","AE02","AE","2","51.7868 N 0.5538 W","2013-10-30","this study"
"052214DR16s","day0","day0_B05.BB50_052214DR16s-Sam626-700-pr_filt.fastq.gz","3_filtered/day0_B05.BB50_052214DR16s-Sam626-700-pr_filt.fastq.gz","BB50","BB","50","51.5584 N 0.6298 W","2013-08-29","this study"
"052214DR16s","day0","day0_B05.BB74_052214DR16s-Sam701-775-pr_filt.fastq.gz","3_filtered/day0_B05.BB74_052214DR16s-Sam701-775-pr_filt.fastq.gz","BB74","BB","74","51.5601 N 0.6334 W","2013-08-29","this study"
"052214DR16s","day0","day0_B05.BB90_052214DR16s-Sam776-850-pr_filt.fastq.gz","3_filtered/day0_B05.BB90_052214DR16s-Sam776-850-pr_filt.fastq.gz","BB90","BB","90","51.5568 N 0.6374 W","2013-08-29","this study"
"052214DR16s","day0","day0_B05.BCW10_052214DR16s-Sam1-80-pr_filt.fastq.gz","3_filtered/day0_B05.BCW10_052214DR16s-Sam1-80-pr_filt.fastq.gz","BCW10","BCW","10","50.9714 N 3.4553 W","2014-04-21","this study"
"052214DR16s","day0","day0_B05.SP11_052214DR16s-Sam401-475-pr_filt.fastq.gz","3_filtered/day0_B05.SP11_052214DR16s-Sam401-475-pr_filt.fastq.gz","SP11","SP","11","51.4082 N 0.6409 W","2014-04-24","this study"
