Level_1	Starting.Rep0.Class3: mean rel. freq. (%)	Starting.Rep0.Class3: std. dev. (%)	Final.Rep1.Class2: mean rel. freq. (%)	Final.Rep1.Class2: std. dev. (%)	p-values	p-values (corrected)	Difference between means	95.0% lower CI	95.0% upper CI	Note	AE05	AE05: parent seq. count	AE05: rel. freq. (%)	AE101	AE101: parent seq. count	AE101: rel. freq. (%)	AE105	AE105: parent seq. count	AE105: rel. freq. (%)	AE108	AE108: parent seq. count	AE108: rel. freq. (%)	AE112	AE112: parent seq. count	AE112: rel. freq. (%)	AE115	AE115: parent seq. count	AE115: rel. freq. (%)	AE12	AE12: parent seq. count	AE12: rel. freq. (%)	AE126	AE126: parent seq. count	AE126: rel. freq. (%)	AE129	AE129: parent seq. count	AE129: rel. freq. (%)	AE156	AE156: parent seq. count	AE156: rel. freq. (%)	AE173	AE173: parent seq. count	AE173: rel. freq. (%)	AE22	AE22: parent seq. count	AE22: rel. freq. (%)	AE26	AE26: parent seq. count	AE26: rel. freq. (%)	AE27	AE27: parent seq. count	AE27: rel. freq. (%)	AE52	AE52: parent seq. count	AE52: rel. freq. (%)	AE95	AE95: parent seq. count	AE95: rel. freq. (%)	BB02	BB02: parent seq. count	BB02: rel. freq. (%)	BB03	BB03: parent seq. count	BB03: rel. freq. (%)	BB06	BB06: parent seq. count	BB06: rel. freq. (%)	BB07	BB07: parent seq. count	BB07: rel. freq. (%)	BB08	BB08: parent seq. count	BB08: rel. freq. (%)	BB10	BB10: parent seq. count	BB10: rel. freq. (%)	BB13	BB13: parent seq. count	BB13: rel. freq. (%)	BB15	BB15: parent seq. count	BB15: rel. freq. (%)	BB19	BB19: parent seq. count	BB19: rel. freq. (%)	BB22	BB22: parent seq. count	BB22: rel. freq. (%)	BB29	BB29: parent seq. count	BB29: rel. freq. (%)	BB34	BB34: parent seq. count	BB34: rel. freq. (%)	BB36	BB36: parent seq. count	BB36: rel. freq. (%)	BB37	BB37: parent seq. count	BB37: rel. freq. (%)	BB43	BB43: parent seq. count	BB43: rel. freq. (%)	BB45	BB45: parent seq. count	BB45: rel. freq. (%)	BB46	BB46: parent seq. count	BB46: rel. freq. (%)	BB47	BB47: parent seq. count	BB47: rel. freq. (%)	BB48	BB48: parent seq. count	BB48: rel. freq. (%)	BB55	BB55: parent seq. count	BB55: rel. freq. (%)	BB56	BB56: parent seq. count	BB56: rel. freq. (%)	BB57	BB57: parent seq. count	BB57: rel. freq. (%)	BB61	BB61: parent seq. count	BB61: rel. freq. (%)	BB62	BB62: parent seq. count	BB62: rel. freq. (%)	BB65	BB65: parent seq. count	BB65: rel. freq. (%)	BB67	BB67: parent seq. count	BB67: rel. freq. (%)	BB68	BB68: parent seq. count	BB68: rel. freq. (%)	BB69	BB69: parent seq. count	BB69: rel. freq. (%)	BB70	BB70: parent seq. count	BB70: rel. freq. (%)	BB73	BB73: parent seq. count	BB73: rel. freq. (%)	BB75	BB75: parent seq. count	BB75: rel. freq. (%)	BB76	BB76: parent seq. count	BB76: rel. freq. (%)	BB77	BB77: parent seq. count	BB77: rel. freq. (%)	BB78	BB78: parent seq. count	BB78: rel. freq. (%)	BB79	BB79: parent seq. count	BB79: rel. freq. (%)	BB85	BB85: parent seq. count	BB85: rel. freq. (%)	BB88	BB88: parent seq. count	BB88: rel. freq. (%)	BB89	BB89: parent seq. count	BB89: rel. freq. (%)	BB90	BB90: parent seq. count	BB90: rel. freq. (%)	BB91	BB91: parent seq. count	BB91: rel. freq. (%)	BB92	BB92: parent seq. count	BB92: rel. freq. (%)	BB94	BB94: parent seq. count	BB94: rel. freq. (%)	BB97	BB97: parent seq. count	BB97: rel. freq. (%)	BCW04	BCW04: parent seq. count	BCW04: rel. freq. (%)	OWW13	OWW13: parent seq. count	OWW13: rel. freq. (%)	PH07	PH07: parent seq. count	PH07: rel. freq. (%)	PH09	PH09: parent seq. count	PH09: rel. freq. (%)	PH10	PH10: parent seq. count	PH10: rel. freq. (%)	PH11	PH11: parent seq. count	PH11: rel. freq. (%)	PH12	PH12: parent seq. count	PH12: rel. freq. (%)	PH13	PH13: parent seq. count	PH13: rel. freq. (%)	PH14	PH14: parent seq. count	PH14: rel. freq. (%)	PH15	PH15: parent seq. count	PH15: rel. freq. (%)	PH17	PH17: parent seq. count	PH17: rel. freq. (%)	PH20	PH20: parent seq. count	PH20: rel. freq. (%)	PH21	PH21: parent seq. count	PH21: rel. freq. (%)	PH22	PH22: parent seq. count	PH22: rel. freq. (%)	RDM01	RDM01: parent seq. count	RDM01: rel. freq. (%)	SAC03	SAC03: parent seq. count	SAC03: rel. freq. (%)	SAC04	SAC04: parent seq. count	SAC04: rel. freq. (%)	SAC05	SAC05: parent seq. count	SAC05: rel. freq. (%)	SAC08	SAC08: parent seq. count	SAC08: rel. freq. (%)	SAC11	SAC11: parent seq. count	SAC11: rel. freq. (%)	SAC14	SAC14: parent seq. count	SAC14: rel. freq. (%)	SAC15	SAC15: parent seq. count	SAC15: rel. freq. (%)	SNG01	SNG01: parent seq. count	SNG01: rel. freq. (%)	SNG02	SNG02: parent seq. count	SNG02: rel. freq. (%)	WEL01	WEL01: parent seq. count	WEL01: rel. freq. (%)	WEL04	WEL04: parent seq. count	WEL04: rel. freq. (%)	WEL05	WEL05: parent seq. count	WEL05: rel. freq. (%)	WEL06	WEL06: parent seq. count	WEL06: rel. freq. (%)	WEL07	WEL07: parent seq. count	WEL07: rel. freq. (%)	WEL09	WEL09: parent seq. count	WEL09: rel. freq. (%)	WEL12	WEL12: parent seq. count	WEL12: rel. freq. (%)	WEL13	WEL13: parent seq. count	WEL13: rel. freq. (%)	WEL14	WEL14: parent seq. count	WEL14: rel. freq. (%)	WEL16	WEL16: parent seq. count	WEL16: rel. freq. (%)	WEL17	WEL17: parent seq. count	WEL17: rel. freq. (%)	WEL20	WEL20: parent seq. count	WEL20: rel. freq. (%)	WEL24	WEL24: parent seq. count	WEL24: rel. freq. (%)	WEL25	WEL25: parent seq. count	WEL25: rel. freq. (%)	WEL26	WEL26: parent seq. count	WEL26: rel. freq. (%)	WGP04	WGP04: parent seq. count	WGP04: rel. freq. (%)	WGP05	WGP05: parent seq. count	WGP05: rel. freq. (%)	WGP07	WGP07: parent seq. count	WGP07: rel. freq. (%)	WGP08	WGP08: parent seq. count	WGP08: rel. freq. (%)	WGP12	WGP12: parent seq. count	WGP12: rel. freq. (%)	WP09	WP09: parent seq. count	WP09: rel. freq. (%)	WP12	WP12: parent seq. count	WP12: rel. freq. (%)	WP15	WP15: parent seq. count	WP15: rel. freq. (%)	WP16	WP16: parent seq. count	WP16: rel. freq. (%)	WYC08	WYC08: parent seq. count	WYC08: rel. freq. (%)	WYC14	WYC14: parent seq. count	WYC14: rel. freq. (%)	WYC15	WYC15: parent seq. count	WYC15: rel. freq. (%)	WYC28	WYC28: parent seq. count	WYC28: rel. freq. (%)	WYC29	WYC29: parent seq. count	WYC29: rel. freq. (%)	WYC32	WYC32: parent seq. count	WYC32: rel. freq. (%)	WYC33	WYC33: parent seq. count	WYC33: rel. freq. (%)	WYC34	WYC34: parent seq. count	WYC34: rel. freq. (%)	WYC35	WYC35: parent seq. count	WYC35: rel. freq. (%)	WYC36	WYC36: parent seq. count	WYC36: rel. freq. (%)	WYC37	WYC37: parent seq. count	WYC37: rel. freq. (%)	WYC39	WYC39: parent seq. count	WYC39: rel. freq. (%)	WYC41	WYC41: parent seq. count	WYC41: rel. freq. (%)	WYC42	WYC42: parent seq. count	WYC42: rel. freq. (%)	WYD09	WYD09: parent seq. count	WYD09: rel. freq. (%)	WYM25	WYM25: parent seq. count	WYM25: rel. freq. (%)	WYM33	WYM33: parent seq. count	WYM33: rel. freq. (%)	WYM38	WYM38: parent seq. count	WYM38: rel. freq. (%)	WYT108	WYT108: parent seq. count	WYT108: rel. freq. (%)	WYT116	WYT116: parent seq. count	WYT116: rel. freq. (%)	WYT63	WYT63: parent seq. count	WYT63: rel. freq. (%)	WYT87	WYT87: parent seq. count	WYT87: rel. freq. (%)	WiW18	WiW18: parent seq. count	WiW18: rel. freq. (%)	WiW26	WiW26: parent seq. count	WiW26: rel. freq. (%)	WiW53	WiW53: parent seq. count	WiW53: rel. freq. (%)	AE126.1	AE126.1: parent seq. count	AE126.1: rel. freq. (%)	AE148.1	AE148.1: parent seq. count	AE148.1: rel. freq. (%)	BB02.1	BB02.1: parent seq. count	BB02.1: rel. freq. (%)	BB08.1	BB08.1: parent seq. count	BB08.1: rel. freq. (%)	BB10.1	BB10.1: parent seq. count	BB10.1: rel. freq. (%)	BB100.1	BB100.1: parent seq. count	BB100.1: rel. freq. (%)	BB18.1	BB18.1: parent seq. count	BB18.1: rel. freq. (%)	BB26.1	BB26.1: parent seq. count	BB26.1: rel. freq. (%)	BB27.1	BB27.1: parent seq. count	BB27.1: rel. freq. (%)	BB28.1	BB28.1: parent seq. count	BB28.1: rel. freq. (%)	BB29.1	BB29.1: parent seq. count	BB29.1: rel. freq. (%)	BB31.1	BB31.1: parent seq. count	BB31.1: rel. freq. (%)	BB32.1	BB32.1: parent seq. count	BB32.1: rel. freq. (%)	BB52.1	BB52.1: parent seq. count	BB52.1: rel. freq. (%)	BB57.1	BB57.1: parent seq. count	BB57.1: rel. freq. (%)	BB58.1	BB58.1: parent seq. count	BB58.1: rel. freq. (%)	BB61.1	BB61.1: parent seq. count	BB61.1: rel. freq. (%)	BB96.1	BB96.1: parent seq. count	BB96.1: rel. freq. (%)	CHE02.1	CHE02.1: parent seq. count	CHE02.1: rel. freq. (%)	CHE03.1	CHE03.1: parent seq. count	CHE03.1: rel. freq. (%)	CHE04.1	CHE04.1: parent seq. count	CHE04.1: rel. freq. (%)	CHE05.1	CHE05.1: parent seq. count	CHE05.1: rel. freq. (%)	CHE07.1	CHE07.1: parent seq. count	CHE07.1: rel. freq. (%)	CHE09.1	CHE09.1: parent seq. count	CHE09.1: rel. freq. (%)	CHE10.1	CHE10.1: parent seq. count	CHE10.1: rel. freq. (%)	CHE11.1	CHE11.1: parent seq. count	CHE11.1: rel. freq. (%)	CHE12.1	CHE12.1: parent seq. count	CHE12.1: rel. freq. (%)	CHE13.1	CHE13.1: parent seq. count	CHE13.1: rel. freq. (%)	PH01.1	PH01.1: parent seq. count	PH01.1: rel. freq. (%)	PH02.1	PH02.1: parent seq. count	PH02.1: rel. freq. (%)	PH03.1	PH03.1: parent seq. count	PH03.1: rel. freq. (%)	PH04.1	PH04.1: parent seq. count	PH04.1: rel. freq. (%)	PH05.1	PH05.1: parent seq. count	PH05.1: rel. freq. (%)	PH06.1	PH06.1: parent seq. count	PH06.1: rel. freq. (%)	PH07.1	PH07.1: parent seq. count	PH07.1: rel. freq. (%)	PH08.1	PH08.1: parent seq. count	PH08.1: rel. freq. (%)	PH09.1	PH09.1: parent seq. count	PH09.1: rel. freq. (%)	PH10.1	PH10.1: parent seq. count	PH10.1: rel. freq. (%)	PH11.1	PH11.1: parent seq. count	PH11.1: rel. freq. (%)	PH12.1	PH12.1: parent seq. count	PH12.1: rel. freq. (%)	PH13.1	PH13.1: parent seq. count	PH13.1: rel. freq. (%)	PH14.1	PH14.1: parent seq. count	PH14.1: rel. freq. (%)	PH15.1	PH15.1: parent seq. count	PH15.1: rel. freq. (%)	PH16.1	PH16.1: parent seq. count	PH16.1: rel. freq. (%)	PH17.1	PH17.1: parent seq. count	PH17.1: rel. freq. (%)	PH18.1	PH18.1: parent seq. count	PH18.1: rel. freq. (%)	PH19.1	PH19.1: parent seq. count	PH19.1: rel. freq. (%)	PH20.1	PH20.1: parent seq. count	PH20.1: rel. freq. (%)	PH21.1	PH21.1: parent seq. count	PH21.1: rel. freq. (%)	PH22.1	PH22.1: parent seq. count	PH22.1: rel. freq. (%)	PH24.1	PH24.1: parent seq. count	PH24.1: rel. freq. (%)	RDM01.1	RDM01.1: parent seq. count	RDM01.1: rel. freq. (%)	SAC01.1	SAC01.1: parent seq. count	SAC01.1: rel. freq. (%)	SAC02.1	SAC02.1: parent seq. count	SAC02.1: rel. freq. (%)	SAC03.1	SAC03.1: parent seq. count	SAC03.1: rel. freq. (%)	SAC04.1	SAC04.1: parent seq. count	SAC04.1: rel. freq. (%)	SAC05.1	SAC05.1: parent seq. count	SAC05.1: rel. freq. (%)	SAC06.1	SAC06.1: parent seq. count	SAC06.1: rel. freq. (%)	SAC07.1	SAC07.1: parent seq. count	SAC07.1: rel. freq. (%)	SAC09.1	SAC09.1: parent seq. count	SAC09.1: rel. freq. (%)	SAC10.1	SAC10.1: parent seq. count	SAC10.1: rel. freq. (%)	SAC11.1	SAC11.1: parent seq. count	SAC11.1: rel. freq. (%)	SAC12.1	SAC12.1: parent seq. count	SAC12.1: rel. freq. (%)	SAC13.1	SAC13.1: parent seq. count	SAC13.1: rel. freq. (%)	SAC14.1	SAC14.1: parent seq. count	SAC14.1: rel. freq. (%)	SAC15.1	SAC15.1: parent seq. count	SAC15.1: rel. freq. (%)	SAC16.1	SAC16.1: parent seq. count	SAC16.1: rel. freq. (%)	WEL01.1	WEL01.1: parent seq. count	WEL01.1: rel. freq. (%)	WEL02.1	WEL02.1: parent seq. count	WEL02.1: rel. freq. (%)	WEL03.1	WEL03.1: parent seq. count	WEL03.1: rel. freq. (%)	WEL04.1	WEL04.1: parent seq. count	WEL04.1: rel. freq. (%)	WEL05.1	WEL05.1: parent seq. count	WEL05.1: rel. freq. (%)	WEL06.1	WEL06.1: parent seq. count	WEL06.1: rel. freq. (%)	WEL07.1	WEL07.1: parent seq. count	WEL07.1: rel. freq. (%)	WEL08.1	WEL08.1: parent seq. count	WEL08.1: rel. freq. (%)	WEL09.1	WEL09.1: parent seq. count	WEL09.1: rel. freq. (%)	WEL17.1	WEL17.1: parent seq. count	WEL17.1: rel. freq. (%)	WEL18.1	WEL18.1: parent seq. count	WEL18.1: rel. freq. (%)	WEL19.1	WEL19.1: parent seq. count	WEL19.1: rel. freq. (%)	WEL20.1	WEL20.1: parent seq. count	WEL20.1: rel. freq. (%)	WEL21.1	WEL21.1: parent seq. count	WEL21.1: rel. freq. (%)	WEL22.1	WEL22.1: parent seq. count	WEL22.1: rel. freq. (%)	WEL23.1	WEL23.1: parent seq. count	WEL23.1: rel. freq. (%)	WEL24.1	WEL24.1: parent seq. count	WEL24.1: rel. freq. (%)	WEL25.1	WEL25.1: parent seq. count	WEL25.1: rel. freq. (%)	WP12.1	WP12.1: parent seq. count	WP12.1: rel. freq. (%)	WP13.1	WP13.1: parent seq. count	WP13.1: rel. freq. (%)	WP15.1	WP15.1: parent seq. count	WP15.1: rel. freq. (%)	WP16.1	WP16.1: parent seq. count	WP16.1: rel. freq. (%)	WYC42.1	WYC42.1: parent seq. count	WYC42.1: rel. freq. (%)	WiW18.1	WiW18.1: parent seq. count	WiW18.1: rel. freq. (%)	
ABC transporters	4.01678818671	0.976442071407	4.27671460228	0.566441100699	0.0133041841447	0.0367448895426	-0.259926415567	-0.465171649243	-0.0546811818911		1838756.73	63839147.72	2.88029648839	2764874.25	82671278.57	3.34441936526	2290222.1	89937273.97	2.54646599669	5921722.18	170441109.76	3.47435087013	1367467.55	50622931.3	2.70128085214	2640051.9	62049498.0	4.25475142442	981356.0	34437584.45	2.84966560714	1346931.33	44277876.4	3.04199622817	2007919.69	45292429.35	4.43323469025	3520770.85	96747898.98	3.63911866523	1755025.7	31627862.2	5.54898617207	3696254.63	119016088.21	3.10567645567	2140498.04	80890580.73	2.64616475822	733925.72	22243554.03	3.299498448	508741.6	19730156.57	2.5784975309	3511953.02	88450624.42	3.97052371651	1698420.32	41458685.56	4.09665742427	3742885.89	127321740.81	2.93970681377	3416090.39	69373442.25	4.92420482422	4214262.11	92752192.41	4.54357142457	901259.7	19562527.55	4.60707185049	2914373.79	78494338.31	3.71284585965	1655192.5	70184924.35	2.35833053227	3308617.27	70424542.34	4.69810262171	1169714.31	35773019.49	3.26982269508	2390646.81	52488925.52	4.55457372449	437209.31	21217992.55	2.0605592587	1983893.93	65489726.89	3.0293208175	861599.29	24896425.48	3.46073491832	9438593.14	263317960.45	3.58448513116	3071144.69	53406972.41	5.75045645056	9211182.76	162825502.5	5.65708848956	1154197.58	32043523.88	3.60196832384	2019950.6	54471156.83	3.70829392573	7110477.99	156524404.12	4.54272803655	1174664.28	37204865.24	3.15728674845	970723.75	29660204.87	3.27281539104	960108.55	22203098.93	4.32420966563	1221404.19	32396440.51	3.77018021354	13107516.22	286042520.99	4.58236634702	1631304.7	44774959.83	3.64334151542	1300272.79	39386077.78	3.30135129795	11063812.91	154059931.32	7.18149931342	1965841.23	45958546.21	4.27742257342	1947093.45	51023193.6	3.81609482398	1948823.8	44946676.8	4.33585737311	3022125.0	73277990.25	4.1241919841	4813149.31	104999986.42	4.58395231667	3111023.0	82157352.25	3.78666414484	5633975.58	92038008.28	6.12135756226	15965272.73	223352373.68	7.14802017411	600110.66	11749027.08	5.10774769616	2581332.09	64849068.6	3.9805229986	8006434.3	128854630.07	6.21354024737	2134290.9	51075257.47	4.17871784837	1525398.06	39614066.67	3.85064748012	1910013.88	42748061.89	4.46807128921	2331853.59	51834049.01	4.49869079213	434954.4	8836156.03	4.92243910727	6426844.87	219657832.19	2.92584371152	2173750.1	50840560.5	4.27562182364	1532396.57	49857903.94	3.073527864	8197565.15	161118431.73	5.08791269998	965179.7	20289068.95	4.75714140643	1231977.96	37747625.99	3.26372302281	644381.09	13177872.93	4.88987178297	2866259.55	83528723.02	3.43146578371	2500023.19	67775941.91	3.68865871804	1752670.29	35748667.91	4.90275692066	574316.96	13971790.75	4.11054653105	991820.9	19372818.97	5.11965192849	1556343.51	43926096.62	3.54309540286	959607.46	19398182.75	4.94689359497	2471115.6	52014166.53	4.75085109472	2634327.04	75883585.61	3.47153738035	1612661.2	40742842.17	3.95814605489	1185469.6	32264762.3	3.67419288256	698125.3	21419951.2	3.25922918069	976140.9	28250407.93	3.45531612293	1747931.6	40700598.03	4.29460913255	6323439.69	124029707.55	5.0983266952	830607.99	26586909.11	3.12412393093	1021480.04	28003590.92	3.64767519608	1226026.24	26851876.22	4.56588668127	1500376.49	39526930.94	3.79583350976	1517222.4	46728488.9	3.24688950085	2191070.35	52863458.97	4.14477295412	1290933.9	38698147.43	3.33590620154	1391868.22	30610903.84	4.54696871179	910602.4	18293012.05	4.97787022449	810105.24	19269344.46	4.20411416528	3812717.64	120773539.66	3.15691471057	2316038.0	39062416.07	5.92907001925	1003520.19	31907152.77	3.14512610145	1111109.5	24627033.62	4.51174720084	4585219.14	125916139.13	3.6414864462	2072574.97	42385098.31	4.88986708216	1226489.98	30600136.83	4.00811926696	7631188.3	216440165.32	3.52577271816	1868280.3	47116826.6	3.96520825959	4443420.46	87075924.89	5.1029265157	3082731.35	73845922.98	4.17454508739	2012266.74	53357976.41	3.77125759893	2705760.45	69138689.33	3.91352580765	1872039.1	49466810.1	3.78443464662	1490909.43	44616841.24	3.34158445234	2501780.1	65011596.13	3.8482059339	4976440.28	141434601.94	3.51854511678	1015741.01	43149748.93	2.35399054499	3307488.15	75810717.2	4.36282398078	822803.65	26523457.37	3.10217344037	4991785.99	124610124.71	4.00592327599	2503928.0	71538140.52	3.50013011493	6375851.4	80283491.23	7.94167182109	1170777.9	28008145.98	4.18013352557	7484470.22	129215372.19	5.79224444673	2968753.03	76250169.08	3.89343796325	2568697.2	69699080.83	3.68541043786	3549357.25	98424463.2	3.60617384602	925403.64	28136457.18	3.28898423167	845855.68	39742513.07	2.12833969133	1361328.0	36839071.3	3.69533745548	1409241.6	31463777.57	4.47893326497	1611169.48	47699305.59	3.37776296756	1693384.99	54725041.78	3.09435120545	2964873.41	88338817.34	3.35625209764	1154262.78	27300325.58	4.22801836783	6472398.86	157976359.63	4.09706798863	2166996.67	80625421.66	2.6877337512	1383320.02	35911403.22	3.85203555407	2415820.07	45146445.6	5.35107479203	1260040.3	29328507.07	4.29629880918	2322620.85	55080973.8	4.21673890232	1951137.81	45676252.38	4.27166789816	7851113.3	165452388.03	4.74524024312	7293822.19	148531858.51	4.91061127435	10508073.31	271906865.57	3.86458550356	2178059.37	44567002.34	4.88715698979	14437535.75	294762288.2	4.8980267585	11554579.3	202310145.57	5.7113197499	1466043.37	32523408.61	4.50765597044	804138.05	26142064.85	3.07603111925	5971608.05	151333289.93	3.94599764055	892873.49	19245862.82	4.63930091548	9328968.8	189497382.3	4.92300668578	2225988.99	43129422.37	5.16118433237	5605577.1	77554289.8	7.22793944017	753124.49	16942541.77	4.44516826474	15387086.51	350745004.45	4.38697239156	1664474.03	38300674.59	4.34580865172	2547438.64	56478318.12	4.51047184972	2284533.42	54509912.89	4.19104214056	9442710.56	202569101.29	4.66147625668	1845488.2	42384296.7	4.35417912691	828245.1	18755482.1	4.41601605111	2154747.2	49694792.93	4.33596172347	1919113.32	41606881.34	4.61249018959	1980150.68	44928106.99	4.40737616753	14590188.25	359154446.59	4.06237160323	6922497.86	190117863.81	3.64116118353	3140926.15	88013608.54	3.5686823914	6696525.2	138288243.3	4.8424399936	5534084.59	129716490.35	4.26629226174	3587903.18	85918289.97	4.17594807957	6380023.1	132307133.27	4.82213085743	4341356.19	109607580.78	3.9608174536	3002267.7	79991654.77	3.75322614419	2949655.2	69405751.73	4.24987141048	5009768.1	79657978.63	6.28909769763	1503627.5	37455068.03	4.01448343064	2695489.5	69147246.5	3.89818776081	1861699.8	43044575.17	4.32505093301	2025786.14	46620708.15	4.345249612	2578190.7	78832847.37	3.2704523381	1145253.2	30484804.7	3.75680018708	2959150.95	83798745.7	3.53125923936	4455281.1	102007758.3	4.36759044042	5433481.0	115539047.03	4.70272270689	3419450.5	85674365.8	3.99121775582	1686668.46	39995774.59	4.21711662617	2504921.6	70677500.47	3.54415702783	2308452.75	56015191.53	4.12111908742	3086811.1	79166363.07	3.89914476338	11248691.96	276218093.33	4.07239505001	5501949.78	140563642.06	3.91420547972	10697531.84	241398183.46	4.43148812749	5360324.0	152740174.82	3.50943948199	6072536.4	127264249.67	4.77159643478	11847537.96	275624105.42	4.29844042195	9523509.99	222724768.95	4.27590969558	6561699.89	166179470.91	3.9485622707	7595003.3	223214802.65	3.40255359852	3853867.5	99309616.4	3.88065893284	7530495.29	166953114.1	4.51054496982	4848110.0	109620392.7	4.42263513256	2373547.2	59477907.0	3.99063672499	4412079.1	100777450.0	4.37804201237	2797783.3	66877717.0	4.18343123166	20502344.0	486577820.91	4.21357964111	3272928.6	75137715.73	4.35590644219	4198188.74	101021757.41	4.15572728849	10317878.35	252311994.57	4.0893332747	1245218.3	34523778.17	3.60684248945	2600116.3	59728662.3	4.35321368314	14570399.25	323878501.4	4.49872380754	3322691.81	71912444.39	4.62046845742	1886535.2	46790509.7	4.0318757203	3480861.21	80736764.95	4.31137067748	3261078.56	78311791.85	4.16422416467	2406672.5	57759870.47	4.16668610995	1513440.65	39721826.1	3.8100983731	1822496.52	44183957.44	4.12479240339	1732339.2	38654179.67	4.48163488344	1157344.19	29725792.48	3.89340062432	10384792.87	274239621.49	3.78675875265	8459205.2	225338738.37	3.75399510141	2021493.2	51014823.8	3.96256038818	1908549.7	45497723.4	4.19482461402	11352371.97	282310237.31	4.0212399232	11537238.56	271843304.29	4.24407678171	8341898.56	211606330.21	3.94217817195	3119687.62	65321404.26	4.77590409352	13491281.71	309358128.82	4.36105615245	
