sample	Centroid1.1	Centroid1.2	maxDistToC	minDistToC	meanDistToC	diffDistToC	diffDistRelToC	id.DmaxToC	id.DminToC	maxDistToBdC1.1	minDistToBdC1.1	meanDistToBdC1.1	diffDistToBdC1.1	diffDistRelToBdC1.1	id.DmaxToBdC1.1	id.DminToBdC1.1	maxDistToBdC1.2	minDistToBdC1.2	meanDistToBdC1.2	diffDistToBdC1.2	diffDistRelToBdC1.2	id.DmaxToBdC1.2	id.DminToBdC1.2	maxDistToBd	minDistToBd	meanDistToBd	diffDistToBd	diffRelDistToBd	id.minDistToBd	id.maxDistToBd	id.class.minDistToBd	id.class.maxDistToBd	Nsame.class	Class
AE95	0.784374088096651	0.7868655729578	0.7868655729578	0.784374088096651	0.785619830527226	0.00249148486114914	0.0031713619798486	Centroid1.2	Centroid1.1	0.828224079805008	0.547093670461137	0.796303741140878	0.281130409343871	0.353044190073866	WEL10.1	WYT09.1	0.829234730855365	0.679447999965145	0.800856367994387	0.149786730890221	0.187033202052619	AE148.1	PH09.1	0.679447999965145	0.547093670461137	0.613270835213141	0.132354329504008	0.241922611519976	WYT09.1	PH09.1	C1	C2	4	1
BB01	0.762962846498337	0.797911348333123	0.797911348333123	0.762962846498337	0.78043709741573	0.0349485018347863	0.0447806773287836	Centroid1.2	Centroid1.1	0.827296083259758	0.750455385685167	0.784634397420319	0.0768406975745918	0.097931849313801	WEL12.1	OWW13.1	0.827516302465402	0.771923659556822	0.804801855400484	0.0555926429085795	0.0690761863128603	WEL23.1	CHE13.1	0.771923659556822	0.750455385685167	0.761189522620994	0.0214682738716554	0.0286069955405208	OWW13.1	CHE13.1	C1	C2	4	1
BB02	0.768639603030822	0.757197053569739	0.768639603030822	0.757197053569739	0.762918328300281	0.0114425494610829	0.0149983937161085	Centroid1.1	Centroid1.2	0.81671369200691	0.666209442143505	0.787010877589472	0.150504249863406	0.191235285494889	CHE01.1	WYT09.1	0.819072416378715	0.572649483738178	0.778667788621991	0.246422932640537	0.316467351342004	AE148.1	BB02.1	0.666209442143505	0.572649483738178	0.619429462940841	0.0935599584053265	0.163380848253944	BB02.1	WYT09.1	C2	C1	4	2
BB03	0.746848140681795	0.786851749024842	0.786851749024842	0.746848140681795	0.766849944853318	0.0400036083430472	0.052166148816375	Centroid1.2	Centroid1.1	0.824192064552285	0.683256844455809	0.77457733419527	0.140935220096477	0.181951128537602	WEL12.1	WYM39.1	0.827056816207528	0.742889261424068	0.797680254881444	0.0841675547834601	0.105515404535078	WEL23.1	PH09.1	0.742889261424068	0.683256844455809	0.713073052939938	0.0596324169682589	0.0872767209756299	WYM39.1	PH09.1	C1	C2	4	1
BB05	0.470865843488623	0.759179149807437	0.759179149807437	0.470865843488623	0.61502249664803	0.288313306318814	0.468784975980825	Centroid1.2	Centroid1.1	0.822882694389408	0.388917388154685	0.65113781278128	0.433965306234723	0.666472285461471	WEL12.1	BB05.1	0.821520154897606	0.600692469805198	0.781947948012395	0.220827685092408	0.282407141873986	AE148.1	WiW18.1	0.600692469805198	0.388917388154685	0.494804928979942	0.211775081650513	0.5445245908272	BB05.1	WiW18.1	C1	C2	2	none
BB06	0.689611946606098	0.747751056807886	0.747751056807886	0.689611946606098	0.718681501706992	0.0581391102017872	0.0808969064372699	Centroid1.2	Centroid1.1	0.825095085897045	0.444552699179754	0.74062537226719	0.380542386717291	0.513812247010093	WEL12.1	BB06.1	0.822968372843126	0.632430534572818	0.755464541478816	0.190537838270309	0.252212814511893	AE148.1	PH09.1	0.632430534572818	0.444552699179754	0.538491616876286	0.187877835393063	0.422622190214383	BB06.1	PH09.1	C1	C2	3	2
BB07	0.676301296887867	0.755840625627485	0.755840625627485	0.676301296887867	0.716070961257676	0.0795393287396186	0.111077439308416	Centroid1.2	Centroid1.1	0.823464297974071	0.31043657409039	0.727953769868818	0.513027723883682	0.704753165817292	WEL12.1	BB07.1	0.824701484567204	0.648303833796774	0.778369182915105	0.17639765077043	0.226624659149268	AE148.1	WiW18.1	0.648303833796774	0.31043657409039	0.479370203943582	0.337867259706385	1.08836164262014	BB07.1	WiW18.1	C1	C2	4	1
BB09	0.694505893443787	0.786592182275521	0.786592182275521	0.694505893443787	0.740549037859654	0.0920862888317343	0.12434867122086	Centroid1.2	Centroid1.1	0.826012598224067	0.276656981941147	0.734927337179266	0.54935561628292	0.74749650542516	WEL12.1	BB09.1	0.826473459486848	0.703295647040924	0.799191996884792	0.123177812445924	0.154127935372307	WEL23.1	WiW18.1	0.703295647040924	0.276656981941147	0.489976314491035	0.426638665099777	1.54212144622663	BB09.1	WiW18.1	C1	C2	4	1
BB10	0.730002290967313	0.72623453321048	0.730002290967313	0.72623453321048	0.728118412088897	0.00376775775683291	0.00517464974690532	Centroid1.1	Centroid1.2	0.810557402345827	0.664093106613879	0.765210576696303	0.146464295731948	0.191403909188355	AE52.1	WYT09.1	0.813656459337544	0.641502757231094	0.761198357682406	0.17215370210645	0.226161420829389	PH07.1	BB18.1	0.664093106613879	0.641502757231094	0.652797931922487	0.0225903493827849	0.0352147346650406	BB18.1	WYT09.1	C2	C1	3	2
BB11	0.763988055235445	0.806491884298636	0.806491884298636	0.763988055235445	0.785239969767041	0.0425038290631911	0.0541284584326506	Centroid1.2	Centroid1.1	0.827224024113096	0.563897379810425	0.778510761427303	0.26332664430267	0.338244064629105	WEL12.1	BB11.1	0.828466036304814	0.784413732194509	0.811725707139786	0.044052304110305	0.0542699383829159	WEL23.1	CHE03.1	0.784413732194509	0.563897379810425	0.674155556002467	0.220516352384084	0.391057593596584	BB11.1	CHE03.1	C1	C2	4	1
BB12	0.494033931147763	0.762090189632926	0.762090189632926	0.494033931147763	0.628062060390345	0.268056258485164	0.426798998682654	Centroid1.2	Centroid1.1	0.81935962410727	0.336815106591206	0.665368195650504	0.482544517516064	0.725229310133015	WEL12.1	BB12.1	0.820408486073637	0.672858102068707	0.778516439077125	0.147550384004929	0.189527640777682	AE148.1	CHE11.1	0.672858102068707	0.336815106591206	0.504836604329957	0.336042995477501	0.997707611390951	BB12.1	CHE11.1	C1	C2	4	1
BB13	0.771748410185803	0.792084989013409	0.792084989013409	0.771748410185803	0.781916699599606	0.0203365788276062	0.0260086257756356	Centroid1.2	Centroid1.1	0.824839540280173	0.710883485638184	0.789462534215916	0.113956054641989	0.14434637453083	BB88.1	BB06.1	0.827402000025192	0.740004638811838	0.802696310456885	0.0873973612133541	0.108879734558153	AE148.1	PH09.1	0.740004638811838	0.710883485638184	0.725444062225011	0.0291211531736536	0.0409647343931623	BB06.1	PH09.1	C1	C2	4	1
BB14	0.696492103976393	0.786383486794288	0.786383486794288	0.696492103976393	0.741437795385341	0.0898913828178954	0.121239277761902	Centroid1.2	Centroid1.1	0.827094991790243	0.41155266991816	0.74971976206171	0.415542321872082	0.554263530054686	WEL12.1	BB14.1	0.825018697411356	0.606573060074901	0.793657564516072	0.218445637336455	0.275239154898815	AE148.1	PH05.1	0.606573060074901	0.41155266991816	0.509062864996531	0.195020390156741	0.473864961671908	BB14.1	PH05.1	C1	C2	2	none
BB15	0.727152278710199	0.783703252240564	0.783703252240564	0.727152278710199	0.755427765475382	0.0565509735303649	0.0748595380192016	Centroid1.2	Centroid1.1	0.82545887584227	0.364478601181606	0.754962628583206	0.460980274660664	0.610600124042906	WEL12.1	BB15.1	0.827138569933992	0.721320195125565	0.80116662978639	0.105818374808427	0.132080357411592	WEL23.1	WiW18.1	0.721320195125565	0.364478601181606	0.542899398153585	0.356841593943959	0.979046761009045	BB15.1	WiW18.1	C1	C2	4	1
BB16	0.707606512328688	0.784144083056387	0.784144083056387	0.707606512328688	0.745875297692538	0.0765375707276992	0.102614432954782	Centroid1.2	Centroid1.1	0.821110780556616	0.529203755294461	0.756328297313963	0.291907025262155	0.38595280157947	BB88.1	BB16.1	0.824690241595429	0.640487541517469	0.787735508408037	0.18420270007796	0.233838259303839	AE148.1	PH05.1	0.640487541517469	0.529203755294461	0.584845648405965	0.111283786223007	0.210285329817977	BB16.1	PH05.1	C1	C2	3	2
BB17	0.649430056072487	0.771188639552246	0.771188639552246	0.649430056072487	0.710309347812367	0.12175858347976	0.1714162763798	Centroid1.2	Centroid1.1	0.826031441142452	0.469106578303627	0.730939803931766	0.356924862838826	0.48830951730759	WYC41.1	BB17.1	0.826796979364755	0.604266078557206	0.790191812787639	0.222530900807549	0.281616307846198	AE148.1	PH05.1	0.604266078557206	0.469106578303627	0.536686328430416	0.135159500253579	0.288121093382106	BB17.1	PH05.1	C1	C2	4	1
BB18	0.815101112500616	0.821519669101991	0.821519669101991	0.815101112500616	0.818310390801304	0.00641855660137514	0.00784366992467244	Centroid1.2	Centroid1.1	0.830497068952827	0.7809919253591	0.82003641470178	0.0495051435937275	0.060369445437043	WEL12.1	BWd02.1	0.82965148301957	0.422691580771534	0.818289937662741	0.406959902248036	0.497329715932258	WEL23.1	BB18.1	0.7809919253591	0.422691580771534	0.601841753065317	0.358300344587565	0.84766378344599	BB18.1	BWd02.1	C2	C1	3	2
BB19	0.79423194746628	0.794756203299508	0.794756203299508	0.79423194746628	0.794494075382894	0.000524255833228793	0.00065986122423397	Centroid1.2	Centroid1.1	0.827000965350938	0.668124281159751	0.803823073896293	0.158876684191187	0.197651310780468	BB88.1	WYT09.1	0.82915690345581	0.73465832587545	0.80809040112476	0.0944985775803593	0.116940601507986	AE148.1	PH09.1	0.73465832587545	0.668124281159751	0.701391303517601	0.0665340447156991	0.0995833359030258	WYT09.1	PH09.1	C1	C2	4	1
BB20	0.729404379436188	0.794042208246871	0.794042208246871	0.729404379436188	0.761723293841529	0.0646378288106824	0.0848573613716082	Centroid1.2	Centroid1.1	0.827679422622389	0.38603795218273	0.765517558127066	0.44164147043966	0.576918799250262	WEL12.1	SP09.1	0.827247067462837	0.538331129078311	0.79988384254656	0.288915938384527	0.361197367688683	AE148.1	CHE02.1	0.538331129078311	0.38603795218273	0.46218454063052	0.152293176895581	0.39450312083174	SP09.1	CHE02.1	C1	C2	2	none
BB21	0.731025567921091	0.793983723833485	0.793983723833485	0.731025567921091	0.762504645877288	0.0629581559123942	0.0825675702473375	Centroid1.2	Centroid1.1	0.828927833281655	0.526220687328293	0.77245564733574	0.302707145953362	0.391876409988616	WEL12.1	WiW11.1	0.827676421665969	0.641566887534819	0.807689483451356	0.18610953413115	0.230422133684199	WEL23.1	WiW18.1	0.641566887534819	0.526220687328293	0.583893787431556	0.115346200206526	0.21919738806195	WiW11.1	WiW18.1	C1	C2	2	none
BB22	0.788731832263374	0.793335100840387	0.793335100840387	0.788731832263374	0.791033466551881	0.00460326857701332	0.00581930951300834	Centroid1.2	Centroid1.1	0.82687004341431	0.725733089960866	0.80042710714883	0.101136953453444	0.126353733588183	WEL12.1	WYM39.1	0.829629615440718	0.763975090074314	0.805018376807734	0.0656545253664038	0.0815565548040705	WEL23.1	PH09.1	0.763975090074314	0.725733089960866	0.74485409001759	0.0382420001134481	0.0526943040664031	WYM39.1	PH09.1	C1	C2	4	1
BB23	0.755050440641303	0.796407922221208	0.796407922221208	0.755050440641303	0.775729181431256	0.0413574815799047	0.0533143300134697	Centroid1.2	Centroid1.1	0.826492550110725	0.325068154138152	0.779766636023339	0.501424395972573	0.643044178614441	WEL12.1	BB23.1	0.826766807313572	0.688727241053785	0.78918047774606	0.138039566259787	0.174915079823104	AE148.1	BB31.1	0.688727241053785	0.325068154138152	0.506897697595968	0.363659086915633	1.11871643618796	BB23.1	BB31.1	C1	C2	2	none
BB25	0.680302269286666	0.793626749469002	0.793626749469002	0.680302269286666	0.736964509377834	0.113324480182337	0.153771964240189	Centroid1.2	Centroid1.1	0.8276732210668	0.481188499523521	0.737103147962872	0.346484721543279	0.470062734775801	WEL12.1	WYT26.1	0.827311380738936	0.625549621047241	0.799059134290647	0.201761759691695	0.252499159365478	WEL23.1	PH05.1	0.625549621047241	0.481188499523521	0.553369060285381	0.14436112152372	0.300009500781229	WYT26.1	PH05.1	C1	C2	4	1
BB26	0.767378320690202	0.810574666758257	0.810574666758257	0.767378320690202	0.788976493724229	0.0431963460680551	0.0547498517530657	Centroid1.2	Centroid1.1	0.828572193122927	0.590934521654368	0.789872400940797	0.237637671468559	0.300855772635574	WEL12.1	WiW47.1	0.828750173975414	0.631805625404019	0.809061012488355	0.196944548571395	0.243423605304711	WEL23.1	BB26.1	0.631805625404019	0.590934521654368	0.611370073529193	0.0408711037496509	0.0691635067032959	WiW47.1	BB26.1	C1	C2	4	2
BB29	0.805315393949374	0.795169663003511	0.805315393949374	0.795169663003511	0.800242528476442	0.0101457309458626	0.0126783201152515	Centroid1.1	Centroid1.2	0.830249680092995	0.661408833066704	0.811801539676422	0.168840847026291	0.207982910568992	WYC41.1	BB06.1	0.831169698696317	0.725165420813264	0.810082340015415	0.106004277883054	0.130856176769681	BB58.1	PH09.1	0.725165420813264	0.661408833066704	0.693287126939984	0.0637565877465601	0.0963951259177245	BB06.1	PH09.1	C1	C2	2	none
BB35	0.661298046342735	0.788439412805726	0.788439412805726	0.661298046342735	0.724868729574231	0.127141366462992	0.175399160255777	Centroid1.2	Centroid1.1	0.821780452325117	0.440120499875288	0.727344644876566	0.381659952449828	0.524730545743686	WEL14.1	WP08.1	0.824329963018382	0.599739915435673	0.789830847067519	0.22459004758271	0.284352084267874	PH07.1	PH05.1	0.599739915435673	0.440120499875288	0.519930207655481	0.159619415560384	0.362672076410014	WP08.1	PH05.1	C1	C2	4	1
BB40	0.769342066254078	0.799459109628483	0.799459109628483	0.769342066254078	0.78440058794128	0.0301170433744045	0.0383949780729371	Centroid1.2	Centroid1.1	0.828649428609894	0.487581713101257	0.781692794783559	0.341067715508637	0.436319379920949	WEL12.1	SP08.1	0.826238395381452	0.635879383644229	0.79682184414593	0.190359011737223	0.23889783285404	AE148.1	PH02.1	0.635879383644229	0.487581713101257	0.561730548372743	0.148297670542972	0.304149369343091	SP08.1	PH02.1	C1	C2	2	none
BB52	0.818213567593045	0.82413460767821	0.82413460767821	0.818213567593045	0.821174087635627	0.00592104008516503	0.00721045655765057	Centroid1.2	Centroid1.1	0.831003374258637	0.815748404424554	0.822019908884169	0.0152549698340829	0.0185579079888593	WEL12.1	SP02.1	0.831273972559315	0.80541132211258	0.82510090112072	0.0258626504467349	0.0313448335974498	PH15.1	CHE12.1	0.815748404424554	0.80541132211258	0.810579863268567	0.0103370823119737	0.0128345381150835	CHE12.1	SP02.1	C2	C1	4	2
BB57	0.811465297668486	0.793375472035336	0.811465297668486	0.793375472035336	0.802420384851911	0.0180898256331501	0.0225440753682854	Centroid1.1	Centroid1.2	0.826699256406966	0.583035132594119	0.814223654439201	0.243664123812846	0.299259450992824	WEL13.1	BB40.1	0.826880785187157	0.46378329128218	0.763908874916293	0.363097493904977	0.475315192462928	AE148.1	CHE10.1	0.583035132594119	0.46378329128218	0.523409211938149	0.119251841311939	0.257128369118806	CHE10.1	BB40.1	C2	C1	2	none
BB60	0.8178580279903	0.811010159825719	0.8178580279903	0.811010159825719	0.814434093908009	0.00684786816458116	0.00840813052376296	Centroid1.1	Centroid1.2	0.830128898042183	0.687561048576729	0.818787291132729	0.142567849465454	0.174120740526178	WEL13.1	AE50.1	0.829350860295488	0.488578370685079	0.793224928854903	0.34077248961041	0.429603857889776	PH07.1	BB27.1	0.687561048576729	0.488578370685079	0.588069709630904	0.19898267789165	0.407268700029924	BB27.1	AE50.1	C2	C1	3	1
BB61	0.781704097362138	0.774584107900667	0.781704097362138	0.774584107900667	0.778144102631402	0.00711998946147141	0.00914996263210654	Centroid1.1	Centroid1.2	0.825048727435711	0.571578836942404	0.791504281981632	0.253469890493308	0.320238179708534	WEL12.1	WYM39.1	0.825192059092724	0.416373402984508	0.753768303668699	0.408818656108215	0.542366472719052	AE148.1	BB31.1	0.571578836942404	0.416373402984508	0.493976119963456	0.155205433957896	0.372755398988994	BB31.1	WYM39.1	C2	C1	3	2
BB66	0.819725935387992	0.811802935691715	0.819725935387992	0.811802935691715	0.815764435539854	0.00792299969627719	0.00971236223485758	Centroid1.1	Centroid1.2	0.830801110494993	0.694110358667074	0.820143158446649	0.136690751827919	0.166666941521296	WEL13.1	AE50.1	0.830765835223672	0.505952061124653	0.794770283641671	0.32481377409902	0.408688876250769	AE148.1	BB27.1	0.694110358667074	0.505952061124653	0.600031209895864	0.188158297542422	0.371889576107616	BB27.1	AE50.1	C2	C1	4	1
BB88	0.772501809539693	0.806820629570893	0.806820629570893	0.772501809539693	0.789661219555293	0.0343188200311997	0.0434601816340009	Centroid1.2	Centroid1.1	0.828003537975503	0.605243069052557	0.78907572693106	0.222760468922946	0.282305565004927	WEL10.1	BB35.1	0.828402938264385	0.733717716183471	0.804808803884293	0.094685222080914	0.11764933686601	AE148.1	BB57.1	0.733717716183471	0.605243069052557	0.669480392618014	0.128474647130914	0.21226950575746	BB35.1	BB57.1	C1	C2	3	2
BWd01	0.432777240236107	0.770979736517013	0.770979736517013	0.432777240236107	0.60187848837656	0.338202496280906	0.561911586495035	Centroid1.2	Centroid1.1	0.823423287085703	0.374013643473849	0.621393558426998	0.449409643611855	0.723228680949791	WEL12.1	BWd01.1	0.821133653634012	0.642851208176059	0.776866006492631	0.178282445457953	0.229489312143875	WEL23.1	CHE09.1	0.642851208176059	0.374013643473849	0.508432425824954	0.26883756470221	0.71879079652079	BWd01.1	CHE09.1	C1	C2	4	1
BWd02	0.609420296802818	0.752442480183197	0.752442480183197	0.609420296802818	0.680931388493007	0.14302218338038	0.210039052094378	Centroid1.2	Centroid1.1	0.825441384322643	0.452726388133644	0.699466729515902	0.372714996188999	0.532855932185586	WEL12.1	SAC08.1	0.821709048275225	0.564007450356471	0.76471564703411	0.257701597918754	0.336990094184982	AE148.1	PH05.1	0.564007450356471	0.452726388133644	0.508366919245058	0.111281062222827	0.245802023340369	SAC08.1	PH05.1	C1	C2	2	none
BWd03	0.709047527223363	0.793699764168991	0.793699764168991	0.709047527223363	0.751373645696177	0.0846522369456282	0.112663303311889	Centroid1.2	Centroid1.1	0.827981849112914	0.340354459107044	0.741758438068234	0.48762739000587	0.657393788840206	WEL12.1	BWd03.1	0.825252749618975	0.732371947240412	0.803381925975342	0.0928808023785634	0.115612262829789	AE148.1	WiW18.1	0.732371947240412	0.340354459107044	0.536363203173728	0.392017488133368	1.15179183831429	BWd03.1	WiW18.1	C1	C2	4	1
BWd04	0.662370426229087	0.796381084843394	0.796381084843394	0.662370426229087	0.72937575553624	0.134010658614308	0.18373336047588	Centroid1.2	Centroid1.1	0.825675219903075	0.333427641811677	0.719761427074113	0.492247578091398	0.683903804198599	WEL12.1	BWd04.1	0.822578147187132	0.620749178791916	0.798297662789816	0.201828968395216	0.252824200549308	PH07.1	BB61.1	0.620749178791916	0.333427641811677	0.477088410301796	0.287321536980239	0.861720808206181	BWd04.1	BB61.1	C1	C2	4	1
BWd05	0.432638819385896	0.782680882609639	0.782680882609639	0.432638819385896	0.607659850997767	0.350042063223743	0.576049351703884	Centroid1.2	Centroid1.1	0.824963789587572	0.310321836159324	0.625653194934565	0.514641953428248	0.822567450458035	WEL12.1	BWd05.1	0.820845235209146	0.665451329379566	0.782180285748177	0.15539390582958	0.198667632847511	AE148.1	WP12.1	0.665451329379566	0.310321836159324	0.487886582769445	0.355129493220242	1.14439092529059	BWd05.1	WP12.1	C1	C2	4	1
BWd07	0.63259310464473	0.786711486138969	0.786711486138969	0.63259310464473	0.709652295391849	0.154118381494239	0.217174498687614	Centroid1.2	Centroid1.1	0.818207268035074	0.444545629489505	0.709210447477757	0.373661638545569	0.52686990141567	BB88.1	WiW28.1	0.824645339070334	0.666238210669452	0.790616038886809	0.158407128400882	0.200359113159303	AE148.1	PH05.1	0.666238210669452	0.444545629489505	0.555391920079478	0.221692581179947	0.498694771635768	WiW28.1	PH05.1	C1	C2	4	1
LW01	0.465346456939733	0.756712257785673	0.756712257785673	0.465346456939733	0.611029357362703	0.291365800845941	0.476844193057303	Centroid1.2	Centroid1.1	0.812316335245208	0.403745361574138	0.638273974143477	0.40857097367107	0.640118491779875	BB88.1	LW01.1	0.82032721768984	0.634589017644931	0.767764018245295	0.185738200044909	0.241920949186195	AE148.1	CHE09.1	0.634589017644931	0.403745361574138	0.519167189609535	0.230843656070792	0.571755561898644	LW01.1	CHE09.1	C1	C2	4	1
LW03	0.634626264499381	0.776488227040637	0.776488227040637	0.634626264499381	0.705557245770009	0.141861962541256	0.201063717213244	Centroid1.2	Centroid1.1	0.823874776408915	0.394408117615607	0.713992148591376	0.429466658793307	0.601500534201385	WEL12.1	LW03.1	0.82348998738736	0.671617021986007	0.787556738654464	0.151872965401353	0.192840665246325	AE148.1	WiW18.1	0.671617021986007	0.394408117615607	0.533012569800807	0.2772089043704	0.702847867448229	LW03.1	WiW18.1	C1	C2	4	1
LW04	0.516688384635403	0.775303568131715	0.775303568131715	0.516688384635403	0.645995976383559	0.258615183496313	0.400335594881105	Centroid1.2	Centroid1.1	0.824815198900033	0.384806821868569	0.664611776350744	0.440008377031464	0.662053235721259	WEL12.1	LW04.1	0.822758699190634	0.647651656005892	0.787648176531313	0.175107043184742	0.222316318887308	WEL23.1	WiW18.1	0.647651656005892	0.384806821868569	0.516229238937231	0.262844834137323	0.68305658631774	LW04.1	WiW18.1	C1	C2	4	1
LW05	0.662960109188116	0.786934271060861	0.786934271060861	0.662960109188116	0.724947190124488	0.123974161872745	0.171011300632058	Centroid1.2	Centroid1.1	0.827044612460747	0.244376770376566	0.719962920697233	0.582667842084181	0.809302570082232	WEL12.1	LW05.1	0.824561613367418	0.620755241845095	0.796778545194041	0.203806371522323	0.255787976159285	WEL06.1	BB61.1	0.620755241845095	0.244376770376566	0.432566006110831	0.376378471468529	1.54015650050763	LW05.1	BB61.1	C1	C2	4	1
LW06	0.504836126641361	0.775408562023059	0.775408562023059	0.504836126641361	0.64012234433221	0.270572435381698	0.422688627849673	Centroid1.2	Centroid1.1	0.823698520201388	0.483510020361286	0.656982086470443	0.340188499840101	0.517804833412922	WEL12.1	LW06.1	0.822194287918499	0.674497741029586	0.78481234929578	0.147696546888913	0.188193454169577	AE148.1	CHE09.1	0.674497741029586	0.483510020361286	0.579003880695436	0.1909877206683	0.395002611374198	LW06.1	CHE09.1	C1	C2	4	1
LW07	0.431911905150857	0.760817499339335	0.760817499339335	0.431911905150857	0.596364702245096	0.328905594188478	0.551517541112457	Centroid1.2	Centroid1.1	0.822472704636191	0.365270964890538	0.634835121749455	0.457201739745653	0.720189737589996	WEL12.1	WP11.1	0.826181402751014	0.58002391240107	0.778789441621416	0.246157490349944	0.316077077056222	WEL23.1	WiW18.1	0.58002391240107	0.365270964890538	0.472647438645804	0.214752947510532	0.587927780065649	WP11.1	WiW18.1	C1	C2	4	1
LW08	0.464575221456298	0.769924582839245	0.769924582839245	0.464575221456298	0.617249902147771	0.305349361382947	0.49469325198831	Centroid1.2	Centroid1.1	0.824152679815533	0.394400074985437	0.645279918900169	0.429752604830096	0.665994078294854	WEL12.1	LW08.1	0.827069567678705	0.671638248203393	0.780689755451934	0.155431319475312	0.199094862446778	WEL23.1	CHE09.1	0.671638248203393	0.394400074985437	0.533019161594415	0.277238173217957	0.702936411024247	LW08.1	CHE09.1	C1	C2	4	1
LW09	0.66464414902792	0.794343353803549	0.794343353803549	0.66464414902792	0.729493751415734	0.129699204775629	0.177793441717521	Centroid1.2	Centroid1.1	0.825637850691507	0.523582935883358	0.722840688947792	0.302054914808149	0.417872042106314	WEL12.1	WiW49.1	0.824517901683308	0.701964368633287	0.7886426768989	0.122553533050021	0.155398048621875	AE148.1	PH24.1	0.701964368633287	0.523582935883358	0.612773652258322	0.178381432749929	0.340693747875825	WiW49.1	PH24.1	C1	C2	4	1
LW10	0.633767277436457	0.774657416598274	0.774657416598274	0.633767277436457	0.704212347017366	0.140890139161817	0.200067692306938	Centroid1.2	Centroid1.1	0.823554998713474	0.447182541023961	0.711076066115202	0.376372457689514	0.529299853594759	WEL12.1	LW10.1	0.823119539424454	0.632717277618992	0.778957742485293	0.190402261805462	0.244432080741603	WEL23.1	PH04.1	0.632717277618992	0.447182541023961	0.539949909321477	0.185534736595032	0.414897093634723	LW10.1	PH04.1	C1	C2	4	1
LW11	0.567942122855008	0.765293870950082	0.765293870950082	0.567942122855008	0.666617996902545	0.197351748095073	0.296049235112272	Centroid1.2	Centroid1.1	0.81862203392095	0.455913741843612	0.68370887799675	0.362708292077338	0.530501071069991	WEL12.1	WiW31.1	0.822902923710747	0.682361431475914	0.773098530616868	0.140541492234833	0.181789884043231	AE148.1	PH04.1	0.682361431475914	0.455913741843612	0.569137586659763	0.226447689632302	0.496689765736384	WiW31.1	PH04.1	C1	C2	4	1
LW12	0.570453118749367	0.775796923441415	0.775796923441415	0.570453118749367	0.673125021095391	0.205343804692048	0.305060424522458	Centroid1.2	Centroid1.1	0.81824303725067	0.443309440986854	0.683992175353403	0.374933596263816	0.548154803189228	BB88.1	LW12.1	0.823933825432091	0.685613855566057	0.775538435600363	0.138319969866033	0.178353468398967	AE148.1	CHE09.1	0.685613855566057	0.443309440986854	0.564461648276456	0.242304414579204	0.546580767690867	LW12.1	CHE09.1	C1	C2	4	1
OWW01	0.563352250902768	0.760430392883225	0.760430392883225	0.563352250902768	0.661891321892996	0.197078141980457	0.297750001339823	Centroid1.2	Centroid1.1	0.807586517302751	0.399124133985149	0.663450278774062	0.408462383317602	0.615663895827082	BB88.1	OWW01.1	0.820266528328327	0.630821549447688	0.76382225588189	0.189444978880639	0.248022334282353	AE148.1	CHE09.1	0.630821549447688	0.399124133985149	0.514972841716418	0.231697415462539	0.580514671335713	OWW01.1	CHE09.1	C1	C2	4	1
OWW02	0.639648338948095	0.778886408159494	0.778886408159494	0.639648338948095	0.709267373553795	0.139238069211399	0.196312525294579	Centroid1.2	Centroid1.1	0.815743169172735	0.494854447966935	0.703156929844049	0.3208887212058	0.456354346499819	BB88.1	OWW02.1	0.821909624636254	0.651367835060691	0.775981801247945	0.170541789575563	0.219775501566268	AE148.1	CHE09.1	0.651367835060691	0.494854447966935	0.573111141513813	0.156513387093756	0.316281661682092	OWW02.1	CHE09.1	C1	C2	4	1
OWW04	0.665365357219262	0.773552353618824	0.773552353618824	0.665365357219262	0.719458855419043	0.108186996399562	0.150372735820382	Centroid1.2	Centroid1.1	0.822474486523037	0.430448542631901	0.721050802850848	0.392025943891137	0.543686994510189	WEL12.1	OWW04.1	0.822095689084134	0.714038760894781	0.780463252386919	0.108056928189353	0.138452294658177	AE148.1	WiW18.1	0.714038760894781	0.430448542631901	0.572243651763341	0.28359021826288	0.65882490048385	OWW04.1	WiW18.1	C1	C2	4	1
OWW05	0.601665823969634	0.779606260265724	0.779606260265724	0.601665823969634	0.690636042117679	0.177940436296089	0.257647191059527	Centroid1.2	Centroid1.1	0.822479464928382	0.499096962155196	0.698930335517534	0.323382502773186	0.462682024716716	WEL12.1	WiW42.1	0.821935843021587	0.67108690922104	0.772575826874571	0.150848933800547	0.195254534963644	AE148.1	PH05.1	0.67108690922104	0.499096962155196	0.585091935688118	0.171989947065844	0.344602271917582	WiW42.1	PH05.1	C1	C2	4	1
OWW06	0.676264842039414	0.794781475357873	0.794781475357873	0.676264842039414	0.735523158698643	0.118516633318459	0.161132429233295	Centroid1.2	Centroid1.1	0.825057441280889	0.547331652474682	0.728549205582868	0.277725788806207	0.381203886680537	WEL12.1	OWW07.1	0.824394888709188	0.73406397890743	0.794581671151442	0.0903309098017576	0.11368360620609	AE148.1	CHE09.1	0.73406397890743	0.547331652474682	0.640697815691056	0.186732326432748	0.341168513804134	OWW07.1	CHE09.1	C1	C2	4	1
