sample	Centroid3.1	Centroid3.2	maxDistToC	minDistToC	meanDistToC	diffDistToC	diffDistRelToC	id.DmaxToC	id.DminToC	maxDistToBdC3.1	minDistToBdC3.1	meanDistToBdC3.1	diffDistToBdC3.1	diffDistRelToBdC3.1	id.DmaxToBdC3.1	id.DminToBdC3.1	maxDistToBdC3.2	minDistToBdC3.2	meanDistToBdC3.2	diffDistToBdC3.2	diffDistRelToBdC3.2	id.DmaxToBdC3.2	id.DminToBdC3.2	maxDistToBd	minDistToBd	meanDistToBd	diffDistToBd	diffRelDistToBd	id.minDistToBd	id.maxDistToBd	id.class.minDistToBd	id.class.maxDistToBd	Nsame.class	Class
AE95	0.781240101409018	0.771819409151663	0.781240101409018	0.771819409151663	0.77652975528034	0.00942069225735442	0.0121317852835574	Centroid3.1	Centroid3.2	0.823015460570756	0.452711030143746	0.791607890873583	0.370304430427009	0.467787694761807	WYC15.3	WYM39.3	0.828992394767009	0.626865642723092	0.797184182702019	0.202126752043917	0.25355088125158	PH14.3	WEL16.3	0.626865642723092	0.452711030143746	0.539788336433419	0.174154612579345	0.384692664819868	WYM39.3	WEL16.3	C1	C2	4	1
BB01	0.759064292236234	0.78599039993785	0.78599039993785	0.759064292236234	0.772527346087042	0.0269261077016161	0.0348545690168776	Centroid3.2	Centroid3.1	0.807395213845137	0.742928110821417	0.776456507284816	0.0644671030237205	0.0830273201639522	WYC41.3	OWW13.3	0.828086078557478	0.761978654559206	0.80249167536118	0.0661074239982724	0.0823777068696933	WEL20.3	WP15.3	0.761978654559206	0.742928110821417	0.752453382690311	0.0190505437377891	0.0256425129972885	OWW13.3	WP15.3	C1	C2	4	1
BB02	0.769375103418471	0.745600163564988	0.769375103418471	0.745600163564988	0.757487633491729	0.0237749398534827	0.0313865716115909	Centroid3.1	Centroid3.2	0.806649573865381	0.655292178607993	0.782315445770737	0.151357395257389	0.19347361230772	BB42.3	WYM39.3	0.822286986709341	0.579030927509972	0.780365332988293	0.243256059199369	0.311720740166476	BB63.3	BB02.3	0.655292178607993	0.579030927509972	0.617161553058983	0.0762612510980205	0.131704970278478	BB02.3	WYM39.3	C2	C1	4	2
BB03	0.74356812634413	0.769902404740135	0.769902404740135	0.74356812634413	0.756735265542132	0.0263342783960046	0.0347998561652052	Centroid3.2	Centroid3.1	0.806615769924216	0.663564508088189	0.765194268937752	0.143051261836027	0.186947638845507	WYC41.3	WYM39.3	0.82424845729081	0.728506667990934	0.793600753491114	0.0957417892998756	0.120642261084934	WEL14.3	BB05.3	0.728506667990934	0.663564508088189	0.696035588039562	0.0649421599027452	0.0978686459434841	WYM39.3	BB05.3	C1	C2	4	1
BB05	0.492111519767511	0.726475603330338	0.726475603330338	0.492111519767511	0.609293561548925	0.234364083562827	0.384648875932703	Centroid3.2	Centroid3.1	0.795801409523582	0.389613010809464	0.615832552614215	0.406188398714118	0.659576043828545	WYC41.3	LW07.3	0.823127893551096	0.589863290625373	0.776483963883937	0.233264602925722	0.300411359120597	WEL14.3	CHE04.3	0.589863290625373	0.389613010809464	0.489738150717419	0.200250279815909	0.513972260320226	LW07.3	CHE04.3	C1	C2	2	none
BB06	0.680092503751304	0.704967902785676	0.704967902785676	0.680092503751304	0.69253020326849	0.0248753990343715	0.0359195872136243	Centroid3.2	Centroid3.1	0.805239049376847	0.52392049611698	0.724934187462426	0.281318553259867	0.388060817278601	BWd06.3	WYM39.3	0.822803287632238	0.656330894089423	0.751229393564248	0.166472393542815	0.221599946659406	PH14.3	BB57.3	0.656330894089423	0.52392049611698	0.590125695103202	0.132410397972444	0.252729944626712	WYM39.3	BB57.3	C1	C2	3	2
BB07	0.668809725743272	0.732869927250893	0.732869927250893	0.668809725743272	0.700839826497082	0.0640602015076209	0.0914049103456417	Centroid3.2	Centroid3.1	0.801841869323772	0.344626731199717	0.7053160369439	0.457215138124055	0.648241517526166	WYC41.3	BB07.3	0.824345879814206	0.623547011708096	0.775945568636948	0.20079886810611	0.25877957967959	WEL14.3	BB05.3	0.623547011708096	0.344626731199717	0.484086871453906	0.278920280508379	0.809340237588071	BB07.3	BB05.3	C1	C2	4	1
BB09	0.686195598235877	0.770504597481661	0.770504597481661	0.686195598235877	0.728350097858769	0.0843089992457848	0.115753398665888	Centroid3.2	Centroid3.1	0.808195209896473	0.30817345046101	0.713612382289345	0.500021759435463	0.700690979928544	WYC41.3	BB09.3	0.826331417768214	0.591343013945537	0.795577027698805	0.234988403822678	0.295368513219113	WEL20.3	BB10.3	0.591343013945537	0.30817345046101	0.449758232203273	0.283169563484527	0.918864240449402	BB09.3	BB10.3	C1	C2	4	1
BB10	0.729924573006181	0.713676536896139	0.729924573006181	0.713676536896139	0.72180055495116	0.0162480361100413	0.0225104234107173	Centroid3.1	Centroid3.2	0.796891069353399	0.635918455612539	0.755441458592538	0.16097261374086	0.21308416676094	BB04.3	BB11.3	0.819332500049741	0.618527499416238	0.763480275776501	0.200805000633503	0.26301268939695	BB63.3	BB18.3	0.635918455612539	0.618527499416238	0.627222977514389	0.0173909561963008	0.02811670655341	BB18.3	BB11.3	C2	C1	3	2
BB11	0.761399785138021	0.794239565728657	0.794239565728657	0.761399785138021	0.777819675433339	0.0328397805906367	0.0422203007044545	Centroid3.2	Centroid3.1	0.807696808013586	0.429213142455677	0.772169132176789	0.378483665557909	0.490156430484267	BWd06.3	BB11.3	0.827759764841483	0.703298206480358	0.808104737201507	0.124461558361125	0.154016617687627	WEL20.3	BB10.3	0.703298206480358	0.429213142455677	0.566255674468017	0.274085064024681	0.638575656040134	BB11.3	BB10.3	C1	C2	4	1
BB12	0.512067203869158	0.727782920456434	0.727782920456434	0.512067203869158	0.619925062162796	0.215715716587277	0.347970633474128	Centroid3.2	Centroid3.1	0.793636497982471	0.307911696770998	0.635640161549188	0.485724801211473	0.764150584864966	WYC41.3	BB12.3	0.82231070507682	0.607434025857989	0.770882885308052	0.214876679218831	0.278741016714833	WEL14.3	CHE04.3	0.607434025857989	0.307911696770998	0.457672861314493	0.299522329086992	0.972753981833158	BB12.3	CHE04.3	C1	C2	4	1
BB13	0.768300686689772	0.778175586203673	0.778175586203673	0.768300686689772	0.773238136446722	0.00987489951390119	0.0127708386956695	Centroid3.2	Centroid3.1	0.80919278497907	0.691761260607819	0.782988676398484	0.117431524371251	0.149978573012577	BB04.3	WYM39.3	0.828775572737918	0.738812096118332	0.799749561610094	0.089963476619586	0.112489560404969	WEL20.3	BB05.3	0.738812096118332	0.691761260607819	0.715286678363075	0.0470508355105133	0.0680160023259641	WYM39.3	BB05.3	C1	C2	4	1
BB14	0.699879156095365	0.769995609454009	0.769995609454009	0.699879156095365	0.734937382774687	0.0701164533586447	0.0954046630393553	Centroid3.2	Centroid3.1	0.806778535198695	0.410126924824273	0.739252595973051	0.396651610374422	0.536557615806981	WYC41.3	BB14.3	0.827849209043091	0.635713745579687	0.795795891221414	0.192135463463404	0.241438119476224	WEL14.3	BB16.3	0.635713745579687	0.410126924824273	0.52292033520198	0.225586820755413	0.550041480090756	BB14.3	BB16.3	C1	C2	2	none
BB15	0.726435963711276	0.76709322668756	0.76709322668756	0.726435963711276	0.746764595199418	0.0406572629762842	0.0544445508499597	Centroid3.2	Centroid3.1	0.813941621876956	0.362238099907133	0.739777678569384	0.451703521969823	0.610593608127442	WYC41.3	WiW31.3	0.828868970725056	0.612729646721371	0.795972696582409	0.216139324003685	0.271541128146356	WEL14.3	BB05.3	0.612729646721371	0.362238099907133	0.487483873314252	0.250491546814239	0.691510768410219	WiW31.3	BB05.3	C1	C2	4	1
BB16	0.713423132137258	0.76595738962435	0.76595738962435	0.713423132137258	0.739690260880804	0.0525342574870913	0.0710219672549627	Centroid3.2	Centroid3.1	0.81066136789	0.561778227971638	0.748146892911136	0.248883139918362	0.332666141203802	WYC41.3	WP01.3	0.826668285872789	0.229728090732677	0.787592017926538	0.596940195140112	0.757930732603985	WEL14.3	BB16.3	0.561778227971638	0.229728090732677	0.395753159352157	0.332050137238961	1.4454050272213	BB16.3	WP01.3	C2	C1	3	2
BB17	0.649568451478879	0.752482033562378	0.752482033562378	0.649568451478879	0.701025242520628	0.102913582083498	0.146804388545923	Centroid3.2	Centroid3.1	0.813740012212283	0.376590806303488	0.710977887890025	0.437149205908795	0.614856261150577	BWd06.3	BB17.3	0.826031940835207	0.618186280346238	0.795728861668741	0.207845660488969	0.261201610876714	WEL20.3	BB32.3	0.618186280346238	0.376590806303488	0.497388543324863	0.24159547404275	0.64153311764083	BB17.3	BB32.3	C1	C2	4	1
BB18	0.814045518379137	0.819259799303379	0.819259799303379	0.814045518379137	0.816652658841258	0.0052142809242427	0.00638494330213925	Centroid3.2	Centroid3.1	0.825384658516805	0.759341095515812	0.817917602300432	0.0660435630009931	0.0807459856778268	BWd06.3	WiW36.3	0.829926028061836	0.385989877931933	0.818401794805169	0.443936150129903	0.542442786596756	BB06.3	BB18.3	0.759341095515812	0.385989877931933	0.572665486723873	0.373351217583879	0.967256497979249	BB18.3	WiW36.3	C2	C1	3	2
BB19	0.790613527241	0.782299669976766	0.790613527241	0.782299669976766	0.786456598608883	0.00831385726423439	0.010571285534307	Centroid3.1	Centroid3.2	0.821411272133941	0.637681948109087	0.799861815426243	0.183729324024854	0.2297013315068	WiW23.3	WYM39.3	0.829379864515696	0.728968520329199	0.805375951918631	0.100411344186497	0.124676362569914	PH11.3	WEL16.3	0.728968520329199	0.637681948109087	0.683325234219143	0.0912865722201128	0.143153765746081	WYM39.3	WEL16.3	C1	C2	4	1
BB20	0.73151284650411	0.781440468085953	0.781440468085953	0.73151284650411	0.756476657295031	0.0499276215818426	0.0660002144155659	Centroid3.2	Centroid3.1	0.811785462478155	0.377368519074128	0.754847651600987	0.434416943404027	0.575502808391408	WYC41.3	SP09.3	0.827426661894615	0.576011693962038	0.803064986307035	0.251414967932578	0.313069268638808	WEL14.3	CHE02.3	0.576011693962038	0.377368519074128	0.476690106518083	0.19864317488791	0.526390424339795	SP09.3	CHE02.3	C1	C2	2	none
BB21	0.727705485306329	0.786423551666387	0.786423551666387	0.727705485306329	0.757064518486358	0.0587180663600572	0.0775601879711065	Centroid3.2	Centroid3.1	0.818874662006295	0.416530722449897	0.756251234834595	0.402343939556398	0.532024175331624	BWd06.3	WYT03.3	0.828357218110294	0.725762532761352	0.810763904904303	0.102594685348942	0.126540765725198	WEL20.3	CHE11.3	0.725762532761352	0.416530722449897	0.571146627605624	0.309231810311455	0.742398564246726	WYT03.3	CHE11.3	C1	C2	2	none
BB22	0.787568792347247	0.784430203533572	0.787568792347247	0.784430203533572	0.785999497940409	0.00313858881367546	0.0039931180896421	Centroid3.1	Centroid3.2	0.816540014016446	0.71032065856196	0.795931691417045	0.106219355454487	0.133452853555031	WiW23.3	WYM39.3	0.828687331111191	0.760531755423592	0.802935766252566	0.0681555756875993	0.0848829738967697	WEL14.3	WP15.3	0.760531755423592	0.71032065856196	0.735426206992776	0.0502110968616324	0.0706879298193079	WYM39.3	WP15.3	C1	C2	4	1
BB23	0.756390788720465	0.777248677204778	0.777248677204778	0.756390788720465	0.766819732962622	0.0208578884843127	0.0272005108733025	Centroid3.2	Centroid3.1	0.814456571920553	0.690294026593135	0.776296416575094	0.124162545327418	0.159942185325555	WiW23.3	WYT95.3	0.826959822719814	0.320273642582562	0.787137520658551	0.506686180137253	0.643707315226618	WEL20.3	BB23.3	0.690294026593135	0.320273642582562	0.505283834587848	0.370020384010574	1.15532574278318	BB23.3	WYT95.3	C2	C1	2	none
BB25	0.678831075829068	0.778706102468224	0.778706102468224	0.678831075829068	0.728768589148646	0.0998750266391557	0.137046283451693	Centroid3.2	Centroid3.1	0.812532728641813	0.468859639097699	0.724858603510784	0.343673089544114	0.474124315941849	WYC41.3	BB25.3	0.829582342060636	0.651431507980305	0.803943619934116	0.178150834080331	0.22159617871578	WEL14.3	BB32.3	0.651431507980305	0.468859639097699	0.560145573539002	0.182571868882606	0.389395575259918	BB25.3	BB32.3	C1	C2	4	1
BB26	0.765223732957558	0.804363280104985	0.804363280104985	0.765223732957558	0.784793506531271	0.0391395471474276	0.049872414618237	Centroid3.2	Centroid3.1	0.821777651703	0.575101376245748	0.782595048443576	0.246676275457252	0.315202959624958	BWd06.3	LW09.3	0.828335507845119	0.497824868473604	0.80948996855763	0.330510639371515	0.408294916810924	WEL20.3	BB26.3	0.575101376245748	0.497824868473604	0.536463122359676	0.0772765077721436	0.155228299480264	BB26.3	LW09.3	C2	C1	4	2
BB29	0.804604079568388	0.785444926422857	0.804604079568388	0.785444926422857	0.795024502995622	0.0191591531455312	0.0240988209461975	Centroid3.1	Centroid3.2	0.826200909333171	0.629001209596245	0.809653833290265	0.197199699736926	0.24356050898388	WiW23.3	WYM39.3	0.829690709228126	0.717833697145559	0.808777812082441	0.111857012082567	0.138303759588258	PH11.3	WEL16.3	0.717833697145559	0.629001209596245	0.673417453370902	0.0888324875493136	0.141227848522477	WYM39.3	WEL16.3	C1	C2	2	none
BB35	0.659550394124367	0.765193289597288	0.765193289597288	0.659550394124367	0.712371841860828	0.105642895472922	0.148297404901583	Centroid3.2	Centroid3.1	0.798083286981682	0.468908645127717	0.712773531653212	0.329174641853965	0.461822201913804	WYC41.3	WYT95.3	0.827794981293814	0.575706478056117	0.787357197583536	0.252088503237697	0.32017044361997	PH14.3	BB32.3	0.575706478056117	0.468908645127717	0.522307561591917	0.1067978329284	0.227758293727579	WYT95.3	BB32.3	C1	C2	4	1
BB40	0.762613291918734	0.778440839051644	0.778440839051644	0.762613291918734	0.770527065485189	0.0158275471329095	0.0205411955554645	Centroid3.2	Centroid3.1	0.812752190456018	0.456869307324339	0.775595414513706	0.355882883131679	0.458851195445522	LW02.3	SP08.3	0.827519851716576	0.609735399442184	0.785648769371735	0.217784452274392	0.277203326428614	WEL20.3	BB100.3	0.609735399442184	0.456869307324339	0.533302353383261	0.152866092117845	0.334594794763315	SP08.3	BB100.3	C1	C2	2	none
BB52	0.81736514852816	0.819780755800435	0.819780755800435	0.81736514852816	0.818572952164298	0.00241560727227541	0.00295099815586207	Centroid3.2	Centroid3.1	0.826737979877013	0.816429263928372	0.820597695294862	0.0103087159486405	0.0125624480884464	BWd06.3	WiW55.3	0.831012120554558	0.580453472407929	0.821999988989594	0.250558648146629	0.304815877740603	WEL20.3	BB10.3	0.816429263928372	0.580453472407929	0.698441368168151	0.235975791520443	0.406536962457182	BB10.3	WiW55.3	C2	C1	4	2
BB57	0.809502064316669	0.774969397697544	0.809502064316669	0.774969397697544	0.792235731007106	0.0345326666191257	0.0435888779911846	Centroid3.1	Centroid3.2	0.821869090889682	0.772056317784407	0.812778826440931	0.0498127731052751	0.061286996517121	WiW32.3	AE50.3	0.82630177828198	0.443488538894552	0.765606730849748	0.382813239387428	0.500012896911895	BB06.3	BB28.3	0.772056317784407	0.443488538894552	0.607772428339479	0.328567778889855	0.740870958489365	BB28.3	AE50.3	C2	C1	2	none
BB60	0.810086435703711	0.779840732690266	0.810086435703711	0.779840732690266	0.794963584196989	0.0302457030134449	0.0380466522174053	Centroid3.1	Centroid3.2	0.825864490278559	0.611427318353094	0.813845496870012	0.214437171925465	0.26348634077374	BWd06.3	AE50.3	0.829069190485337	0.46354196055326	0.772259620994434	0.365527229932077	0.473321691300381	BB06.3	BB30.3	0.611427318353094	0.46354196055326	0.537484639453177	0.147885357799834	0.319033378603579	BB30.3	AE50.3	C2	C1	3	1
BB61	0.778242365531939	0.75122261787541	0.778242365531939	0.75122261787541	0.764732491703674	0.0270197476565287	0.0353322867141868	Centroid3.1	Centroid3.2	0.811772022152673	0.628810627843109	0.787602155815546	0.182961394309564	0.232301794705108	WiW23.3	WYM39.3	0.824484456612955	0.425486310583879	0.757367988443075	0.398998146029076	0.526822036470407	BB06.3	BB31.3	0.628810627843109	0.425486310583879	0.527148469213494	0.20332431725923	0.477863358236404	BB31.3	WYM39.3	C2	C1	3	2
BB66	0.81163417227577	0.780759096211957	0.81163417227577	0.780759096211957	0.796196634243863	0.0308750760638127	0.0387782046995643	Centroid3.1	Centroid3.2	0.827725459870623	0.620204609907295	0.81506039534017	0.207520849963328	0.254607942122765	WYC15.3	AE50.3	0.831120832280082	0.484697809328705	0.773058108315017	0.346423022951377	0.448120289051042	PH11.3	BB30.3	0.620204609907295	0.484697809328705	0.552451209618	0.13550680057859	0.279569657569246	BB30.3	AE50.3	C2	C1	4	1
BB88	0.767168735909914	0.796617743792743	0.796617743792743	0.767168735909914	0.781893239851328	0.0294490078828297	0.0376637197789678	Centroid3.2	Centroid3.1	0.821401988254383	0.663607106326655	0.783140193438451	0.157794881927728	0.201489954480455	BB04.3	BB35.3	0.826635984010153	0.744323133645062	0.805446954066321	0.0823128503650906	0.102195246936539	PH21.3	WiW41.3	0.744323133645062	0.663607106326655	0.703965119985859	0.0807160273184071	0.121632252802723	BB35.3	WiW41.3	C1	C2	3	2
BWd01	0.417173790276807	0.732062853138423	0.732062853138423	0.417173790276807	0.574618321707615	0.314889062861616	0.547996906756903	Centroid3.2	Centroid3.1	0.78404657875501	0.410517533717388	0.577743521130867	0.373529045037622	0.646530910994003	BB21.3	BWd01.3	0.825936248169579	0.638655225715907	0.771484130913789	0.187281022453672	0.242754212237452	WEL20.3	CHE04.3	0.638655225715907	0.410517533717388	0.524586379716647	0.228137691998519	0.555731907313796	BWd01.3	CHE04.3	C1	C2	4	1
BWd02	0.597359893229792	0.715791247604768	0.715791247604768	0.597359893229792	0.65657557041728	0.118431354374976	0.180377339199063	Centroid3.2	Centroid3.1	0.786388705814727	0.458027294175552	0.67430265420874	0.328361411639176	0.486964435909705	BB60.3	OWW12.3	0.822648341971985	0.566959038676222	0.762441760325201	0.255689303295763	0.335355848277126	PH14.3	BB32.3	0.566959038676222	0.458027294175552	0.512493166425887	0.108931744500671	0.237828063711241	OWW12.3	BB32.3	C1	C2	2	none
BWd03	0.704958986608644	0.777846063649655	0.777846063649655	0.704958986608644	0.741402525129149	0.0728870770410106	0.0983097232212879	Centroid3.2	Centroid3.1	0.808752779388968	0.420276062551829	0.722136520385791	0.388476716837139	0.537954674594771	WYC41.3	BWd03.3	0.827607784477243	0.650754739428323	0.800223966041174	0.17685304504892	0.221004434450818	WEL20.3	CHE12.3	0.650754739428323	0.420276062551829	0.535515400990076	0.230478676876494	0.548398296769687	BWd03.3	CHE12.3	C1	C2	4	1
BWd04	0.65126337255087	0.780844885730979	0.780844885730979	0.65126337255087	0.716054129140924	0.129581513180109	0.180966086091247	Centroid3.2	Centroid3.1	0.804189245802569	0.340060274155326	0.701342208754551	0.464128971647242	0.661772478333289	WYC41.3	BWd04.3	0.826594178184636	0.665182732389739	0.796376782250669	0.161411445794897	0.202682259694621	WEL20.3	BB61.3	0.665182732389739	0.340060274155326	0.502621503272533	0.325122458234413	0.956073034528902	BWd04.3	BB61.3	C1	C2	4	1
BWd05	0.443259096499199	0.749143927083027	0.749143927083027	0.443259096499199	0.596201511791113	0.305884830583828	0.513056113636624	Centroid3.2	Centroid3.1	0.79010338366799	0.296000611356933	0.591289504906692	0.494102772311057	0.835635958715398	BB21.3	BWd05.3	0.826168475265959	0.620314855606088	0.774630918835389	0.205853619659871	0.265744130081148	WEL20.3	CHE04.3	0.620314855606088	0.296000611356933	0.45815773348151	0.324314244249155	1.0956539676132	BWd05.3	CHE04.3	C1	C2	4	1
BWd07	0.622105684279084	0.763829026490915	0.763829026490915	0.622105684279084	0.692967355385	0.141723342211831	0.204516621324957	Centroid3.2	Centroid3.1	0.806704658612787	0.473781230327772	0.686047485339546	0.332923428285015	0.485277528741674	WYC41.3	WiW28.3	0.824193370686766	0.64487026313563	0.791680751023627	0.179323107551136	0.226509369236621	WEL23.3	BB16.3	0.64487026313563	0.473781230327772	0.559325746731701	0.171089032807858	0.36111399493284	WiW28.3	BB16.3	C1	C2	4	1
LW01	0.470241041978235	0.713080129707636	0.713080129707636	0.470241041978235	0.591660585842935	0.242839087729401	0.410436479190902	Centroid3.2	Centroid3.1	0.784866673205261	0.417141052225952	0.601386078474488	0.367725620979309	0.611463474365925	WYC41.3	LW01.3	0.817810563421275	0.583932560905958	0.759964887878325	0.233878002515317	0.307748431862766	WEL07.3	CHE04.3	0.583932560905958	0.417141052225952	0.500536806565955	0.166791508680007	0.399844387863463	LW01.3	CHE04.3	C1	C2	4	1
LW03	0.631446614687564	0.752693298484394	0.752693298484394	0.631446614687564	0.692069956585979	0.12124668379683	0.175194259833135	Centroid3.2	Centroid3.1	0.802261078588069	0.438253309772349	0.690946919192627	0.364007768815721	0.526824505189291	BWd06.3	LW03.3	0.825903692521962	0.680955700337047	0.789323502329108	0.144947992184915	0.183635723194872	WEL20.3	BB32.3	0.680955700337047	0.438253309772349	0.559604505054698	0.242702390564698	0.553794769264311	LW03.3	BB32.3	C1	C2	4	1
LW04	0.512098490206559	0.748074794905475	0.748074794905475	0.512098490206559	0.630086642556017	0.235976304698916	0.374514056894862	Centroid3.2	Centroid3.1	0.800878798606554	0.399370857722432	0.626358845583199	0.401507940884122	0.641019032005974	WYC41.3	LW04.3	0.827152655693073	0.625055988246885	0.783749685491335	0.202096667446188	0.257858690328524	WEL20.3	CHE04.3	0.625055988246885	0.399370857722432	0.512213422984658	0.225685130524452	0.56510164965844	LW04.3	CHE04.3	C1	C2	4	1
LW05	0.653096963993166	0.771877493172947	0.771877493172947	0.653096963993166	0.712487228583057	0.118780529179781	0.166712502925846	Centroid3.2	Centroid3.1	0.800769351632781	0.248330042362144	0.698792984233252	0.552439309270637	0.790562186134137	WYC41.3	LW05.3	0.828161190903436	0.664602302578773	0.796354071718123	0.163558888324662	0.205384632455996	WEL20.3	BB61.3	0.664602302578773	0.248330042362144	0.456466172470459	0.416272260216629	1.67628634963776	LW05.3	BB61.3	C1	C2	4	1
