sample	Centroid2.1	Centroid2.2	maxDistToC	minDistToC	meanDistToC	diffDistToC	diffDistRelToC	id.DmaxToC	id.DminToC	maxDistToBdC2.1	minDistToBdC2.1	meanDistToBdC2.1	diffDistToBdC2.1	diffDistRelToBdC2.1	id.DmaxToBdC2.1	id.DminToBdC2.1	maxDistToBdC2.2	minDistToBdC2.2	meanDistToBdC2.2	diffDistToBdC2.2	diffDistRelToBdC2.2	id.DmaxToBdC2.2	id.DminToBdC2.2	maxDistToBd	minDistToBd	meanDistToBd	diffDistToBd	diffRelDistToBd	id.minDistToBd	id.maxDistToBd	id.class.minDistToBd	id.class.maxDistToBd	Nsame.class	Class
AE95	0.779404638175271	0.786532321160831	0.786532321160831	0.779404638175271	0.782968479668051	0.00712768298556066	0.0091034098698105	Centroid2.2	Centroid2.1	0.827023466463857	0.515614708256788	0.792898873631447	0.311408758207069	0.392747131523632	AE148.2	WYM39.2	0.828080545121215	0.502419172229602	0.79871842290475	0.325661372891613	0.407729887720957	SAC12.2	BB06.2	0.515614708256788	0.502419172229602	0.509016940243195	0.0131955360271854	0.0262639977862053	BB06.2	WYM39.2	C2	C1	4	1
BB01	0.75861760124276	0.79729173039619	0.79729173039619	0.75861760124276	0.777954665819475	0.0386741291534304	0.0497125743345111	Centroid2.2	Centroid2.1	0.822331153768705	0.746838631749312	0.778620029756822	0.0754925220193933	0.096956819930475	AE148.2	WYT45.2	0.829726769725638	0.76280446033398	0.803326973893588	0.0669223093916572	0.0833064388057285	WEL05.2	BB06.2	0.76280446033398	0.746838631749312	0.754821546041646	0.0159658285846683	0.0213778825919486	WYT45.2	BB06.2	C1	C2	4	1
BB02	0.762067841728701	0.760598256168589	0.762067841728701	0.760598256168589	0.761333048948645	0.00146958556011201	0.0019302794777416	Centroid2.1	Centroid2.2	0.822584962881936	0.665368017813811	0.781466522773005	0.157216945068125	0.201181932285783	AE148.2	OWW09.2	0.808485229362784	0.61325186728963	0.777906380958013	0.195233362073154	0.250972825075324	SAC07.2	BB02.2	0.665368017813811	0.61325186728963	0.63930994255172	0.0521161505241811	0.0849832724595152	BB02.2	OWW09.2	C2	C1	4	2
BB03	0.743005300177173	0.786338067761729	0.786338067761729	0.743005300177173	0.764671683969451	0.0433327675845558	0.0566684611094962	Centroid2.2	Centroid2.1	0.821833878037536	0.665147005129978	0.768023755499337	0.156686872907558	0.204013055306716	AE148.2	WYM39.2	0.827452767870394	0.687561048887397	0.79428470919521	0.139891718982997	0.176122890650557	WEL05.2	BB06.2	0.687561048887397	0.665147005129978	0.676354027008687	0.0224140437574188	0.0336978796935857	WYM39.2	BB06.2	C1	C2	4	1
BB05	0.496076508768931	0.756598832286168	0.756598832286168	0.496076508768931	0.62633767052755	0.260522323517236	0.415945480810382	Centroid2.2	Centroid2.1	0.816453510382632	0.379951247134603	0.636396902466356	0.436502263248029	0.685896272524843	AE148.2	LW04.2	0.823157173354681	0.599946336295618	0.771382955167287	0.223210837059063	0.289364492129147	WEL05.2	WEL19.2	0.599946336295618	0.379951247134603	0.48994879171511	0.219995089161015	0.579008730251855	LW04.2	WEL19.2	C1	C2	2	none
BB06	0.684212581160915	0.746308229170018	0.746308229170018	0.684212581160915	0.715260405165467	0.0620956480091023	0.08681544170579	Centroid2.2	Centroid2.1	0.820007231419536	0.556254661614795	0.730906129517581	0.263752569804741	0.360856968019717	AE148.2	WYM39.2	0.823109641907458	0.441291540837912	0.753634998531218	0.381818101069546	0.506635309949356	OWW11.2	BB06.2	0.556254661614795	0.441291540837912	0.498773101226354	0.114963120776883	0.260515124669271	BB06.2	WYM39.2	C2	C1	3	2
BB07	0.67317962171152	0.758084992597976	0.758084992597976	0.67317962171152	0.715632307154748	0.0849053708864553	0.118643848296938	Centroid2.2	Centroid2.1	0.82090123299004	0.316654319165204	0.715308577489641	0.504246913824836	0.704936204727865	AE148.2	BB07.2	0.824945571854273	0.617744542224688	0.772970468405451	0.207201029629585	0.268058144649455	WEL05.2	CHE12.2	0.617744542224688	0.316654319165204	0.467199430694946	0.301090223059484	0.9508483062958	BB07.2	CHE12.2	C1	C2	4	1
BB09	0.693306970012457	0.786156675807832	0.786156675807832	0.693306970012457	0.739731822910144	0.0928497057953748	0.125518063330166	Centroid2.2	Centroid2.1	0.82226975392645	0.320089326112924	0.725246730370418	0.502180427813527	0.692427013848155	AE148.2	BB09.2	0.827549255758787	0.586008708283369	0.793433706763037	0.241540547475418	0.30442435885517	WEL05.2	CHE12.2	0.586008708283369	0.320089326112924	0.453049017198146	0.265919382170445	0.830766165806579	BB09.2	CHE12.2	C1	C2	4	1
BB10	0.722654614087452	0.731276162872412	0.731276162872412	0.722654614087452	0.726965388479932	0.00862154878495958	0.0118596413551229	Centroid2.2	Centroid2.1	0.820442500686995	0.652515202792223	0.756917262737302	0.167927297894771	0.221856874141676	AE148.2	BB11.2	0.80379798040666	0.651342178946355	0.759639701638455	0.152455801460305	0.200694883550025	BB88.2	BB18.2	0.652515202792223	0.651342178946355	0.651928690869289	0.00117302384586859	0.00180093334008576	BB18.2	BB11.2	C2	C1	3	2
BB11	0.754001047800076	0.807542579416991	0.807542579416991	0.754001047800076	0.780771813608533	0.0535415316169153	0.0685751338402698	Centroid2.2	Centroid2.1	0.822465087984067	0.481332249280466	0.772261119376286	0.341132838703601	0.441732504906004	AE148.2	BB11.2	0.829206110803914	0.771267755297626	0.810284120374072	0.0579383555062876	0.0715037528805822	WEL05.2	BB02.2	0.771267755297626	0.481332249280466	0.626300002289046	0.289935506017161	0.602360441151782	BB11.2	BB02.2	C1	C2	4	1
BB12	0.51827293582303	0.759156783666492	0.759156783666492	0.51827293582303	0.638714859744761	0.240883847843461	0.377138317933799	Centroid2.2	Centroid2.1	0.815387850294975	0.343135716800259	0.654547469439306	0.472252133494716	0.72149409407885	AE148.2	BB12.2	0.820449204388701	0.61389285653611	0.770699726342915	0.20655634785259	0.268011445693294	WEL05.2	BB06.2	0.61389285653611	0.343135716800259	0.478514286668185	0.270757139735851	0.789067201341388	BB12.2	BB06.2	C1	C2	4	1
BB13	0.766096432417731	0.791792938668998	0.791792938668998	0.766096432417731	0.778944685543365	0.0256965062512674	0.0329888716466978	Centroid2.2	Centroid2.1	0.823909749230471	0.698462715196519	0.78432087141193	0.125447034033952	0.159943511139928	AE148.2	WYM39.2	0.829136587204268	0.703102086795467	0.800900656582383	0.1260345004088	0.157365959651746	PH11.2	BB06.2	0.703102086795467	0.698462715196519	0.700782400995993	0.00463937159894856	0.00664226092246489	WYM39.2	BB06.2	C1	C2	4	1
BB14	0.699188664268887	0.783219962179701	0.783219962179701	0.699188664268887	0.741204313224294	0.0840312979108137	0.113371301828063	Centroid2.2	Centroid2.1	0.822605075022306	0.559227255240758	0.745620509477338	0.263377819781548	0.353233067537493	AE148.2	WYT95.2	0.82356497004821	0.50455183792924	0.790310053146039	0.319013132118971	0.403655667606725	WEL05.2	BB14.2	0.559227255240758	0.50455183792924	0.531889546584999	0.054675417311518	0.108364320970298	BB14.2	WYT95.2	C2	C1	2	none
BB15	0.723455387320027	0.783538976627672	0.783538976627672	0.723455387320027	0.75349718197385	0.0600835893076442	0.0797396337306135	Centroid2.2	Centroid2.1	0.823392291562001	0.351283556840436	0.746105187514422	0.472108734721564	0.632764310745981	AE148.2	WiW31.2	0.829195428577766	0.57890423391838	0.794242086289051	0.250291194659386	0.31513212278743	WEL05.2	CHE12.2	0.57890423391838	0.351283556840436	0.465093895379408	0.227620677077943	0.647968493388194	WiW31.2	CHE12.2	C1	C2	4	1
BB16	0.713777639745362	0.78243876718536	0.78243876718536	0.713777639745362	0.748108203465361	0.0686611274399981	0.0917796745470085	Centroid2.2	Centroid2.1	0.822466818211845	0.565323159500211	0.753071992240346	0.257143658711634	0.341459596640484	AE148.2	WP01.2	0.821615336484495	0.29502274285486	0.786371847941249	0.526592593629635	0.669648328597055	BB88.2	BB16.2	0.565323159500211	0.29502274285486	0.430172951177536	0.270300416645351	0.916201964735743	BB16.2	WP01.2	C2	C1	3	2
BB17	0.657926461612973	0.771242873684706	0.771242873684706	0.657926461612973	0.71458466764884	0.113316412071733	0.158576607086424	Centroid2.2	Centroid2.1	0.823406647652193	0.414133265270669	0.724756809370033	0.409273382381524	0.564704432011159	AE148.2	BB17.2	0.827176085735503	0.608111258964818	0.790012324393459	0.219064826770686	0.277292923169111	PH11.2	BB16.2	0.608111258964818	0.414133265270669	0.511122262117743	0.193977993694148	0.46839510360842	BB17.2	BB16.2	C1	C2	4	1
BB18	0.814890500543738	0.820880335905509	0.820880335905509	0.814890500543738	0.817885418224624	0.005989835361771	0.00732356296897074	Centroid2.2	Centroid2.1	0.828569547818673	0.754207634612377	0.818772942223167	0.0743619132062959	0.0908211658831633	AE148.2	WiW46.2	0.830333060176018	0.393629673049697	0.817516342840026	0.436703387126322	0.534183066737514	WEL05.2	BB18.2	0.754207634612377	0.393629673049697	0.573918653831037	0.36057796156268	0.916033485913437	BB18.2	WiW46.2	C2	C1	3	2
BB19	0.788729303787021	0.79364486377744	0.79364486377744	0.788729303787021	0.791187083782231	0.00491555999041882	0.00621289211006862	Centroid2.2	Centroid2.1	0.826124231370384	0.655915888955181	0.800200280449301	0.170208342415203	0.212707176657866	AE148.2	WYM39.2	0.828585850518055	0.657634389779312	0.805893954807156	0.170951460738743	0.212126495947783	PH07.2	BB06.2	0.657634389779312	0.655915888955181	0.656775139367247	0.00171850082413139	0.00262000182198485	WYM39.2	BB06.2	C1	C2	4	1
BB20	0.730851394378743	0.791577770413988	0.791577770413988	0.730851394378743	0.761214582396365	0.060726376035245	0.0797756341504566	Centroid2.2	Centroid2.1	0.823697287174763	0.39989196520523	0.760166022476054	0.423805321969533	0.557516791646503	AE148.2	SP09.2	0.826978485383565	0.448686387482382	0.796447015953093	0.378292097901183	0.474974593819638	PH11.2	CHE02.2	0.448686387482382	0.39989196520523	0.424289176343806	0.0487944222771526	0.122019011440029	SP09.2	CHE02.2	C1	C2	2	none
BB21	0.735113593959401	0.796079140261209	0.796079140261209	0.735113593959401	0.765596367110305	0.0609655463018079	0.0796314467007185	Centroid2.2	Centroid2.1	0.825254688977636	0.522774564071553	0.767583505084258	0.302480124906083	0.394068036770645	AE148.2	BB17.2	0.828020079608307	0.531426839838256	0.806318048570891	0.296593239770051	0.367836538318508	WEL05.2	BB21.2	0.531426839838256	0.522774564071553	0.527100701954905	0.00865227576670347	0.0165506823807886	BB17.2	BB21.2	C1	C2	2	none
BB22	0.785361080366029	0.793251981396259	0.793251981396259	0.785361080366029	0.789306530881144	0.00789090103022994	0.00999725799990646	Centroid2.2	Centroid2.1	0.824720036924335	0.715361841187087	0.796728844147082	0.109358195737248	0.137258989103524	AE148.2	WYM39.2	0.829402747380422	0.72406326026329	0.802719597383171	0.105339487117132	0.131228248893554	PH11.2	BB06.2	0.72406326026329	0.715361841187087	0.719712550725188	0.00870141907620248	0.0121636612064227	WYM39.2	BB06.2	C1	C2	4	1
BB23	0.755382359109183	0.794831815692014	0.794831815692014	0.755382359109183	0.775107087400598	0.0394494565828312	0.0508954920217915	Centroid2.2	Centroid2.1	0.823541303612794	0.657100376877329	0.776102668805794	0.166440926735464	0.214457356513888	AE148.2	LW03.2	0.826373841682917	0.319163949547048	0.786018145780426	0.507209892135868	0.645290308956248	PH11.2	BB23.2	0.657100376877329	0.319163949547048	0.488132163212189	0.337936427330281	1.05881766349199	BB23.2	LW03.2	C2	C1	2	none
BB25	0.67917477303355	0.791020820082442	0.791020820082442	0.67917477303355	0.735097796557996	0.111846047048891	0.152151247864701	Centroid2.2	Centroid2.1	0.823375411247866	0.517526947337648	0.727815804335742	0.305848463910217	0.420227840736925	AE148.2	BB25.2	0.827791221015127	0.642402031371854	0.799023135954543	0.185389189643273	0.232019801806865	PH11.2	BB16.2	0.642402031371854	0.517526947337648	0.579964489354751	0.124875084034205	0.241291945620628	BB25.2	BB16.2	C1	C2	4	1
BB26	0.771260697832128	0.810138920351679	0.810138920351679	0.771260697832128	0.790699809091903	0.0388782225195513	0.0491693839716515	Centroid2.2	Centroid2.1	0.825305258697311	0.589064168072166	0.788749952894788	0.236241090625145	0.299513286508757	AE148.2	LW09.2	0.829371647987141	0.556127123769268	0.808423807538157	0.273244524217873	0.337996632051161	PH11.2	BB26.2	0.589064168072166	0.556127123769268	0.572595645920717	0.032937044302898	0.0592257469473172	BB26.2	LW09.2	C2	C1	4	2
BB29	0.8012610845998	0.796705739135769	0.8012610845998	0.796705739135769	0.798983411867785	0.00455534546403091	0.00570142683360831	Centroid2.1	Centroid2.2	0.829183101968473	0.652075930490874	0.809677648990559	0.177107171477598	0.218737878831658	AE148.2	WYM39.2	0.829252709828229	0.640601683879173	0.809095397832188	0.188651025949055	0.233162895814892	SAC07.2	BB06.2	0.652075930490874	0.640601683879173	0.646338807185024	0.0114742466117007	0.0179116710125054	BB06.2	WYM39.2	C2	C1	2	none
BB35	0.657285206272269	0.781692687465071	0.781692687465071	0.657285206272269	0.71948894686867	0.124407481192801	0.172910899791084	Centroid2.2	Centroid2.1	0.818687711543948	0.492939592240474	0.719412614340783	0.325748119303474	0.452797341622882	AE148.2	WYT95.2	0.826369653207181	0.610728285168884	0.786059899120965	0.215641368038297	0.274331979381526	PH11.2	BB16.2	0.610728285168884	0.492939592240474	0.551833938704679	0.11778869292841	0.238951576993532	WYT95.2	BB16.2	C1	C2	4	1
BB40	0.754672539774857	0.797374723881895	0.797374723881895	0.754672539774857	0.776023631828376	0.0427021841070381	0.0550269120109502	Centroid2.2	Centroid2.1	0.823851000329662	0.471235954691554	0.771892446211751	0.352615045638108	0.456818883730047	AE148.2	SP08.2	0.827967433291903	0.625281976094376	0.789990543121504	0.202685457197527	0.256566941164451	PH11.2	AE116.2	0.625281976094376	0.471235954691554	0.548258965392965	0.154046021402822	0.326897852061506	SP08.2	AE116.2	C1	C2	2	none
BB52	0.81621872053408	0.824104492802306	0.824104492802306	0.81621872053408	0.820161606668193	0.00788577226822584	0.00961490053193399	Centroid2.2	Centroid2.1	0.828368133693939	0.814497074568646	0.820466092630259	0.0138710591252932	0.0169063161170076	AE148.2	SP05.2	0.830990909357192	0.815543926603493	0.825074748911789	0.0154469827536989	0.0187219191643816	PH22.2	BB10.2	0.815543926603493	0.814497074568646	0.815020500586069	0.00104685203484767	0.00128527414957515	SP05.2	BB10.2	C1	C2	4	2
BB57	0.808080211654457	0.797142228955321	0.808080211654457	0.797142228955321	0.802611220304889	0.0109379826991359	0.0136279962482719	Centroid2.1	Centroid2.2	0.826957422033495	0.47073932851258	0.809113910498111	0.356218093520914	0.440257037852208	AE148.2	BB40.2	0.824465750949853	0.457715742476335	0.773067098707827	0.366750008473518	0.474409024891288	WYT30.2	BB28.2	0.47073932851258	0.457715742476335	0.464227535494458	0.0130235860362451	0.0284534369864249	BB28.2	BB40.2	C2	C1	2	none
BB60	0.809121149266662	0.80732933518105	0.809121149266662	0.80732933518105	0.808225242223856	0.00179181408561235	0.00221697367516278	Centroid2.1	Centroid2.2	0.827823649415339	0.509683782485849	0.812394280242493	0.31813986692949	0.391607713971752	AE148.2	BB30.2	0.829804009192232	0.495812782576474	0.787600267378738	0.333991226615758	0.424061850216652	OWW11.2	SAC12.2	0.509683782485849	0.495812782576474	0.502748282531161	0.0138709999093748	0.0279762853980783	SAC12.2	BB30.2	C2	C1	3	1
BB61	0.775490133669981	0.778000505673083	0.778000505673083	0.775490133669981	0.776745319671532	0.002510372003102	0.003231911335061	Centroid2.2	Centroid2.1	0.822967220632426	0.410093640836926	0.782434519557008	0.412873579795501	0.527678124463703	AE148.2	BB60.2	0.822008459690943	0.509364043863847	0.759668577967497	0.312644415827096	0.411553702357388	PH11.2	BB52.2	0.509364043863847	0.410093640836926	0.459728842350387	0.0992704030269215	0.242067647828747	BB60.2	BB52.2	C1	C2	3	2
BB66	0.810923385386904	0.8082197244523	0.810923385386904	0.8082197244523	0.809571554919602	0.00270366093460417	0.00333961947918571	Centroid2.1	Centroid2.2	0.829202062613556	0.52913495737156	0.814074224819414	0.300067105241996	0.368599196600973	AE148.2	BB30.2	0.831309100933987	0.511245027938253	0.789541370241713	0.320064072995735	0.405379736970274	PH07.2	SAC12.2	0.52913495737156	0.511245027938253	0.520189992654906	0.017889929433307	0.0349928673251914	SAC12.2	BB30.2	C2	C1	4	1
BB88	0.767103678420195	0.80828037925849	0.80828037925849	0.767103678420195	0.787692028839343	0.0411767008382949	0.0522751269921678	Centroid2.2	Centroid2.1	0.826312963147352	0.588155555425865	0.784371639963035	0.238157407721487	0.303628274643778	AE148.2	BB35.2	0.828976750394774	0.748561250515284	0.809522325564564	0.0804154998794897	0.0993369760659876	SAC07.2	PH14.2	0.748561250515284	0.588155555425865	0.668358402970574	0.160405695089419	0.272726651324878	BB35.2	PH14.2	C1	C2	3	2
BWd01	0.43355327705682	0.767043193958295	0.767043193958295	0.43355327705682	0.600298235507557	0.333489916901475	0.55554039171797	Centroid2.2	Centroid2.1	0.814117273700815	0.351474416446548	0.595497646075903	0.462642857254267	0.776901235971129	AE148.2	WYT49.2	0.824190134015819	0.592724980328564	0.772660379701876	0.231465153687254	0.299569072994998	WEL05.2	BWd02.2	0.592724980328564	0.351474416446548	0.472099698387556	0.241250563882017	0.686395801780088	WYT49.2	BWd02.2	C1	C2	4	1
BWd02	0.602788608458635	0.747547868177545	0.747547868177545	0.602788608458635	0.67516823831809	0.14475925971891	0.214404723894476	Centroid2.2	Centroid2.1	0.818098309817254	0.480855208892769	0.6853347095609	0.337243100924485	0.492085248594164	AE148.2	BB19.2	0.817483727270553	0.575521761388816	0.76135669201169	0.241961965881737	0.317803689677193	PH14.2	BB16.2	0.575521761388816	0.480855208892769	0.528188485140792	0.0946665524960469	0.196871221825857	BB19.2	BB16.2	C1	C2	2	none
BWd03	0.706850336852031	0.792461974093128	0.792461974093128	0.706850336852031	0.749656155472579	0.085611637241097	0.114201206267863	Centroid2.2	Centroid2.1	0.821046144050888	0.371950320437638	0.732016657689819	0.44909582361325	0.613504923549906	AE148.2	WYT51.2	0.828329215520345	0.619054319138428	0.79833722825115	0.209274896381916	0.26213846602188	WEL05.2	CHE12.2	0.619054319138428	0.371950320437638	0.495502319788033	0.247103998700791	0.664346782683363	WYT51.2	CHE12.2	C1	C2	4	1
BWd04	0.652569998518157	0.794078236439231	0.794078236439231	0.652569998518157	0.723324117478694	0.141508237921074	0.195636001208328	Centroid2.2	Centroid2.1	0.819219175351484	0.351542952488792	0.707158643508451	0.467676222862693	0.661345551179851	AE148.2	WYT52.2	0.825294885277451	0.646659754635433	0.796708802462679	0.178635130642018	0.224216338629428	WEL05.2	BB61.2	0.646659754635433	0.351542952488792	0.499101353562112	0.295116802146641	0.839490025492831	WYT52.2	BB61.2	C1	C2	4	1
BWd05	0.449033304692269	0.779889451159763	0.779889451159763	0.449033304692269	0.614461377926016	0.330856146467495	0.538449052053083	Centroid2.2	Centroid2.1	0.814727381788888	0.320537352110011	0.610527921377439	0.494190029678877	0.809447057824831	AE148.2	WYT53.2	0.824970783315002	0.6434750899562	0.778356417712168	0.181495693358802	0.23317812923323	WEL05.2	WP08.2	0.6434750899562	0.320537352110011	0.482006221033105	0.322937737846189	1.00748863032772	WYT53.2	WP08.2	C1	C2	4	1
BWd07	0.631084169773817	0.783897836495821	0.783897836495821	0.631084169773817	0.707491003134819	0.152813666722003	0.215993795037536	Centroid2.2	Centroid2.1	0.819815866236804	0.490481155865523	0.697461615279269	0.32933471037128	0.472190444831021	AE148.2	WiW28.2	0.827047079355831	0.629444809975325	0.790737284042264	0.197602269380506	0.249896234018913	WEL05.2	BB16.2	0.629444809975325	0.490481155865523	0.559962982920424	0.138963654109802	0.283321086749156	WiW28.2	BB16.2	C1	C2	4	1
LW01	0.478420438809178	0.754218204377433	0.754218204377433	0.478420438809178	0.616319321593305	0.275797765568254	0.44749167502207	Centroid2.2	Centroid2.1	0.814036019024905	0.402329440754765	0.621748072485902	0.41170657827014	0.662175881983896	AE148.2	LW01.2	0.817404768834588	0.613550549199434	0.760646031448469	0.203854219635154	0.26800142406181	WEL04.2	WEL19.2	0.613550549199434	0.402329440754765	0.507939994977099	0.211221108444668	0.524995406869604	LW01.2	WEL19.2	C1	C2	4	1
LW03	0.635647566577708	0.777255999072699	0.777255999072699	0.635647566577708	0.706451782825203	0.141608432494992	0.200450244358757	Centroid2.2	Centroid2.1	0.818654152682534	0.398128613734317	0.702350755039239	0.420525538948217	0.598740068165404	AE148.2	LW03.2	0.824235504272465	0.629671991688335	0.786498514241546	0.194563512584129	0.247379377152105	WEL05.2	BB21.2	0.629671991688335	0.398128613734317	0.513900302711326	0.231543377954018	0.581579343876384	LW03.2	BB21.2	C1	C2	4	1
LW04	0.533522895778454	0.773388438496345	0.773388438496345	0.533522895778454	0.653455667137399	0.239865542717891	0.367072404113768	Centroid2.2	Centroid2.1	0.816238500025371	0.462517600941124	0.649599620633662	0.353720899084247	0.544521406492209	AE148.2	LW04.2	0.826310454633037	0.647655551189382	0.781415651754312	0.178654903443655	0.228629799060931	WEL05.2	WiW18.2	0.647655551189382	0.462517600941124	0.555086576065253	0.185137950248258	0.400283037600173	LW04.2	WiW18.2	C1	C2	4	1
LW05	0.656106279554098	0.787046502061419	0.787046502061419	0.656106279554098	0.721576390807759	0.130940222507321	0.181464116863278	Centroid2.2	Centroid2.1	0.819177003793482	0.231504938777053	0.709007630899146	0.587672065016429	0.828865641786052	AE148.2	LW05.2	0.827627684036366	0.658226285988145	0.794514911490792	0.169401398048221	0.213213617011119	WEL05.2	BB61.2	0.658226285988145	0.231504938777053	0.444865612382599	0.426721347211092	1.84324943331787	LW05.2	BB61.2	C1	C2	4	1
