sample	Centroid4.1	Centroid4.2	maxDistToC	minDistToC	meanDistToC	diffDistToC	diffDistRelToC	id.DmaxToC	id.DminToC	maxDistToBdC4.1	minDistToBdC4.1	meanDistToBdC4.1	diffDistToBdC4.1	diffDistRelToBdC4.1	id.DmaxToBdC4.1	id.DminToBdC4.1	maxDistToBdC4.2	minDistToBdC4.2	meanDistToBdC4.2	diffDistToBdC4.2	diffDistRelToBdC4.2	id.DmaxToBdC4.2	id.DminToBdC4.2	maxDistToBd	minDistToBd	meanDistToBd	diffDistToBd	diffRelDistToBd	id.minDistToBd	id.maxDistToBd	id.class.minDistToBd	id.class.maxDistToBd	Nsame.class	Class	Converge
AE95	0.782977219415045	0.80239231393953	0.80239231393953	0.782977219415045	0.792684766677287	0.0194150945244851	0.0244928316282243	Centroid4.2	Centroid4.1	0.82409816617242	0.479435156093201	0.795492749201392	0.344663010079219	0.433269832346343	AE155.4	WYM39.4	0.829800011187691	0.522474097767322	0.803130806948652	0.307325913420369	0.38265984913217	WEL02.4	BB06.4	0.522474097767322	0.479435156093201	0.500954626930261	0.0430389416741214	0.0897700995163458	WYM39.4	BB06.4	C1	C2	4	1	1
BB01	0.762657041944788	0.805902173525419	0.805902173525419	0.762657041944788	0.784279607735104	0.043245131580631	0.0551399413603489	Centroid4.2	Centroid4.1	0.818631596228224	0.746117940825585	0.781629634836594	0.0725136554026391	0.0927723977837646	AE198.4	WYT13.4	0.82794086349568	0.770000552068357	0.807429787130185	0.0579403114273225	0.0717589471565787	WEL02.4	BB06.4	0.770000552068357	0.746117940825585	0.758059246446971	0.0238826112427726	0.0320091636133911	WYT13.4	BB06.4	C1	C2	4	1	1
BB02	0.766283679991485	0.771420010736232	0.771420010736232	0.766283679991485	0.768851845363858	0.00513633074474706	0.00668052079957785	Centroid4.2	Centroid4.1	0.813511362633865	0.65895914374152	0.781740045598694	0.154552218892345	0.197702829428396	AE198.4	WYT41.4	0.812293841843971	0.525541987027092	0.779606102506464	0.286751854816879	0.367816329162843	WEL14.4	BB02.4	0.65895914374152	0.525541987027092	0.592250565384306	0.133417156714428	0.253865837569227	BB02.4	WYT41.4	C2	C1	4	2	1
BB03	0.745479222529707	0.799721910068009	0.799721910068009	0.745479222529707	0.772600566298858	0.0542426875383023	0.0702079313741017	Centroid4.2	Centroid4.1	0.813679256374834	0.664204327119777	0.770924947709514	0.149474929255057	0.193890377654997	AE198.4	WYM39.4	0.826221161745231	0.697457458615743	0.800620125109987	0.128763703129488	0.160829960540648	WEL02.4	BB06.4	0.697457458615743	0.664204327119777	0.68083089286776	0.033253131495966	0.0500646113525987	WYM39.4	BB06.4	C1	C2	4	1	1
BB05	0.473643326947721	0.782559829610615	0.782559829610615	0.473643326947721	0.628101578279168	0.308916502662894	0.491825706773805	Centroid4.2	Centroid4.1	0.808597180505838	0.319096559893323	0.63367552665224	0.489500620612515	0.772478342659984	AE198.4	BB05.4	0.822010153599596	0.599005470841864	0.78908713978649	0.223004682757731	0.282610970973461	WEL23.4	BB57.4	0.599005470841864	0.319096559893323	0.459051015367594	0.279908910948541	0.877191878978943	BB05.4	BB57.4	C1	C2	2	none	0
BB06	0.699314900346796	0.776779309575842	0.776779309575842	0.699314900346796	0.738047104961319	0.0774644092290463	0.104958624874094	Centroid4.2	Centroid4.1	0.810774023460817	0.549488936312221	0.739876117547445	0.261285087148596	0.353147075505976	AE198.4	WYM39.4	0.822689810855077	0.437403833525736	0.762475019639248	0.385285977329342	0.5053096395363	WEL02.4	BB06.4	0.549488936312221	0.437403833525736	0.493446384918978	0.112085102786486	0.256250846918768	BB06.4	WYM39.4	C2	C1	3	2	0
BB07	0.681196091494022	0.783311745098319	0.783311745098319	0.681196091494022	0.73225391829617	0.102115653604298	0.139453884851724	Centroid4.2	Centroid4.1	0.814421726982546	0.312280719022173	0.722337314906855	0.502141007960373	0.695161384574357	AE198.4	BB07.4	0.823492561963279	0.673042021116993	0.78546507805678	0.150450540846286	0.191543258954932	WEL07.4	BB06.4	0.673042021116993	0.312280719022173	0.492661370069583	0.36076130209482	1.15524680237849	BB07.4	BB06.4	C1	C2	4	1	1
BB09	0.6980260104762	0.801849702845743	0.801849702845743	0.6980260104762	0.749937856660972	0.103823692369544	0.138443060911485	Centroid4.2	Centroid4.1	0.817463051736875	0.316182577089788	0.729958633508133	0.501280474647087	0.686724495932004	AE198.4	BB09.4	0.824925825818377	0.730422372764543	0.804567370312923	0.094503453053834	0.117458719481848	WEL07.4	PH01.4	0.730422372764543	0.316182577089788	0.523302474927165	0.414239795674755	1.31012846908741	BB09.4	PH01.4	C1	C2	4	1	1
BB10	0.729311158389808	0.74362778524754	0.74362778524754	0.729311158389808	0.736469471818674	0.0143166268577323	0.0194395387800367	Centroid4.2	Centroid4.1	0.804998344503874	0.651996551934515	0.758348198274184	0.153001792569358	0.201756650727928	BB63.4	BB18.4	0.806180209720296	0.688904800887017	0.763443208412709	0.117275408833279	0.153613795421809	WEL14.4	BB06.4	0.688904800887017	0.651996551934515	0.670450676410766	0.0369082489525013	0.0566080431606459	BB18.4	BB06.4	C1	C2	3	2	0
BB11	0.758557156729989	0.811361317714887	0.811361317714887	0.758557156729989	0.784959237222438	0.0528041609848975	0.0672699402477814	Centroid4.2	Centroid4.1	0.815857166523025	0.518911177046781	0.772270636743447	0.296945989476244	0.384510267965673	AE198.4	BB11.4	0.828234091850506	0.741408561987153	0.811022069831187	0.0868255298633528	0.107056926183803	WEL07.4	WiW15.4	0.741408561987153	0.518911177046781	0.630159869516967	0.222497384940372	0.428777399258667	BB11.4	WiW15.4	C1	C2	4	1	1
BB12	0.488507566701065	0.780731539388956	0.780731539388956	0.488507566701065	0.634619553045011	0.292223972687891	0.460471114206537	Centroid4.2	Centroid4.1	0.805652146614793	0.343281797175864	0.651191234433433	0.462370349438928	0.710037735445276	AE198.4	BB12.4	0.821196101015084	0.574315381943974	0.782851210414322	0.24688071907111	0.315360972540937	WEL07.4	BB57.4	0.574315381943974	0.343281797175864	0.458798589559919	0.231033584768109	0.673014376727206	BB12.4	BB57.4	C1	C2	4	1	1
BB13	0.770168710749007	0.804780755919514	0.804780755919514	0.770168710749007	0.787474733334261	0.0346120451705078	0.0439532136148118	Centroid4.2	Centroid4.1	0.818848740355854	0.696131215874067	0.786503120568078	0.122717524481787	0.156029291267338	AE198.4	WYM39.4	0.82723403402416	0.708460502445556	0.805841108659287	0.118773531578604	0.147390757684493	PH07.4	BB06.4	0.708460502445556	0.696131215874067	0.702295859159811	0.0123292865714891	0.0177111531423115	WYM39.4	BB06.4	C1	C2	4	1	1
BB14	0.710571876619235	0.799492076577736	0.799492076577736	0.710571876619235	0.755031976598486	0.0889201999585011	0.117770111352234	Centroid4.2	Centroid4.1	0.816041142543786	0.47534519603091	0.748645150877032	0.340695946512876	0.455083354395274	AE198.4	BB14.4	0.827402228226047	0.631113498307038	0.799657709319628	0.196288729919009	0.245465938277538	WEL02.4	BB16.4	0.631113498307038	0.47534519603091	0.553229347168974	0.155768302276128	0.327695122569407	BB14.4	BB16.4	C1	C2	2	none	0
BB15	0.72937560410813	0.800242670900961	0.800242670900961	0.72937560410813	0.764809137504545	0.0708670667928312	0.0926598066336649	Centroid4.2	Centroid4.1	0.817792225694384	0.41185716922559	0.75042686096187	0.405935056468794	0.540938867711214	AE198.4	BB07.4	0.829828797974696	0.726091567273187	0.804096103332743	0.10373723070151	0.12901098546747	WEL23.4	BB06.4	0.726091567273187	0.41185716922559	0.568974368249388	0.314234398047597	0.762969353279556	BB07.4	BB06.4	C1	C2	4	1	1
BB16	0.720026746903166	0.798510334761168	0.798510334761168	0.720026746903166	0.759268540832167	0.0784835878580022	0.103367364295093	Centroid4.2	Centroid4.1	0.815126833944048	0.574255780016143	0.756199252795885	0.240871053927904	0.318528553205171	AE198.4	WiW26.4	0.825144422264773	0.288511394981396	0.79266759293197	0.536633027283377	0.676996299670137	WEL02.4	BB16.4	0.574255780016143	0.288511394981396	0.43138358749877	0.285744385034747	0.990409356459467	BB16.4	WiW26.4	C2	C1	3	2	0
BB17	0.668769484828074	0.796496902980429	0.796496902980429	0.668769484828074	0.732633193904251	0.127727418152354	0.174340200819575	Centroid4.2	Centroid4.1	0.819327962247632	0.500795313576635	0.730629383167541	0.318532648670998	0.435970214187177	AE198.4	BB17.4	0.825180951716828	0.634918633506815	0.802813060576848	0.190262318210013	0.236994547738552	WEL07.4	BB16.4	0.634918633506815	0.500795313576635	0.567856973541725	0.134123319930181	0.267820637082812	BB17.4	BB16.4	C1	C2	4	1	1
BB18	0.815725435988507	0.822777009851687	0.822777009851687	0.815725435988507	0.819251222920097	0.00705157386317923	0.00860734005137638	Centroid4.2	Centroid4.1	0.826940268915891	0.491158384916454	0.818687628637809	0.335781883999437	0.410146522621986	AE198.4	BB18.4	0.829933686737679	0.80950974290859	0.823661075087988	0.0204239438290894	0.0247965388274632	WEL02.4	BB26.4	0.80950974290859	0.491158384916454	0.650334063912522	0.318351357992136	0.648164355468121	BB18.4	BB26.4	C1	C2	3	2	0
BB19	0.791161452716734	0.805295782557984	0.805295782557984	0.791161452716734	0.798228617637359	0.0141343298412503	0.0177071199014211	Centroid4.2	Centroid4.1	0.822514591825221	0.644618935754284	0.801791318907329	0.177895656070936	0.221872763992219	AE198.4	WYM39.4	0.830935579530465	0.664689601069984	0.809517241442194	0.166245978460481	0.205364345500913	WEL02.4	BB06.4	0.664689601069984	0.644618935754284	0.654654268412134	0.0200706653156991	0.0311357054570759	WYM39.4	BB06.4	C1	C2	4	1	1
BB20	0.738360592901133	0.805579448431843	0.805579448431843	0.738360592901133	0.771970020666488	0.0672188555307103	0.0870744377776176	Centroid4.2	Centroid4.1	0.819060426235258	0.373401620475512	0.761181777525891	0.445658805759746	0.585482757099486	AE198.4	SP09.4	0.826684276729077	0.693190999939102	0.808098909763799	0.133493276789975	0.165194229539294	WEL23.4	BB16.4	0.693190999939102	0.373401620475512	0.533296310207307	0.31978937946359	0.856422045132935	SP09.4	BB16.4	C1	C2	2	none	0
BB21	0.738322384320521	0.809430070010769	0.809430070010769	0.738322384320521	0.773876227165645	0.0711076856902477	0.0918850885892731	Centroid4.2	Centroid4.1	0.820705252574603	0.474068236223327	0.770275384368631	0.346637016351276	0.4500169983173	AE198.4	BB21.4	0.827304692834934	0.783568521984899	0.816270693538386	0.0437361708500349	0.0535804742179907	WEL23.4	RDM01.4	0.783568521984899	0.474068236223327	0.628818379104113	0.309500285761572	0.652860204740168	BB21.4	RDM01.4	C1	C2	2	none	0
BB22	0.787258285054762	0.802058025002883	0.802058025002883	0.787258285054762	0.794658155028822	0.0147997399481206	0.0186240333084907	Centroid4.2	Centroid4.1	0.822331759914052	0.713738384829547	0.79792407156182	0.108593375084506	0.136094872876751	AE198.4	WYM39.4	0.828587637599182	0.72816813834264	0.806469680374352	0.100419499256542	0.124517389432333	WEL23.4	BB06.4	0.72816813834264	0.713738384829547	0.720953261586093	0.0144297535130928	0.0202171465340748	WYM39.4	BB06.4	C1	C2	4	1	1
BB23	0.760256736464687	0.806151822761832	0.806151822761832	0.760256736464687	0.78320427961326	0.0458950862971448	0.0585991260413023	Centroid4.2	Centroid4.1	0.820598376863106	0.297827409278481	0.778617897407636	0.522770967584625	0.671408876324526	AE198.4	BB23.4	0.827478473844661	0.688397203960965	0.793842480150705	0.139081269883697	0.175200084854735	WEL02.4	BB31.4	0.688397203960965	0.297827409278481	0.493112306619723	0.390569794682484	1.3113964078346	BB23.4	BB31.4	C1	C2	2	none	0
BB25	0.696927666089817	0.806596822285203	0.806596822285203	0.696927666089817	0.75176224418751	0.109669156195386	0.145882766849929	Centroid4.2	Centroid4.1	0.819451368348729	0.474587429102496	0.739347014909286	0.344863939246233	0.466443946201021	AE198.4	WYT58.4	0.829153659999957	0.665443955060164	0.808250799178115	0.163709704939793	0.202548151027211	WEL23.4	BB16.4	0.665443955060164	0.474587429102496	0.57001569208133	0.190856525957668	0.402152510273189	WYT58.4	BB16.4	C1	C2	4	1	1
BB26	0.772835198211451	0.814305804497108	0.814305804497108	0.772835198211451	0.79357050135428	0.0414706062856564	0.0522582507979872	Centroid4.2	Centroid4.1	0.82373773930738	0.607496436243789	0.791158346746759	0.216241303063591	0.273322406257578	AE198.4	LW09.4	0.828201554117669	0.549531409245613	0.81337358293135	0.278670144872056	0.342610272474975	WEL07.4	BB26.4	0.607496436243789	0.549531409245613	0.578513922744701	0.0579650269981762	0.105480826069159	BB26.4	LW09.4	C2	C1	4	2	1
BB29	0.802234592865763	0.807638478855422	0.807638478855422	0.802234592865763	0.804936535860592	0.00540388598965913	0.0067134311202331	Centroid4.2	Centroid4.1	0.827624745547698	0.634735043272175	0.810335869617698	0.192889702275523	0.238036732060898	AE155.4	WYM39.4	0.830826159418664	0.647431781700125	0.811501425830689	0.183394377718538	0.225993906949464	WEL19.4	BB06.4	0.647431781700125	0.634735043272175	0.64108341248615	0.0126967384279504	0.0200032100992823	WYM39.4	BB06.4	C1	C2	2	none	0
BB35	0.67159153889806	0.801213812615354	0.801213812615354	0.67159153889806	0.736402675756707	0.129622273717294	0.176020916252236	Centroid4.2	Centroid4.1	0.814269788282653	0.492170779891395	0.723766749151453	0.322099008391258	0.445031508796015	AE198.4	WiW26.4	0.826223139749428	0.633173089653374	0.798262721053337	0.193050050096054	0.241837737131602	WEL14.4	BB16.4	0.633173089653374	0.492170779891395	0.562671934772385	0.141002309761979	0.28649061570273	WiW26.4	BB16.4	C1	C2	4	1	1
BB40	0.767940446178686	0.806604974820673	0.806604974820673	0.767940446178686	0.78727271049968	0.0386645286419868	0.0491119889287748	Centroid4.2	Centroid4.1	0.818368893717615	0.470277431927889	0.779315521082675	0.348091461789726	0.446663068260382	AE198.4	SP08.4	0.82630771458739	0.630388211949164	0.79510065069243	0.195919502638225	0.246408429508396	WEL02.4	BB100.4	0.630388211949164	0.470277431927889	0.550332821938527	0.160110780021275	0.340460266963919	SP08.4	BB100.4	C1	C2	2	none	0
BB52	0.817941886384644	0.825058537053186	0.825058537053186	0.817941886384644	0.821500211718915	0.00711665066854161	0.00866299310337445	Centroid4.2	Centroid4.1	0.828794619717426	0.816280443705099	0.820941969437327	0.0125141760123266	0.0152436791858794	BB23.4	SAC07.4	0.830568066874306	0.814931483795909	0.825670075812865	0.0156365830783968	0.0189380523001305	WEL07.4	BB27.4	0.816280443705099	0.814931483795909	0.815605963750504	0.00134895990919037	0.00165530469249634	BB27.4	SAC07.4	C2	C1	4	2	1
BB57	0.809791046734238	0.802897933948188	0.809791046734238	0.802897933948188	0.806344490341213	0.00689311278605009	0.00854859538152633	Centroid4.1	Centroid4.2	0.823230476724781	0.609061113417614	0.812349211104434	0.214169363307167	0.263641990882212	AE155.4	CHE07.4	0.82611524692983	0.473863017692811	0.772746303261949	0.352252229237019	0.455844599644252	WEL02.4	BB40.4	0.609061113417614	0.473863017692811	0.541462065555213	0.135198095724803	0.285310502564788	BB40.4	CHE07.4	C2	C1	2	none	0
BB60	0.817504230239611	0.817385410381034	0.817504230239611	0.817385410381034	0.817444820310322	0.00011881985857698	0.00014535520395355	Centroid4.1	Centroid4.2	0.826214478813206	0.55127492557887	0.818068507756369	0.274939553234336	0.336083776147775	AE198.4	BB30.4	0.828769504396207	0.521712799854644	0.79083594730304	0.307056704541564	0.388268522174173	PH11.4	WiW22.4	0.55127492557887	0.521712799854644	0.536493862716757	0.0295621257242265	0.0566636006102646	WiW22.4	BB30.4	C2	C1	3	1	0
BB61	0.779398238987794	0.792133708444783	0.792133708444783	0.779398238987794	0.785765973716289	0.0127354694569893	0.0162077130888689	Centroid4.2	Centroid4.1	0.815631616386746	0.633725198350486	0.788896218940854	0.18190641803626	0.230583457834899	WiW55.4	WYM39.4	0.828132796577865	0.417533747308443	0.757074767545054	0.410599049269422	0.542349404406728	WEL02.4	BB60.4	0.633725198350486	0.417533747308443	0.525629472829465	0.216191451042043	0.517781981542048	BB60.4	WYM39.4	C2	C1	3	2	0
BB66	0.819259579282091	0.81908235521536	0.819259579282091	0.81908235521536	0.819170967248726	0.000177224066731152	0.000216345639453481	Centroid4.1	Centroid4.2	0.829015870794513	0.566446263790863	0.819485647137956	0.262569607003649	0.320407816684368	AE155.4	BB30.4	0.830727254191996	0.533874357861307	0.792945623890174	0.296852896330689	0.374367279907966	WEL13.4	WiW22.4	0.566446263790863	0.533874357861307	0.550160310826085	0.0325719059295569	0.0610104333537193	WiW22.4	BB30.4	C2	C1	4	1	1
BB88	0.76582798123167	0.813683485581088	0.813683485581088	0.76582798123167	0.789755733406379	0.047855504349418	0.0605953237503036	Centroid4.2	Centroid4.1	0.824146965675483	0.596959671584014	0.783466965690315	0.227187294091469	0.289976864425028	BB23.4	BB35.4	0.829960107996885	0.751272648191192	0.808312028540734	0.0786874598056927	0.0973478768437346	WEL23.4	PH16.4	0.751272648191192	0.596959671584014	0.674116159887603	0.154312976607178	0.258498159846734	BB35.4	PH16.4	C1	C2	3	2	0
BWd01	0.434015983790376	0.788853885328551	0.788853885328551	0.434015983790376	0.611434934559464	0.354837901538175	0.580336322774612	Centroid4.2	Centroid4.1	0.805628534110361	0.38492469889719	0.602576667001883	0.420703835213171	0.69817478546984	AE198.4	WYT17.4	0.825793628493064	0.613236904136965	0.785501321923005	0.212556724356099	0.270600084842293	WEL07.4	BB57.4	0.613236904136965	0.38492469889719	0.499080801517078	0.228312205239775	0.593134724515963	WYT17.4	BB57.4	C1	C2	4	1	1
BWd02	0.629535594336502	0.774102058849451	0.774102058849451	0.629535594336502	0.701818826592976	0.144566464512949	0.205988296459296	Centroid4.2	Centroid4.1	0.812411126235662	0.424313009360367	0.698562404521894	0.388098116875295	0.555566853244722	AE198.4	WiW26.4	0.822421056844014	0.615009265814187	0.775591139161713	0.207411791029827	0.267424136967327	WEL14.4	BB16.4	0.615009265814187	0.424313009360367	0.519661137587277	0.19069625645382	0.449423544051328	WiW26.4	BB16.4	C1	C2	2	none	0
BWd03	0.714471174808712	0.806113833556568	0.806113833556568	0.714471174808712	0.76029250418264	0.0916426587478553	0.120536054536506	Centroid4.2	Centroid4.1	0.814937654793307	0.36108117736134	0.737516703010853	0.453856477431967	0.61538467614243	AE198.4	WYT19.4	0.827853525165318	0.743557035080203	0.807746464169279	0.0842964900851148	0.104360085527343	WEL07.4	BB16.4	0.743557035080203	0.36108117736134	0.552319106220771	0.382475857718863	1.05925171872394	WYT19.4	BB16.4	C1	C2	4	1	1
BWd04	0.667059208519408	0.803470425430038	0.803470425430038	0.667059208519408	0.735264816974723	0.136411216910631	0.18552664803397	Centroid4.2	Centroid4.1	0.813540719913755	0.287962868543194	0.715282186861545	0.525577851370561	0.734783923078872	AE198.4	WYT20.4	0.828074401934232	0.726809304932356	0.805759089741085	0.101265097001876	0.125676642424742	WEL07.4	BB57.4	0.726809304932356	0.287962868543194	0.507386086737775	0.438846436389162	1.52396883184727	WYT20.4	BB57.4	C1	C2	4	1	1
BWd05	0.413176366997189	0.795929023689469	0.795929023689469	0.413176366997189	0.604552695343329	0.382752656692279	0.633117112272425	Centroid4.2	Centroid4.1	0.804235657389222	0.316163073808242	0.603476252766724	0.48807258358098	0.808768499743513	AE198.4	WYT21.4	0.826719033318415	0.581886082734336	0.787631617769567	0.24483295058408	0.310847031861675	WEL07.4	BB57.4	0.581886082734336	0.316163073808242	0.449024578271289	0.265723008926094	0.840461872176949	WYT21.4	BB57.4	C1	C2	4	1	1
BWd07	0.645797146341842	0.802047155174746	0.802047155174746	0.645797146341842	0.723922150758294	0.156250008832905	0.215838137663333	Centroid4.2	Centroid4.1	0.812731866789888	0.526826470498275	0.706488956255726	0.285905396291613	0.404684876897247	AE198.4	WYT23.4	0.826528847123895	0.646946040826289	0.800423921644712	0.179582806297606	0.224359619248509	WEL07.4	BB16.4	0.646946040826289	0.526826470498275	0.586886255662282	0.120119570328014	0.228005950829321	WYT23.4	BB16.4	C1	C2	4	1	1
LW01	0.474347424183366	0.780694761729362	0.780694761729362	0.474347424183366	0.627521092956364	0.306347337545996	0.488186518325206	Centroid4.2	Centroid4.1	0.80469627569414	0.391705650600488	0.626931765551588	0.412990625093653	0.658748922588561	AE198.4	LW01.4	0.822700846803764	0.618028069505703	0.776114677968843	0.204672777298061	0.263714607013627	WEL14.4	BB57.4	0.618028069505703	0.391705650600488	0.504866860053095	0.226322418905215	0.577786964671715	LW01.4	BB57.4	C1	C2	4	1	1
LW03	0.647540007010707	0.796776023106669	0.796776023106669	0.647540007010707	0.722158015058688	0.149236016095962	0.206652855724151	Centroid4.2	Centroid4.1	0.808890644171503	0.396363949206012	0.709605617999673	0.412526694965491	0.581346433147434	AE198.4	LW03.4	0.824450824164943	0.70315582613074	0.798568448870157	0.121294998034204	0.151890546396888	WEL07.4	BB16.4	0.70315582613074	0.396363949206012	0.549759887668376	0.306791876924728	0.774015592334487	LW03.4	BB16.4	C1	C2	4	1	1
LW04	0.523517438500935	0.794834173701149	0.794834173701149	0.523517438500935	0.659175806101042	0.271316735200214	0.411599959660268	Centroid4.2	Centroid4.1	0.8092635165576	0.389542485921563	0.650791148464696	0.419721030636037	0.644939673236514	AE198.4	LW04.4	0.827053892957714	0.655036497004246	0.79641606351541	0.172017395953469	0.215989360126888	WEL07.4	BB57.4	0.655036497004246	0.389542485921563	0.522289491462904	0.265494011082683	0.681553413755597	LW04.4	BB57.4	C1	C2	4	1	1
LW05	0.668078527980616	0.803316142583214	0.803316142583214	0.668078527980616	0.735697335281915	0.135237614602598	0.18382235209643	Centroid4.2	Centroid4.1	0.81299630411233	0.232728370488042	0.713482466010079	0.580267933624289	0.813289690031558	AE198.4	LW05.4	0.829545249866802	0.757516611265486	0.807140317678915	0.072028638601316	0.0892393020440957	WEL07.4	CHE04.4	0.757516611265486	0.232728370488042	0.495122490876764	0.524788240777445	2.25493883567758	LW05.4	CHE04.4	C1	C2	4	1	1
LW06	0.514455043546057	0.794860565470265	0.794860565470265	0.514455043546057	0.654657804508161	0.280405521924208	0.42832380518991	Centroid4.2	Centroid4.1	0.805463000399435	0.519514751204463	0.644275335787991	0.285948249194972	0.443829265705536	AE198.4	WP01.4	0.82790741559141	0.638425340428384	0.794265016433392	0.189482075163026	0.238562786025609	WEL07.4	BB57.4	0.638425340428384	0.519514751204463	0.578970045816424	0.118910589223921	0.228887801449783	WP01.4	BB57.4	C1	C2	4	1	1
LW07	0.436952929255943	0.786168990690578	0.786168990690578	0.436952929255943	0.611560959973261	0.349216061434635	0.571024123989053	Centroid4.2	Centroid4.1	0.80697548400881	0.351638536483235	0.617211407977972	0.455336947525575	0.73773255263912	AE198.4	WiW43.4	0.82738345474643	0.607162391193537	0.789665008547915	0.220221063552894	0.278879095779931	WEL07.4	BB57.4	0.607162391193537	0.351638536483235	0.479400463838386	0.255523854710302	0.726666244450385	WiW43.4	BB57.4	C1	C2	4	1	1
LW08	0.474927838395642	0.790051145325408	0.790051145325408	0.474927838395642	0.632489491860525	0.315123306929766	0.498226944455318	Centroid4.2	Centroid4.1	0.807533904588314	0.382553105315548	0.632852599804141	0.424980799272766	0.67153204301332	AE198.4	LW08.4	0.826112293041877	0.623341195352139	0.788805271004757	0.202771097689738	0.257061032859801	WEL07.4	BB57.4	0.623341195352139	0.382553105315548	0.502947150333843	0.240788090036591	0.629423958898407	LW08.4	BB57.4	C1	C2	4	1	1
LW09	0.673754298093724	0.803509879495372	0.803509879495372	0.673754298093724	0.738632088794548	0.129755581401648	0.175670111507624	Centroid4.2	Centroid4.1	0.815129959414005	0.454184615246664	0.716434081625077	0.36094534416734	0.503808170807024	AE198.4	LW09.4	0.829328887156656	0.695866072605579	0.794352163341755	0.133462814551077	0.168014667436183	WEL07.4	PH24.4	0.695866072605579	0.454184615246664	0.575025343926122	0.241681457358914	0.532121629059714	LW09.4	PH24.4	C1	C2	4	1	1
LW10	0.642867811278202	0.792046912709094	0.792046912709094	0.642867811278202	0.717457361993648	0.149179101430892	0.207927480200856	Centroid4.2	Centroid4.1	0.80860318761086	0.475374053983164	0.706170002575058	0.333229133627696	0.471882312208918	AE198.4	LW10.4	0.825026059853266	0.673712314699188	0.785971522026155	0.151313745154078	0.192518101373452	WEL07.4	BB16.4	0.673712314699188	0.475374053983164	0.574543184341176	0.198338260716024	0.417225675347962	LW10.4	BB16.4	C1	C2	4	1	1
LW11	0.576106816001986	0.785837292532195	0.785837292532195	0.576106816001986	0.680972054267091	0.209730476530209	0.307986906681413	Centroid4.2	Centroid4.1	0.808435599114516	0.445579272035014	0.673980745037392	0.362856327079503	0.538377883569021	AE198.4	LW11.4	0.823159828141914	0.672241982756764	0.778471884609331	0.15091784538515	0.193864220877914	WEL14.4	WiW17.4	0.672241982756764	0.445579272035014	0.558910627395889	0.22666271072175	0.508692223690198	LW11.4	WiW17.4	C1	C2	4	1	1
LW12	0.580308447090213	0.793212473953798	0.793212473953798	0.580308447090213	0.686760460522005	0.212904026863585	0.310012062578205	Centroid4.2	Centroid4.1	0.807867197991134	0.46693955557861	0.676263102742583	0.340927642412524	0.504134620135111	AE198.4	LW12.4	0.827840088105791	0.597712925257039	0.782267539188961	0.230127162848752	0.294179614160321	WEL07.4	BB16.4	0.597712925257039	0.46693955557861	0.532326240417825	0.130773369678429	0.280064878025552	LW12.4	BB16.4	C1	C2	4	1	1
OWW01	0.572633575494361	0.783423397190159	0.783423397190159	0.572633575494361	0.67802848634226	0.210789821695797	0.310886380058954	Centroid4.2	Centroid4.1	0.806190748444963	0.380892820992607	0.656846374287846	0.425297927452356	0.6474846236511	AE198.4	WYT01.4	0.823164738678446	0.666076150376435	0.775095827135942	0.157088588302011	0.202669892937586	WEL14.4	BB16.4	0.666076150376435	0.380892820992607	0.523484485684521	0.285183329383828	0.748723298697623	WYT01.4	BB16.4	C1	C2	4	1	1
OWW02	0.647164790624762	0.795254284509474	0.795254284509474	0.647164790624762	0.721209537567118	0.148089493884712	0.205334907777658	Centroid4.2	Centroid4.1	0.809930562993472	0.464520174978063	0.69860305833275	0.345410388015409	0.494430111485265	AE198.4	WYT02.4	0.825149390883814	0.69853068895064	0.784321781064221	0.126618701933174	0.161437186866555	WEL07.4	WiW17.4	0.69853068895064	0.464520174978063	0.581525431964352	0.234010513972577	0.503768246413901	WYT02.4	WiW17.4	C1	C2	4	1	1
OWW04	0.666346932156555	0.787668707163117	0.787668707163117	0.666346932156555	0.727007819659836	0.121321775006562	0.166878225688587	Centroid4.2	Centroid4.1	0.808845363253417	0.440708116452061	0.714293636228535	0.368137246801356	0.515386429515343	AE198.4	WYT04.4	0.823601262111547	0.716710152261007	0.784875450118211	0.106891109850539	0.136188626914551	WEL14.4	BB27.4	0.716710152261007	0.440708116452061	0.578709134356534	0.276002035808946	0.626269463859463	WYT04.4	BB27.4	C1	C2	4	1	1
OWW05	0.616337827460609	0.795165014604152	0.795165014604152	0.616337827460609	0.70575142103238	0.178827187143543	0.253385514806265	Centroid4.2	Centroid4.1	0.812103867747185	0.524132728679534	0.696556654684234	0.287971139067651	0.413420986119492	AE198.4	WP10.4	0.825819751628882	0.660649408625433	0.779749606124008	0.16517034300345	0.211824849549436	WEL02.4	PH04.4	0.660649408625433	0.524132728679534	0.592391068652483	0.136516679945898	0.260462040387803	WP10.4	PH04.4	C1	C2	4	1	1
OWW06	0.681937666396379	0.805366801163163	0.805366801163163	0.681937666396379	0.743652233779771	0.123429134766784	0.165976956916312	Centroid4.2	Centroid4.1	0.813261199978707	0.547672839144479	0.723521446698246	0.265588360834228	0.367077385260972	AE198.4	WYT07.4	0.827229040258081	0.722858894984579	0.800492074187328	0.104370145273502	0.13038248427314	WEL07.4	PH03.4	0.722858894984579	0.547672839144479	0.635265867064529	0.1751860558401	0.319873550993981	WYT07.4	PH03.4	C1	C2	4	1	1
