P_obs_class1	5%_class1	95%_class1	sig_class1	P_obs_class2	5%_class2	95%_class2	sig_class2	P_obs_classmix	5%_classmix	95%_classmix	sig_classmix	high_class	prop_sig	prop_sig_class
ASV_165	1.58305115726091	0.981679954570623	2.22669630640613	1	2.351705890329	1.65025990695436	3.02423378368621	1	2.24634537467117	1.53769400757526	2.89935314656076	1	class2	FALSE	none
ASV_166	1.51088054444741	1.03688399227139	1.97151827796866	1	1.77407159689089	1.15564881633287	2.33948955618963	1	1.64750887358247	1.08738546707384	2.18013229573741	1	class2	FALSE	none
ASV_167	2.08774034449453	1.21402314017944	2.94607668310813	1	2.59856596826052	1.38408617070826	3.53591706141351	1	2.81862785303732	1.91944258906611	3.65623977017017	1	classmix	FALSE	none
ASV_168	3.72970144863419	2.76174864064285	4.96664187332362	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_169	2.03265709819915	1.48182170860147	2.60176843129197	1	1.3860299332741	0	2.18008606470872	0	1.82923536936511	1.06766954933526	2.49474773698421	1	class1	FALSE	none
ASV_170	1.85019987531055	1.23474446299269	2.46725045593418	1	2.40226845761059	1.58983914841519	3.12385465405407	1	2.03454367748528	1.27841140964518	2.70598965174874	1	class2	FALSE	none
ASV_171	4.74130236031267	2.90872089656436	7.51389108255245	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_172	4.33583725220451	2.94124408826992	6.35074027274677	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_173	4.45362028786089	0	6.85421543468963	0	0	0	0	0	4.28656620319772	0	7.05915492543751	0	class1	FALSE	none
ASV_174	2.83175985542823	0.983387922145422	4.33583725220451	1	4.13104283955849	0	5.64100938811758	0	3.76331805943318	1.64305452323309	5.38699687407438	1	class2	FALSE	none
ASV_175	2.23577642332194	1.52139557108433	2.99109791408436	1	1.86108297388052	0.257101931231792	2.82333567916001	1	2.59197048242332	1.740063409716	3.36750154444084	1	classmix	FALSE	none
ASV_176	3.9146237871282	2.54407778297645	5.552232576529	1	3.26799662220315	0	5.2296551282266	0	0	0	0	0	class1	FALSE	none
ASV_177	1.59402018863148	0.816856834885968	2.32890240131142	1	2.89330317276174	2.19696014949043	3.55407741328796	1	2.4302682128321	1.64235572554029	3.1029717971543	1	class2	FALSE	none
ASV_178	2.5554591784666	1.94346685533811	3.25780567123642	1	0	0	0	0	1.5774748775871	0.256760162113195	2.52178784280078	1	class1	FALSE	none
ASV_179	2.31945384649181	1.57251941411521	3.0719321071559	1	2.29698099063975	0.835205973554165	3.25557410220459	1	2.48887199844985	1.56609348209696	3.31624571689277	1	classmix	FALSE	none
ASV_180	0	0	0	0	0	0	0	0	6.36600774487756	0	Inf	0	classmix	FALSE	none
ASV_181	3.55567869465493	2.53402744712295	4.80072578078347	1	2.45706640598682	0	3.9611438027631	0	0	0	0	0	class1	FALSE	none
ASV_182	2.58044542714733	1.86057535530732	3.31418600467253	1	2.22150033467406	0.835205973554165	3.12959429934403	1	1.16062837398879	0	2.16630266699763	0	class1	FALSE	none
ASV_183	0	0	0	0	6.04058534444293	0	Inf	0	5.67286056431761	0	Inf	0	class2	FALSE	none
ASV_184	1.53307122495588	1.0746124689313	2.01082045646856	1	1.60857877746403	0.875799370519418	2.20835154340398	1	1.57732623395993	0.983521579305903	2.11734560334991	1	class2	FALSE	none
ASV_185	2.05383286691048	1.15778342185656	2.96989396994932	1	3.23533281538436	2.30148870965476	4.09467519538762	1	2.57992596280726	1.55789671489278	3.4756359869814	1	class2	FALSE	none
ASV_186	0.899257933696236	0.579589642807885	1.21250478420051	1	0.971311251336294	0.529090590892536	1.36178721220941	1	1.13766895714123	0.792749510536605	1.47273890655247	1	classmix	FALSE	none
ASV_187	2.71397681977185	2.03325215921046	3.41753241579169	1	0	0	0	0	1.56609348209696	0	2.49134052599318	0	class1	FALSE	none
ASV_188	0	0	0	0	0	0	0	0	7.05915492543751	0	Inf	0	classmix	FALSE	none
ASV_189	2.76375512631418	1.76476265871032	3.81671282562382	1	2.45360019801034	0	3.68539047074417	0	3.00216614975917	1.76083755888947	4.12648078785065	1	classmix	FALSE	none
ASV_190	1.12886533183913	0.779132941542047	1.53022562278256	1	1.44731906295767	0.965390700214845	1.90986829937855	1	1.46258653508845	1.00393342860584	1.92926641355497	1	classmix	FALSE	none
ASV_191	1.96779494255582	1.2442538196607	2.65670063922502	1	1.53247687129797	0	2.48404751481793	0	2.63108915996608	1.87786077220179	3.34265515719107	1	classmix	FALSE	none
ASV_192	3.15206715519609	2.0874554434388	4.29809692422166	1	3.24737733500042	1.24034962258911	4.43114743200883	1	1.78104026620699	0	3.18795391452961	0	class2	FALSE	none
ASV_193	1.47343797825782	1.10222008256109	1.89896303329092	1	0.847430100535505	-0.0693610360142319	1.43541515845484	0	1.30638389359466	0.787758584194133	1.78529626727757	1	class1	FALSE	none
ASV_195	1.45238456905999	1.05227047879199	1.87419502444936	1	1.20410504447424	0.511156256931509	1.71521336823266	1	1.17285250097013	0.622844313497508	1.64637859385366	1	class1	FALSE	none
ASV_196	3.93037214409634	0	6.82074390199251	0	5.92280230878655	0	8.81317406668271	0	0	0	0	0	class2	FALSE	none
ASV_198	3.33438871199005	2.37417874618105	4.37423456622364	1	0	0	0	0	2.47418744676693	0	3.76331805943318	0	class1	FALSE	none
ASV_199	3.30028309950353	2.25292950254818	4.36688871014647	1	2.29698099063975	0	3.72557773145033	0	2.62240339107438	0	3.99888413074594	0	class1	FALSE	none
ASV_200	4.74130236031267	0	Inf	0	0	0	0	0	5.67286056431761	0	Inf	0	classmix	FALSE	none
ASV_201	2.08624468935097	1.5597329148696	2.6574558754021	1	1.56097838143019	0.506701906582129	2.33928337033044	1	1.37557515809882	0.374522368775318	2.13028509395388	1	class1	FALSE	none
ASV_202	3.67905771581544	2.43041846450393	5.18454365644004	1	0	0	0	0	3.35785295132501	0	4.97971338375767	0	class1	FALSE	none
ASV_203	5.02898443276445	2.54407778297645	Inf	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_205	2.52849927738876	1.90717032073938	3.24580486006899	1	1.38543522614982	0	2.44464388598827	0	1.71085762658445	0.292248159329775	2.62240339107438	1	class1	FALSE	none
ASV_206	3.35500799919278	0	6.12759672143256	0	5.34743816388299	0	7.65002325687703	0	4.28656620319772	0	7.05915492543751	0	class2	FALSE	none
ASV_207	5.43444954087262	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_208	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_209	4.04815517975273	0	6.82074390199251	0	0	0	0	0	4.97971338375767	0	7.83339512761906	0	classmix	FALSE	none
ASV_210	5.43444954087262	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_211	3.93037214409634	2.21557371600442	5.83991464898078	1	4.53650794766666	0	6.61594948934649	0	0	0	0	0	class2	FALSE	none
ASV_212	2.17475172148416	1.38075366277195	2.98718038275969	1	2.37542241694631	0.987321103495628	3.32423634052603	1	2.81862785303732	1.9523440252605	3.67630668244355	1	classmix	FALSE	none
ASV_213	0	0	0	0	7.42687970556282	0	Inf	0	0	0	0	0	class2	FALSE	none
ASV_214	1.55604077207723	1.12699434975801	2.01572771514057	1	0.370417106419494	-0.7948680227838	1.17266635254827	0	1.89981231118006	1.39338590436415	2.39760440601331	1	classmix	FALSE	none
ASV_215	1.95854912604543	1.47153506804949	2.56342074581958	1	2.39763084495258	1.76040361033175	3.06035725742491	1	1.01830515314878	-0.216017394015266	1.80116116619915	0	class2	FALSE	none
ASV_216	0.628114710289091	0.412150410070704	0.859477870743738	1	0.624484942238512	0.342430964588523	0.904717974412778	1	0.534391898711474	0.256320828487549	0.802712012237366	1	class1	FALSE	none
ASV_217	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_218	1.85093060241651	1.21412517578995	2.50847755265292	1	2.45706640598682	1.70919432573763	3.17765259226711	1	2.0893416258615	1.29078187341831	2.81878193636419	1	class2	FALSE	none
ASV_219	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_221	1.74557008675868	0.631929478035063	2.79093786090798	1	2.82170951957473	1.31763212279846	3.84336076710671	1	3.46558565112789	2.64895741379693	4.35314582406131	1	classmix	FALSE	none
ASV_222	1.73314756676012	1.10275359284743	2.36994711334914	1	2.56242692164465	1.79149504138226	3.23381505078493	1	2.19470214151933	1.44675701258316	2.89581749172845	1	class2	FALSE	none
ASV_223	1.63368677322949	1.00284471655109	2.24442100612722	1	2.66470577076507	2.0107793033584	3.30858190231823	1	1.92925621051443	1.15061919124544	2.59300144678345	1	class2	FALSE	none
ASV_224	3.93037214409634	0	6.82074390199251	0	0	0	0	0	5.55507752866123	0	8.66859283787161	0	classmix	FALSE	none
ASV_225	2.62103882411258	0.848471926836169	4.04815517975273	1	3.92032180824284	2.14876504633231	5.45279867954081	1	3.8402791005693	2.20508356179188	5.36559016902323	1	class2	FALSE	none
ASV_226	3.22147660656826	2.40662093689659	4.29809692422166	1	0	0	0	0	2.20712466151789	0	3.47563598698139	0	class1	FALSE	none
ASV_227	3.93037214409634	0	6.82074390199251	0	5.2296551282266	0	8.12002688612277	0	4.86193034810129	0	7.75230210599745	0	class2	FALSE	none
ASV_228	0.875211903800743	0.6523036026949	1.11904694871227	1	0.196149463122537	-0.3042283096342	0.576981280792903	0	0.559312191540012	0.235690229989641	0.867288313986803	1	class1	FALSE	none
ASV_229	2.22681311264011	1.69616257970982	2.77246440602205	1	0	0	0	0	1.5779209410842	0.582455688147818	2.29758288956772	1	class1	FALSE	none
ASV_230	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_231	4.62351932465629	0	7.51389108255245	0	0	0	0	0	4.86193034810129	0	7.75230210599745	0	classmix	FALSE	none
ASV_232	2.66186081863284	0	4.15351569541055	0	4.36660891087126	0	5.81744179312872	0	3.99888413074594	1.43827860691005	5.44971701300341	1	class2	FALSE	none
ASV_233	3.67905771581544	2.32093423166224	5.14999439447771	1	0	0	0	0	3.35785295132501	0	4.97971338375767	0	class1	FALSE	none
ASV_234	4.33583725220451	2.7883456686652	6.23295723709039	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_235	0	0	0	0	6.32826741689471	3.5350594074522	9.03631761799692	1	0	0	0	0	class2	TRUE	class2
ASV_236	3.52903075317204	2.43041846450393	4.74130236031267	1	0	0	0	0	2.95651156040071	0	4.27476480919909	0	class1	FALSE	none
ASV_237	2.7447484784386	1.84701657883892	3.74137546553076	1	1.64613618977049	0	2.99012817119969	0	3.07017087887323	1.92925621051443	4.06342265188351	1	classmix	FALSE	none
ASV_238	2.9436081555648	1.73314756676012	4.04815517975273	1	3.39559327930786	1.64613618977049	4.65429098332304	1	3.02786849918254	0	4.27414368319917	0	class2	FALSE	none
ASV_239	2.85234056312825	2.11854045596235	3.65593529839458	1	0	0	0	0	1.88677878224732	0.324563265464557	2.88006239323531	1	class1	FALSE	none
ASV_240	0	0	0	0	5.92280230878655	0	9.03631761799692	0	4.86193034810129	0	7.75230210599745	0	class2	FALSE	none
ASV_241	0	0	0	0	7.42687970556282	0	Inf	0	0	0	0	0	class2	FALSE	none
ASV_242	3.19640296901614	2.25639571052467	4.35563987950069	1	2.0107793033584	0	3.5350594074522	0	2.33620170379303	0	3.76331805943318	0	class1	FALSE	none
ASV_243	4.00733318523247	0	6.13813277299833	0	4.20800388069462	0	6.32826741689471	0	3.8402791005693	0	6.36600774487756	0	class2	FALSE	none
ASV_244	4.15351569541055	2.66186081863284	6.13286474721545	1	0	0	0	0	3.4756359869814	0	5.56685583222686	0	class1	FALSE	none
ASV_245	0.977699360002798	0.667268218528546	1.30929136092033	1	0.519124426580686	-0.0823505699424261	1.02252493781627	0	1.31455045626105	0.9903272621148	1.64417747346568	1	classmix	FALSE	none
ASV_246	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_247	1.94809435087015	0	3.13915704172919	0	3.24737733500042	1.33783483011598	4.42284862919414	1	3.86048180788682	2.87864241950922	4.9674970496183	1	classmix	FALSE	none
ASV_248	2.35355945897832	1.62501312421957	3.12959429934403	1	1.86108297388052	0.205043880274374	2.76610710308442	1	2.34065605414241	1.39342051841883	3.11654853002154	1	class1	FALSE	none
ASV_249	3.93037214409634	0	7.22620901010067	0	5.92280230878655	0	9.03631761799692	0	0	0	0	0	class2	FALSE	none
ASV_250	3.52903075317204	2.42629474732007	4.85463104561967	1	0	0	0	0	2.95651156040071	0	4.50970975451193	0	class1	FALSE	none
ASV_251	0.692538831319054	0.382443583611297	1.01375164102504	1	1.39583838334302	1.11504953933009	1.70237590809337	1	1.13347411887553	0.804323275038172	1.43620388157942	1	class2	FALSE	none
ASV_252	4.02753589254999	2.62103882411258	5.7221316133244	1	0	0	0	0	3.16733462732688	0	4.93889138923741	0	class1	FALSE	none
ASV_253	2.94765074293258	2.21557371600442	3.76211817911066	1	1.15589127370452	0	2.45360019801034	0	0	0	0	0	class1	FALSE	none
ASV_254	3.84521433575604	2.43021227864474	5.7221316133244	1	0	0	0	0	3.86048180788682	0	5.67286056431761	0	classmix	FALSE	none
ASV_255	3.93037214409634	0	7.22620901010067	0	0	0	0	0	5.55507752866123	0	Inf	0	classmix	FALSE	none
ASV_256	3.33438871199005	2.43041846450393	4.44181889386226	1	2.14876504633231	0	3.72557773145033	0	1.78104026620699	0	3.30834275024295	0	class1	FALSE	none
ASV_257	2.38419642844021	1.78299246829693	3.05739803230051	1	1.41479587125211	0	2.34376997142961	0	1.04707109112679	-0.107882951474714	1.98293998569527	0	class1	FALSE	none
ASV_258	1.07093560494102	0.716795621043086	1.46605581492816	1	1.10652655004373	0.580042841550103	1.5816388039705	1	1.43194895047835	1.04522718435989	1.81147317485805	1	classmix	FALSE	none
ASV_259	2.6342840508626	1.9652474300964	3.39479772735309	1	1.68227523638637	0	2.76610710308442	0	2.00769763682099	0.703047264741614	3.00273786864046	1	class1	FALSE	none
ASV_260	0.759237388500045	0.530680878980142	0.99188729099245	1	0.949212794845448	0.692201228113185	1.21919878444545	1	-0.0192858457087999	-0.449800921928216	0.325962968716249	0	class2	FALSE	none
ASV_262	1.1976824696019	0.890419589458541	1.52652167438048	1	0.474682325892277	-0.164594876841451	0.987270828287586	0	0.905465241984731	0.437406229597082	1.30934662838602	1	class1	FALSE	none
ASV_264	2.71397681977185	2.07902057766604	3.46833668449978	1	1.52835315411411	0	2.6001921278458	0	0.467481193428847	0	1.72205666409522	0	class1	FALSE	none
ASV_266	2.90872089656436	0	5.02898443276445	0	5.59429824181451	3.84336076710671	7.83234481367099	1	0	0	0	0	class2	FALSE	none
ASV_267	3.39559327930786	2.42533401907284	4.53836151631598	1	2.29698099063975	0	3.84336076710671	0	1.92925621051443	0	3.3947360690581	0	class1	FALSE	none
ASV_268	4.62351932465629	0	7.51389108255245	0	0	0	0	0	4.86193034810129	0	7.75230210599745	0	classmix	FALSE	none
ASV_269	5.43444954087262	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_270	2.41624441146657	1.78916114832396	3.15244515557859	1	1.31763212279846	0	2.35172695741188	0	2.04851963134125	0.935931388817166	2.90105925992624	1	class1	FALSE	none
ASV_271	2.32890240131142	1.59022963879583	3.10939159202651	1	1.68227523638637	0	2.72412919123587	0	2.81862785303732	1.97451539328256	3.67639936087601	1	classmix	FALSE	none
ASV_272	2.24809690770998	1.33906385414211	3.10022736293539	1	3.32423634052603	2.3434070875143	4.20800388069462	1	2.26336437984076	0.970110049990659	3.16733462732688	1	class2	FALSE	none
ASV_273	2.90113072729769	2.17628436866054	3.67910712293408	1	0	0	0	0	1.48131367413915	0	2.49151383639201	0	class1	FALSE	none
ASV_274	1.14990113219208	0.765347458204122	1.55355161840248	1	1.32704133024404	0.810334127559496	1.79047381433208	1	1.41130167386178	0.959981740486508	1.80209860340503	1	classmix	FALSE	none
ASV_275	4.74130236031267	0	Inf	0	6.04058534444293	0	Inf	0	0	0	0	0	class2	FALSE	none
ASV_276	3.2372249635364	2.09502517770643	4.36688871014647	1	3.55567869465493	1.24034962258911	4.77044818620446	1	2.0893416258615	0	3.59341902263778	0	class2	FALSE	none
ASV_277	1.35214295721	0.922051058695315	1.77923123063514	1	1.38575956800898	0.767425542308616	1.89320245356121	1	1.51051127298146	1.00393342860584	1.94575634879438	1	classmix	FALSE	none
ASV_278	2.05383286691048	1.145360901858	2.94624999350695	1	2.54218563482441	1.25205247715248	3.5350594074522	1	3.09075158657325	2.33620170379303	3.99888413074594	1	classmix	FALSE	none
ASV_279	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_280	2.62919701181404	1.93381826222227	3.48243430256431	1	1.84903845426447	0	2.86253151409499	0	2.39760440601331	1.28979280513532	3.35785295132501	1	class1	FALSE	none
ASV_281	5.02898443276445	2.54407778297645	8.07350687048788	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_282	3.11944192788001	2.29621916061623	4.08941455692556	1	1.64613618977049	0	3.10939159202651	0	1.27841140964518	0	2.7416668119012	0	class1	FALSE	none
ASV_283	2.52832942600831	1.92782272555413	3.24175599949066	1	0.49540789996337	0	1.72309723090662	0	1.22629540850616	0	2.20643756399717	0	class1	FALSE	none
ASV_284	2.4215576470358	1.58981065465181	3.27644567668968	1	2.25450356237263	0	3.24737733500042	0	2.73407664263452	1.80061842890131	3.58995281466129	1	classmix	FALSE	none
ASV_285	2.23796540631932	1.692168781294	2.83418258432744	1	0.89819106083432	-0.048459531003914	1.82015894374975	0	1.78322924920437	0.780008305877743	2.55104645229255	1	class1	FALSE	none
ASV_286	3.46036851485061	2.42533401907284	4.63367169612031	1	2.45706640598682	0	3.92236290796885	0	2.0893416258615	0	3.59341902263778	0	class1	FALSE	none
ASV_287	4.62351932465629	0	7.51389108255245	0	5.2296551282266	0	8.12002688612277	0	0	0	0	0	class2	FALSE	none
ASV_288	3.60186807712431	0	5.83991464898078	0	4.90115106125457	0	7.13919763311104	0	3.8402791005693	0	6.36600774487756	0	class2	FALSE	none
ASV_289	0	0	0	0	0	0	0	0	6.36600774487756	0	Inf	0	classmix	FALSE	none
ASV_290	4.62351932465629	0	7.73703463386666	0	0	0	0	0	4.86193034810129	0	7.75230210599745	0	classmix	FALSE	none
ASV_291	2.25535458601626	1.60359933493346	2.94774535034018	1	1.25205247715248	0	2.25450356237263	0	2.38840509380343	1.61587178863928	3.10987224251374	1	classmix	FALSE	none
ASV_292	4.74130236031267	0	Inf	0	0	0	0	0	5.67286056431761	0	Inf	0	classmix	FALSE	none
ASV_293	3.55567869465493	2.54061157499997	4.74130236031267	1	0	0	0	0	2.0893416258615	0	3.59341902263778	0	class1	FALSE	none
ASV_294	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_295	2.21557371600442	1.69076241538209	2.75147297732252	1	0.0491207973349503	-0.230403087415367	1.19844272123016	0	1.62730616626495	0.703047264741614	2.30901896919923	1	class1	FALSE	none
ASV_296	0.88990397670096	0.495273210758506	1.30729076109488	1	2.03012226620153	1.65367932898496	2.3980614768394	1	1.12831500014596	0.63536698271849	1.57628091920006	1	class2	TRUE	class2
ASV_297	2.81601149846009	2.10071826355857	3.5790771854441	1	0	0	0	0	1.80165955340972	0.00643387620518232	2.78248880642145	1	class1	FALSE	none
ASV_298	4.29501525768425	2.54407778297645	6.68721250936798	1	4.20800388069462	0	6.73373252500288	0	0	0	0	0	class1	FALSE	none
ASV_299	1.36060350019886	0.849769775859558	1.9160213315555	1	2.16344959801523	1.60830120109156	2.75717099843716	1	1.86471768937686	1.24012606789708	2.46522413608511	1	class2	FALSE	none
ASV_300	0	0	0	0	6.73373252500288	0	Inf	0	0	0	0	0	class2	FALSE	none
ASV_301	4.29501525768425	2.54407778297645	6.35074027274677	1	0	0	0	0	3.8402791005693	0	6.36600774487756	0	class1	FALSE	none
ASV_302	3.52490703598818	2.23577642332194	5.10594547390058	1	0	0	0	0	3.76331805943318	1.78104026620699	5.38517849186583	1	classmix	FALSE	none
ASV_303	3.93037214409634	0	6.82074390199251	0	0	0	0	0	5.55507752866123	0	8.66859283787161	0	classmix	FALSE	none
ASV_306	1.13411450656256	0.791460294441475	1.50919880895713	1	1.43194895047835	0.979347470638074	1.84895626811279	1	1.06422417035304	0.588944905395686	1.51397748095794	1	class2	FALSE	none
ASV_307	2.5986819170113	1.95629111807433	3.3299925912346	1	0.762470685212415	0	1.93794197940614	0	1.78104026620699	0.394745905087098	2.59300144678345	1	class1	FALSE	none
ASV_308	3.60186807712431	0	5.83991464898078	0	4.90115106125457	0	7.13919763311104	0	3.8402791005693	0	6.36600774487756	0	class2	FALSE	none
ASV_309	4.29501525768425	2.54407778297645	6.35985635058646	1	4.20800388069462	0	6.27663659998465	0	0	0	0	0	class1	FALSE	none
ASV_310	3.46036851485061	2.38399236762938	4.60855838553656	1	0	0	0	0	2.78248880642145	0	4.21109801288515	0	class1	FALSE	none
ASV_311	2.40762668024859	1.72495079955594	3.13186444787857	1	1.86108297388052	0.433864582629862	2.77218748415895	1	2.18650537431515	1.10418851091198	3.07429459605709	1	class1	FALSE	none
ASV_312	3.27644567668968	2.37417874618105	4.29956900048007	1	2.0107793033584	0	3.5350594074522	0	1.64305452323309	0	3.02786849918254	0	class1	FALSE	none
ASV_313	4.04815517975273	0	6.82074390199251	0	5.34743816388299	0	8.52549199423093	0	0	0	0	0	class2	FALSE	none
ASV_314	3.19640296901614	2.31689045727532	4.23047673654668	1	2.0107793033584	0	3.32423634052603	0	2.33620170379303	0	3.55259702811752	0	class1	FALSE	none
ASV_315	1.18595429882326	0.792804446220512	1.61132912179366	1	1.41479587125211	0.792903593863475	1.9450584462666	1	1.69765865726794	1.2573920424211	2.1427706957674	1	classmix	FALSE	none
ASV_316	4.04815517975273	0	6.82074390199251	0	5.34743816388299	0	8.12002688612277	0	0	0	0	0	class2	FALSE	none
ASV_317	4.45362028786089	0	7.22620901010067	0	0	0	0	0	4.28656620319772	0	7.05915492543751	0	class1	FALSE	none
ASV_318	3.11944192788001	2.32890240131142	3.99412542532193	1	0	0	0	0	1.97155859020512	0	3.14713192000936	0	class1	FALSE	none
ASV_319	0	0	0	0	7.42687970556282	0	Inf	0	0	0	0	0	class2	FALSE	none
ASV_320	4.74130236031267	0	Inf	0	0	0	0	0	5.67286056431761	0	Inf	0	classmix	FALSE	none
ASV_321	2.4215576470358	1.54212162418879	3.27644567668968	1	2.25450356237263	0.492330734096695	3.26799662220315	1	2.73407664263452	1.740063409716	3.59341902263778	1	classmix	FALSE	none
ASV_322	4.51815880899846	3.067325926741	6.68721250936798	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_324	3.11944192788001	2.32890240131142	4.13420839608723	1	0	0	0	0	1.97155859020512	0	3.16733462732688	0	class1	FALSE	none
ASV_325	2.77872515877215	2.02025310316071	3.5790771854441	1	1.24479479884619	0	2.53402744712295	0	2.26336437984076	0.883964813111844	3.24971850878446	1	class1	FALSE	none
ASV_326	2.00929891818797	1.31869421532252	2.87813750657654	1	2.00929891818797	0.259841828650603	2.98080523082379	1	3.02786849918254	2.33620170379303	3.84336076710671	1	classmix	FALSE	none
ASV_327	3.76047310730095	2.40592579163814	5.30661616936273	1	0	0	0	0	3.59341902263778	0	5.38517849186583	0	class1	FALSE	none
ASV_328	3.76047310730095	2.31770730560536	5.32255565699905	1	0	0	0	0	3.59341902263778	0	5.38517849186583	0	class1	FALSE	none
ASV_329	3.10022736293539	2.31816030477952	4.13420839608723	1	0	0	0	0	2.49134052599318	0.788166493579206	3.6521147808274	1	class1	FALSE	none
ASV_331	3.31418600467253	2.06832521628631	4.74130236031267	1	3.92032180824284	1.88170226108326	5.30661616936273	1	2.45398473944941	0	3.86048180788682	0	class2	FALSE	none
ASV_333	2.72362541288768	1.89142196377124	3.64269007164456	1	2.63661403589805	0.989128055826422	3.68442974249694	1	2.55657132822452	1.08789308564704	3.5889646722884	1	class1	FALSE	none
ASV_334	3.35500799919278	1.69035450599702	4.9881624382442	1	3.9611438027631	0	5.75290327199115	0	3.59341902263778	0	5.38517849186583	0	class2	FALSE	none
ASV_335	3.76047310730095	2.25639571052467	5.32255565699905	1	3.26799662220315	0	5.2296551282266	0	2.90027184207783	0	4.5742482756495	0	class1	FALSE	none
ASV_336	2.62103882411258	0	4.04815517975273	0	3.51485670013468	0	4.94197305577482	0	4.06342265188351	2.7416668119012	5.42154613603671	1	classmix	FALSE	none
ASV_337	1.83518224544837	1.14179151837669	2.55628341786206	1	2.79799299295742	2.04268647084456	3.54346236051557	1	2.20712466151789	1.3553724507813	2.95981232123784	1	class2	FALSE	none
ASV_338	2.31945384649181	1.59022963879583	3.12909052099585	1	2.52012454195396	1.3564130175927	3.38132530751015	1	2.3347213186226	1.28979280513532	3.22432155870049	1	class2	FALSE	none
ASV_339	2.6412415314301	2.02797787343629	3.34702952911122	1	1.45561786577236	0	2.52012454195396	0	1.08789308564704	0	2.16630266699763	0	class1	FALSE	none
ASV_340	2.11052094000127	1.57254883053948	2.68884192746394	1	0.151707386110052	-0.0978194776467717	1.35980317276027	0	2.1818778787831	1.43822049084518	2.8396472202614	1	classmix	FALSE	none
ASV_341	4.74130236031267	2.92892360388188	7.51389108255245	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_342	2.52305841575238	1.79090033425798	3.3299925912346	1	2.08774034449453	0.094768592638354	3.04485307088894	1	2.2308411881352	1.08688295028117	3.11618711615994	1	class1	FALSE	none
ASV_343	2.83175985542823	1.93593825280251	3.82501162843852	1	2.33928337033044	0	3.51586683550055	0	2.66470577076507	1.23281742681199	3.72101567974249	1	class1	FALSE	none
ASV_345	4.04815517975273	0	6.82074390199251	0	0	0	0	0	4.97971338375767	0	7.75230210599745	0	classmix	FALSE	none
ASV_346	2.48036196859034	1.73314756676012	3.16487056070067	1	1.93381826222227	0.149109837469726	2.92429610834983	1	2.07691910586295	0.780008305877743	2.91641860752843	1	class1	FALSE	none
ASV_347	1.71251148285626	1.28416341708408	2.1351464668918	1	1.60302725001457	0.900873008071534	2.12817779757571	1	0.446845109524983	-0.533967346785615	1.10257763732996	0	class1	FALSE	none
ASV_348	5.02898443276445	2.52052117584518	7.91935619066062	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_349	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_350	3.11944192788001	1.54262924276199	4.62351932465629	1	3.03243055089038	0	4.65429098332304	0	4.05100013188496	2.47418744676693	5.46991972032092	1	classmix	FALSE	none
ASV_351	4.62351932465629	0	7.22620901010067	0	0	0	0	0	4.86193034810129	0	7.75230210599745	0	classmix	FALSE	none
ASV_352	3.2372249635364	0	5.03487358454727	0	4.53650794766666	0	6.32826741689471	0	4.16878316754134	0	5.9605426367694	0	class2	FALSE	none
ASV_353	4.04815517975273	2.90872089656436	5.552232576529	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_354	2.38399236762938	1.67786258974583	3.180654612048	1	2.00929891818797	0.433864582629862	2.98080523082379	1	2.48887199844985	1.49335819375521	3.27269514298471	1	classmix	FALSE	none
ASV_355	6.12759672143256	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_357	1.56279573394159	1.05832262832592	2.10794305181205	1	1.80602604382254	1.02165124753198	2.45706640598682	1	2.13144844425717	1.57806076279778	2.72842158515117	1	classmix	FALSE	none
ASV_358	4.74130236031267	0	Inf	0	0	0	0	0	5.67286056431761	0	Inf	0	classmix	FALSE	none
