P_obs_class1	5%_class1	95%_class1	sig_class1	P_obs_class2	5%_class2	95%_class2	sig_class2	P_obs_classmix	5%_classmix	95%_classmix	sig_classmix	high_class	prop_sig	prop_sig_class
ASV_68	0.984784663597731	0.828729596265881	1.14457474161526	1	1.15441073737792	0.943635999034246	1.34822077978811	1	1.01522035720169	0.823951653907616	1.19116541182378	1	class2	FALSE	none
ASV_69	1.58840609437845	1.37513358881104	1.84453762459374	1	0.179638877406497	-0.513929356407083	0.653868202278892	0	1.85313442614082	1.6024223354566	2.12041079421441	1	classmix	FALSE	none
ASV_70	1.0737094288671	0.929009224164954	1.21627426464562	1	1.25165187325169	1.07357326397869	1.42847597515619	1	0.425352159704264	0.19058380410376	0.643770097487347	1	class2	FALSE	none
ASV_71	0.824480759996628	0.555918622896084	1.06872185381656	1	2.55833693639312	2.35031649581524	2.76021283890423	1	1.31841674425888	1.02828997638314	1.5755308960129	1	class2	TRUE	class2
ASV_72	2.21693828296621	1.9514985871333	2.49012167720169	1	-0.348011074495323	-1.47015304632261	0.442124805941842	0	1.3211460726404	0.870403720819496	1.70385158203107	1	class1	TRUE	class1
ASV_73	1.27507614546682	1.1083684613196	1.45572506260909	1	0.887078730399048	0.595292114550989	1.15010292116929	1	1.05835045100642	0.828538591606525	1.28468888004817	1	class1	FALSE	none
ASV_74	2.6169127327625	2.09020051108136	3.13946790396592	1	3.60253815803771	3.02909312931964	4.14465484035601	1	2.92943172836122	2.28906511133968	3.52673818070132	1	class2	FALSE	none
ASV_75	1.09511617174374	0.916950442434991	1.26436517848944	1	0.822499162758966	0.508567444900311	1.08332880029357	1	1.55338667130176	1.36640441212721	1.73801492911348	1	classmix	TRUE	classmix
ASV_76	1.58421062747003	1.40671611348109	1.77875050189197	1	-1.4689325532973	-2.60137813807764	-0.240431102871452	-1	1.15907494013138	0.891633899196084	1.40315097405421	1	class1	TRUE	class1
ASV_77	2.84500508217825	2.2547944291577	3.48234742156938	1	3.83890641675733	3.15004027614794	4.48170999929043	1	3.31703095680476	2.62240339107438	3.93761705720903	1	class2	FALSE	none
ASV_78	2.4359433404359	1.97239798140898	2.89578171419316	1	2.92429610834983	2.29091982173263	3.424258114941	1	2.96203643633268	2.45764494644894	3.3985148664737	1	classmix	FALSE	none
ASV_79	1.37049176407943	1.16954614364225	1.58182115877506	1	1.41410056950686	1.14312733547572	1.67629607180484	1	1.28168987631601	1.01853341819496	1.51776599896957	1	class2	FALSE	none
ASV_80	0.714384171424173	0.592490977771205	0.845459041797422	1	0.682671434630769	0.518776120938872	0.854515967961607	1	0.887141224647734	0.73726661668941	1.02893600307023	1	classmix	FALSE	none
ASV_81	0.515246679687919	0.441950050218673	0.593747327465353	1	0.175532949142535	0.0343993040711751	0.300412013632023	1	0.115292868765179	-0.00324240922563823	0.235665058434535	0	class1	TRUE	class1
ASV_82	3.60186807712431	2.57105889180756	4.68727260588187	1	4.20800388069462	2.77172958726971	5.32722871504046	1	4.53342628112925	3.61713554925509	5.59620654767417	1	classmix	FALSE	none
ASV_83	1.3975878395814	1.14646376615649	1.65463612476098	1	1.20739222635654	0.753495592398309	1.5489539620604	1	2.20398290063234	1.95758263634915	2.46393115278489	1	classmix	TRUE	classmix
ASV_84	1.45456571474169	1.19482756194423	1.72320659898119	1	2.11679098496305	1.83414266321377	2.3889575663269	1	1.69297673818669	1.38373025247262	1.97989854612997	1	class2	FALSE	none
ASV_85	1.23464242738217	1.08774743926003	1.39013293192112	1	-0.847069262832202	-1.53034332503937	-0.405934419451969	-1	1.00440944109748	0.814499272096796	1.20555599457996	1	class1	FALSE	none
ASV_86	1.49681786067512	1.35303026019323	1.65269069815802	1	-2.3098446290952	-3.07766715053044	0	0	0.212802348675644	-0.102913166849363	0.497214323941784	0	class1	TRUE	class1
ASV_87	1.169001765563	1.03310675135122	1.30863437712804	1	-0.0372411872974787	-0.375686615183586	0.245610027659387	0	0.525509399443315	0.302523594092304	0.719625586382331	1	class1	TRUE	class1
ASV_88	2.29404533144591	2.00203333537981	2.607362922414	1	0	0	0	0	2.08852496595495	1.7013290809856	2.46403507530292	1	class1	FALSE	none
ASV_89	1.39667533013891	1.17065418468981	1.62034402237763	1	1.4431953457738	1.13517409242321	1.73538020389295	1	1.6632572305506	1.41963414320851	1.91144945549466	1	classmix	FALSE	none
ASV_90	1.56900113254043	1.40945843305818	1.73576807890466	1	0	0	0	0	0.431035231522881	0.13728422221199	0.706461458950295	1	class1	TRUE	class1
ASV_91	0.789549721479371	0.550661930880232	1.03586074445206	1	2.25135163510741	2.04105693840187	2.48233719870072	1	1.67290582366644	1.42882813266236	1.90730880496772	1	class2	TRUE	class2
ASV_92	0.318287903284572	0.232353734201915	0.397636772502568	1	0.599762631162019	0.508264230145531	0.681478072177182	1	0.463366986937351	0.368163520633176	0.550753582376958	1	class2	FALSE	none
ASV_93	1.76408278550097	1.2590541178097	2.23984169237856	1	2.81824331159825	2.25450356237263	3.29791308006644	1	3.34433640749502	2.91872605099538	3.74877618823966	1	classmix	FALSE	none
ASV_94	5.53981005653044	3.93037214409634	7.26257665427155	1	0	0	0	0	4.86193034810129	0	6.94137188978112	0	class1	FALSE	none
ASV_95	1.38642660126819	1.18365135183198	1.59241116772307	1	1.79189170937636	1.56661146425301	2.01044025085329	1	0.731019748691094	0.394272585109	1.01090496207133	1	class2	FALSE	none
ASV_96	1.05158509500891	0.850240643710875	1.24813912190191	1	1.09478835801781	0.798652924351314	1.3574441656558	1	1.72803739699668	1.5293240960407	1.9292579577378	1	classmix	TRUE	classmix
ASV_97	1.61009790518901	1.44828696373541	1.7901472613644	1	-2.79106268407141	-2.87970348343274	0	0	0.275199740288417	-0.0635967927720367	0.573038692374497	0	class1	TRUE	class1
ASV_98	1.13639937949321	1.00479927071354	1.26667328217816	1	-0.102278849120418	-0.447164132887464	0.193521880660538	0	0.714551089223099	0.528001024155989	0.894948750939589	1	class1	TRUE	class1
ASV_99	2.801090232372	2.47786759442613	3.13402959733664	1	0	0	0	0	0.929288055470404	-0.17027210759316	1.55841580528219	0	class1	TRUE	class1
ASV_100	1.24990475760927	1.10546073730446	1.42366418093519	1	0.469746200059699	0.158823771815789	0.757993610299491	1	0.852327014334276	0.63188943471531	1.06655151509813	1	class1	TRUE	class1
ASV_101	1.87944577272453	1.69280741944872	2.08338655139545	1	0	0	0	0	0.00160128136697413	-0.54991409677097	0.428776730677962	0	class1	TRUE	class1
ASV_102	4.16593821540911	3.18715120848679	5.27479841397013	1	4.87743453463725	3.61744328890978	6.0203758956004	1	3.59341902263778	0	4.82110835358103	0	class2	FALSE	none
ASV_103	1.41851139156445	1.24044929005434	1.61450046094157	1	1.07416509851233	0.793742331263641	1.34196677707518	1	0.591370988602229	0.307536022790571	0.846033107256734	1	class1	FALSE	none
ASV_104	0.503075640369908	0.445366178988107	0.56543628621267	1	-0.485603949626334	-0.671387541899871	-0.315743890392954	-1	0.0301721792995122	-0.0868473549583774	0.13522805398549	0	class1	TRUE	class1
ASV_105	1.66679436568454	1.40727124976025	1.94557417573218	1	1.98854299269993	1.65481924752929	2.31227756145043	1	1.85443306375611	1.53147095295135	2.15110622011635	1	class2	FALSE	none
ASV_106	1.25294861294817	1.11801724235815	1.39287521343796	1	-2.22968910065416	-3.35582475946763	0	0	0.580639949568472	0.355238775261956	0.788552333413422	1	class1	TRUE	class1
ASV_107	1.52536277916478	1.32565905397045	1.72894638143366	1	0.791248160116614	0.377328127530996	1.09912094245123	1	1.2989921173452	1.0315051843749	1.53652536480632	1	class1	FALSE	none
ASV_108	1.66165594918363	1.38471994277968	1.94386896097183	1	2.22127173711905	1.88345077081002	2.52570379337845	1	1.92253982848069	1.59005767217426	2.23755757016895	1	class2	FALSE	none
ASV_109	1.17868377373413	1.03219830110894	1.3392678460666	1	0.0283994745216982	-0.341784510005454	0.34570192420257	0	1.02591564631844	0.834484802550547	1.21289002663727	1	class1	FALSE	none
ASV_110	0.313403347905722	0.203481631522076	0.429763062517166	1	0.77238150713975	0.647913861556479	0.885804963143122	1	0.939579902359483	0.843333090922095	1.0402671274024	1	classmix	FALSE	none
ASV_111	2.46243379393594	0.997698006509488	3.45690230687412	1	3.98486032938041	2.70392648391835	4.87056767126675	1	4.78028635906078	4.04280336468078	5.55507752866123	1	classmix	FALSE	none
ASV_112	0.533796412651491	0.415414329511187	0.650236475582755	1	0.689862801876889	0.53869646170417	0.848619995774944	1	0.921552724648809	0.806549307860908	1.03691585771579	1	classmix	FALSE	none
ASV_113	1.51207989118148	1.35239240644759	1.69567969039947	1	0.638744108777717	0.307512885452042	0.946614031218925	1	-0.0166627437993818	-0.374217753992392	0.331686910190899	0	class1	TRUE	class1
ASV_114	1.97876005273451	1.75290191228236	2.2099887604575	1	-0.417066966999805	-1.79343574943544	0.244093471682464	0	1.43983180439921	1.07895191909291	1.75912279849087	1	class1	FALSE	none
ASV_115	0.806486865752957	0.726340666409862	0.897970091754023	1	-0.971926361522203	-1.33404611983257	-0.69281979540619	-1	0.164426255128754	0.0152769267209374	0.30482569439155	1	class1	TRUE	class1
ASV_116	0.786644333077278	0.646953474023113	0.928518617488101	1	1.06169874866126	0.88441822125271	1.22583318891378	1	0.888762294095024	0.721469163555618	1.04554504588931	1	class2	FALSE	none
ASV_117	0.523482102804252	0.410103566891129	0.642405703266916	1	0.658339579696831	0.505732954634028	0.79711122027766	1	0.853141797714395	0.738684596746516	0.963634779758794	1	classmix	FALSE	none
ASV_118	2.94233513319712	2.44687545502009	3.46752620221849	1	2.26753709130537	1.09693600846073	2.99491609533242	1	3.18074615664212	2.59182574776543	3.72662092203568	1	classmix	FALSE	none
ASV_119	3.16954468151327	2.54385506545898	3.81671282562382	1	2.67706819641548	1.24254751326099	3.48427331014686	1	3.63109925627248	2.90241357022537	4.28322737084421	1	classmix	FALSE	none
ASV_120	1.71904382082109	1.53334302571032	1.93241151477875	1	-0.675540190673626	-1.66067137032074	-0.0563803334361075	-1	1.27912274949128	1.0180621636652	1.55238027212168	1	class1	FALSE	none
ASV_121	1.52222814242725	1.36696372708846	1.69404603934882	1	-2.23791433170817	-2.99209260012002	0	0	0.33879986733295	0.0127458368936058	0.602780697999488	1	class1	TRUE	class1
ASV_122	0.965721957716506	0.8398203144268	1.10081692472959	1	0.551497669518461	0.333278501249118	0.751070600080383	1	0.487455303191365	0.307116242729055	0.66796193482427	1	class1	TRUE	class1
ASV_123	0.72698004861313	0.540947218035102	0.919647301064388	1	1.42436452364859	1.22532483972998	1.60104874761703	1	1.46982689772535	1.28775794831826	1.64729144096007	1	classmix	FALSE	none
ASV_124	1.14338665514584	0.951511072523298	1.35838973356883	1	1.61906957031872	1.37236404333447	1.85087689520559	1	1.58312218251041	1.35537025784694	1.80420215724426	1	class2	FALSE	none
ASV_125	0.986730316843057	0.885081569171071	1.09918773317898	1	-0.78899215347518	-1.21995872434837	-0.477966875955517	-1	0.358410299362361	0.183818271920791	0.524832019116748	1	class1	TRUE	class1
ASV_126	1.5305526836733	1.21010822748131	1.85073274554632	1	2.38988438362423	2.05960424322759	2.70225491602047	1	2.40992513450767	2.10468241400264	2.71149906516125	1	classmix	FALSE	none
ASV_127	5.43444954087262	0	8.2070382631124	0	6.04058534444293	0	8.81317406668271	0	5.67286056431761	0	8.15776721410561	0	class2	FALSE	none
ASV_128	4.04815517975273	0	5.68130961880414	0	5.75290327199115	3.84336076710671	7.31294472196324	1	5.38517849186583	3.31555057163432	7.05915492543751	1	class2	FALSE	none
ASV_129	3.00165889222363	2.62307936614158	3.44178266177723	1	0	0	0	0	1.85377555454874	1.04685980348707	2.45413882277628	1	class1	TRUE	class1
ASV_130	1.10860316972211	0.908711560080664	1.31410446984623	1	1.21108183900504	0.915192158907394	1.48140912879072	1	1.7970353228255	1.591727409049	2.00012465823712	1	classmix	TRUE	classmix
ASV_131	1.7945502689804	1.61579981658697	1.98350326280716	1	-2.42762766475159	-2.52658777927833	0	0	0.423523379991297	0.0087269176586634	0.774663338923905	1	class1	TRUE	class1
ASV_132	0.728925099662936	0.565706558036033	0.893744182470172	1	1.36785072605624	1.1997245810419	1.53997572960334	1	1.30380835972915	1.13647317790195	1.47405248360153	1	class2	FALSE	none
ASV_133	2.91134729334658	2.52548988061509	3.32112922410131	1	0.792903593863476	-0.0496429767686138	1.68403239182384	0	2.44008183428042	1.84360123754901	2.96521827260048	1	class1	FALSE	none
ASV_134	5.31666650521623	0	8.2070382631124	0	7.30909666990644	0	Inf	0	0	0	0	0	class2	FALSE	none
ASV_135	2.02331777210774	1.81213281004717	2.2549434098369	1	0	0	0	0	0.455370526903532	-0.0157079220013405	0.861415580513076	0	class1	TRUE	class1
ASV_136	2.25916930289664	2.03428389669971	2.51399949003033	1	-0.901692126910932	-1.71220631112706	0	0	-0.0166539385408815	-0.820065750913532	0.548301523903045	0	class1	TRUE	class1
ASV_137	1.94799231525964	1.7002032391602	2.19347404363125	1	-0.377065633586466	-1.71220631112706	0.237088429010548	0	1.65310485908659	1.33487983137475	1.96603639945937	1	class1	FALSE	none
ASV_138	1.52200995555925	1.20458479643441	1.85916110155302	1	2.87536016095979	2.57207551476048	3.18387313559267	1	2.04810305145603	1.67493671210341	2.39028638803182	1	class2	TRUE	class2
ASV_139	1.49284393755991	1.23926131855592	1.75157405067768	1	1.92835422409946	1.62972952209623	2.20565663448352	1	1.89377389050268	1.61936192449368	2.16895281950837	1	class2	FALSE	none
ASV_140	1.15262741732179	0.917313916154651	1.39946908358864	1	2.090408416765	1.82825622385676	2.33319818214406	1	1.92628259188092	1.66879355595493	2.15326165830585	1	class2	FALSE	none
ASV_141	3.48408504146792	2.7517171477547	4.23914447179648	1	3.39707366447829	1.84759447873873	4.40297655504214	1	3.94563961622713	3.12651263280662	4.75429968390892	1	classmix	FALSE	none
ASV_142	1.15621262875923	1.01431554532795	1.29383289354766	1	0.613725723086773	0.370684554610663	0.838224419706741	1	0.302090409612499	0.0601970590135933	0.517277582367585	1	class1	TRUE	class1
ASV_143	3.62207078444183	0	5.43444954087262	0	6.0199660572402	0	7.83234481367099	0	5.65224127711488	3.46763171621404	7.34683699788929	1	class2	FALSE	none
ASV_144	1.16811053601241	0.888458063883542	1.44433521457953	1	2.08895708442243	1.77528651309745	2.33994087953781	1	2.2036584535414	1.93506254308375	2.45394729221145	1	classmix	FALSE	none
