7D_rep1...AshridgeEstate	7D_rep2...AshridgeEstate	7D_rep3...AshridgeEstate	7D_rep4...AshridgeEstate	7D_rep1...BurhamBeeches	7D_rep2...BurhamBeeches	7D_rep3...BurhamBeeches	7D_rep4...BurhamBeeches	7D_rep1...BeechWood	7D_rep2...BeechWood	7D_rep3...BeechWood	7D_rep4...BeechWood	7D_rep1...KnightshayesCourt	7D_rep2...KnightshayesCourt	7D_rep3...KnightshayesCourt	7D_rep4...KnightshayesCourt	7D_rep1...LongWood	7D_rep2...LongWood	7D_rep3...LongWood	7D_rep4...LongWood	7D_rep1...OldWindsorWood	7D_rep2...OldWindsorWood	7D_rep3...OldWindsorWood	7D_rep4...OldWindsorWood	7D_rep1...PullingshillWood	7D_rep2...PullingshillWood	7D_rep3...PullingshillWood	7D_rep4...PullingshillWood	7D_rep1...SilwoodPark	7D_rep2...SilwoodPark	7D_rep3...SilwoodPark	7D_rep4...SilwoodPark	7D_rep1...StAlbansCity	7D_rep2...StAlbansCity	7D_rep3...StAlbansCity	7D_rep4...StAlbansCity	7D_rep1...CombeHill	7D_rep2...CombeHill	7D_rep3...CombeHill	7D_rep4...CombeHill	7D_rep1...WindsorForest	7D_rep2...WindsorForest	7D_rep3...WindsorForest	7D_rep4...WindsorForest	7D_rep1...GreenbroomCovert	7D_rep2...GreenbroomCovert	7D_rep3...GreenbroomCovert	7D_rep4...GreenbroomCovert	7D_rep1...WindsorGreatPark	7D_rep2...WindsorGreatPark	7D_rep3...WindsorGreatPark	7D_rep4...WindsorGreatPark	7D_rep1...WaterersPark	7D_rep2...WaterersPark	7D_rep3...WaterersPark	7D_rep4...WaterersPark	7D_rep1...WythamWoods	7D_rep2...WythamWoods	7D_rep3...WythamWoods	7D_rep4...WythamWoods	0D...AshridgeEstate	0D...BurhamBeeches	0D...BirchcleaveWood	0D...AshCopse	0D...BishamWoods	0D...BeechWood	0D...HuntsWoods	0D...LongWood	0D...OldWindsorWood	0D...PullingshillWood	0D...SilwoodPark	0D...StAlbansCity	0D...Sunningdale	0D...CombeHill	0D...WindsorForest	0D...WindsorGreatPark	0D...GreenbroomCovert	0D...WaterersPark	0D...WythamWoods
7D_rep3...BeechWood	0.672298999817171	0.632095928342668	0.646628611164495	0.647168540201305	0.722913238382036	0.714592152195824	0.72413047163424	0.719869321455736	0.579534619285592	0.56944142550872	0.450131787440101	0.559923015821025	0.717241169032602	0.686223324573524	0.695132485807639	0.681868165573753	0.641206568462603	0.633346511381372	0.638098934658034	0.643294566375116	0.622541494168056	0.587566647087875	0.558759842726688	0.57951594800437	0.783689978008948	0.785588832059621	0.788331381499183	0.786757379498381	0.687442692645006	0.661060943913119	0.662973419362535	0.681053068165892	0.771917598132314	0.788757851841213	0.767872696327164	0.684770982331399	0.794938809503903	0.776574217795216	0.797743688705766	0.792457691844691	0.582563181785603	0.545153453286286	0.531113473263684	0.637877968707539	0.61899763475544	0.612029227376943	0.611112619835381	0.651267685697115	0.618456443470155	0.624500785800535	0.64451525856214	0.533681474928651	0.640510792459701	0.662534843370979	0.640444751625762	0.584058701805499	0.601895249932479	0.586514519900841	0.559807814999102	0.591114671691273	0.713600546058223	0.780057066569866	0.75980568749953	0.765003481885169	0.611503500237825	0.623151223763757	0.621452557732371	0.640022566711584	0.674888426599724	0.76844538179406	0.719375348153146	0.796525986982502	0.758681333325824	0.800790654970655	0.598337985708261	0.761984548682917	0.669749875031237	0.724193451021697	0.669761591632885
7D_rep4...BeechWood	0.652819029843282	0.609727995563479	0.631180127929506	0.625038714976003	0.721843309617828	0.712358593000623	0.723203867754716	0.717454842774497	0.594993895658209	0.524304504624413	0.559923015821025	0.38882888337004	0.718147628247611	0.688320971368378	0.697597578464928	0.672700794125683	0.638695981571396	0.629979553668311	0.634796773037565	0.640591956839381	0.601270511384262	0.541932959565396	0.550494115052732	0.505310410844575	0.790176337895757	0.792881409768231	0.7952018674594	0.795939804175912	0.682022959943717	0.652119060185889	0.656738998061733	0.66558939660322	0.781186846409389	0.79587090110736	0.771655747995029	0.681555968113544	0.799790599079955	0.782823841946952	0.802289133008385	0.797564081189993	0.540919389859205	0.508151536293359	0.509225730227344	0.59143985954951	0.614362432035907	0.600669845950076	0.602789382068466	0.635381328310548	0.599640328135568	0.591613564875395	0.600704428910163	0.492638716750223	0.615773619965359	0.635329972208768	0.613441443027885	0.565676925975078	0.553956432105132	0.553018586472724	0.526473380507703	0.544926247407	0.703016566269282	0.781075891561468	0.758551663631102	0.760566817106505	0.604682277375043	0.644120005537474	0.605090226621359	0.641933202436251	0.686546247299155	0.768975335451464	0.711966995519179	0.794888570891641	0.761767196464297	0.799252717989037	0.590302584660532	0.768020684293202	0.671890203481551	0.711297834620067	0.649544085023951
7D_rep1...KnightshayesCourt	0.731495474655834	0.714246769267733	0.724162746517409	0.72123013570491	0.727715892154662	0.726748186801882	0.737719904891363	0.731816863838772	0.728251244709491	0.713447271758133	0.717241169032602	0.718147628247611	0.592882874273445	0.653596931323263	0.662894381534496	0.657700793110171	0.721664738571734	0.723981784059781	0.72754126049653	0.729734547675321	0.733261971891691	0.716804875941929	0.716243319856033	0.724644183634478	0.701042697176721	0.68061984251448	0.682443956504745	0.672279782752488	0.712315287036566	0.698249815172081	0.701316719662951	0.715430788828463	0.680910704885139	0.695213308039031	0.705323825899031	0.691622324165893	0.71000638567984	0.676543917105626	0.709437906114066	0.694440177018944	0.721500300913076	0.715918663214657	0.712354653294909	0.713970009926147	0.725410445146789	0.721302797654804	0.713058270065633	0.708075501336175	0.730345183725546	0.723091238501145	0.728149802946675	0.699352413182139	0.704175622828059	0.703236558129822	0.697347234614541	0.714228482823168	0.722357229152886	0.710357074750109	0.711942811657732	0.720098756139922	0.77129787935186	0.794976804037299	0.790727553138336	0.794452225817659	0.72777501214556	0.749102857147524	0.737079141638628	0.7471985927777	0.757150893479571	0.763364198295041	0.782364823739353	0.797591482041944	0.780840751336902	0.777765386424706	0.724450913803148	0.782468399289339	0.756315536060447	0.777691413811681	0.7539976483571
7D_rep2...KnightshayesCourt	0.706560725564807	0.678147874063854	0.691321769132837	0.689040076809351	0.713196009013151	0.710827033514954	0.722838945205302	0.716652900722213	0.704045599153184	0.685218290335454	0.686223324573524	0.688320971368378	0.653596931323263	0.562561229003257	0.643469547132417	0.636412515401159	0.696236568828062	0.697735062350531	0.702368897582227	0.704771375608971	0.716410185178075	0.694755405412506	0.693164128513711	0.697872949813712	0.699209978400475	0.681193188658113	0.686726783196799	0.677092944812801	0.698624403013395	0.677828702560283	0.681652635542485	0.698115892721593	0.681209618234362	0.691502997927958	0.699642857892916	0.683001527066979	0.709145211956686	0.676560674396237	0.709170621346818	0.695879714657567	0.692922593149983	0.686211616461759	0.679148055065872	0.695323592803242	0.702575945309852	0.698617482948414	0.689221883713684	0.688363600028274	0.709641550496887	0.702805656658881	0.71188979570436	0.677261818921837	0.686721648977874	0.685523236057284	0.677102748617041	0.686303101812858	0.69565121028594	0.682577356029752	0.680240222477244	0.69174228517395	0.752809160356745	0.789141052906181	0.775390541331965	0.783436789485646	0.709926109022168	0.727344419859364	0.719598862078289	0.72263365655278	0.742678327599338	0.762610194718793	0.771510321830543	0.788071170530615	0.774353639027143	0.777814118376223	0.69731600167594	0.774946471656205	0.737485448148798	0.759796074269636	0.736400205091762
7D_rep3...KnightshayesCourt	0.711246874318765	0.684048416720676	0.691556501224076	0.696586526769425	0.718156758856115	0.713946813788308	0.723546462492697	0.719055528619025	0.713702662232112	0.691344818891292	0.695132485807639	0.697597578464928	0.662894381534496	0.643469547132417	0.57264601594324	0.644956583751028	0.698458059814195	0.69875385974732	0.704963076245469	0.70546091731751	0.720231713064486	0.69996876805705	0.696913294269905	0.704891481771413	0.706966553591529	0.686100515319927	0.689348586827745	0.681138015120525	0.701325077985822	0.681363883821358	0.680331797714742	0.699821637777579	0.685004292509135	0.691810532514898	0.697223540665002	0.692041903834282	0.715494008699095	0.681167694775822	0.715965955218113	0.701689231842139	0.703017093491183	0.693681518447226	0.687458870180455	0.705682430418699	0.707787665945982	0.702467763366739	0.694166162276292	0.694933646958283	0.724081861959288	0.716267732556075	0.721966289542591	0.683557484741468	0.692348001433917	0.687650191469059	0.681148781796386	0.689868278354646	0.70301835821253	0.691872096023152	0.68582390669382	0.699536102024205	0.749815244546358	0.791458258942251	0.772962120207458	0.776717767705533	0.712567563618394	0.736738296351545	0.718370593635381	0.72458136037155	0.744614339177649	0.757248770198895	0.76641804637746	0.78434097348549	0.774306348018651	0.771134000930548	0.702381977560842	0.776440894856154	0.739837669587294	0.757124867124385	0.738867220843402
7D_rep4...KnightshayesCourt	0.700407686980028	0.670783029666414	0.686103654588054	0.677687116413899	0.71919721084829	0.714814738683829	0.727864533302158	0.71748808364235	0.699054923879691	0.673281792230895	0.681868165573753	0.672700794125683	0.657700793110171	0.636412515401159	0.644956583751028	0.557697636695108	0.692402486482798	0.692466105850596	0.698471961060904	0.698340716165218	0.709510497180231	0.683072421942674	0.685955322512745	0.681893765895504	0.716190958099981	0.693028775020907	0.698479707276364	0.687778692722862	0.691648346745536	0.673702335998639	0.673328925264429	0.686118928493197	0.688390666160452	0.694763649554498	0.703586467074467	0.681389402226483	0.723348885742712	0.684104929288871	0.721663581813834	0.702395679882935	0.681172147511195	0.676309797462319	0.669661073324271	0.688799536469028	0.7002049611318	0.693488676098597	0.685742629305651	0.685287009103165	0.716214867967809	0.704758162446582	0.710290324426065	0.662358929507122	0.677924621870325	0.675636869825435	0.668691214368181	0.676943617327319	0.682511062573586	0.674260842842264	0.668605538694095	0.678576277055248	0.752223525663508	0.791960321089295	0.769739093474364	0.779105741233344	0.706617644502564	0.728973532177746	0.714963325169099	0.723592537829667	0.74706693599337	0.769831000668174	0.775838190552099	0.789861260035374	0.768701531480259	0.784666048515991	0.694489935276994	0.779632686163424	0.736681365170744	0.751803496974126	0.729106488856186
7D_rep1...LongWood	0.698083941116422	0.664367047088956	0.678665038480452	0.673751026120866	0.707583096043794	0.702675604253669	0.712193233490564	0.706166762802437	0.670067019160364	0.647722599950967	0.641206568462603	0.638695981571396	0.721664738571734	0.696236568828062	0.698458059814195	0.692402486482798	0.514888049248754	0.573773638696152	0.581688028404649	0.582635661435996	0.674461936320696	0.656779005306804	0.641151033684759	0.667533552988695	0.763298748281453	0.764081938648253	0.768368522645845	0.765438843227607	0.705014938696536	0.680828848462825	0.686559097601171	0.696088512818561	0.762564646241165	0.773227048607081	0.763103662068349	0.710934146572943	0.772824604548116	0.751579707294758	0.775775506935019	0.770360957775557	0.642000701945587	0.647428594220579	0.618339959081447	0.6871392481939	0.661869089653617	0.656809141751931	0.658892613065685	0.690172992361846	0.648082823897984	0.661514466179379	0.670272718036519	0.614515471967261	0.674818435295271	0.682193971192727	0.67013690389099	0.644002933932382	0.663714616736725	0.65592419278009	0.638816112661658	0.649381907375836	0.732246540224336	0.784778497475126	0.767326813640878	0.769006678457868	0.676681009886908	0.682219232826905	0.692989784664882	0.62776322187183	0.709840808356451	0.763158075219129	0.733492380896165	0.799138526472003	0.771856653881718	0.797780364101074	0.639845679805834	0.768735979567212	0.703183793606038	0.731208596782508	0.706405528618214
7D_rep2...LongWood	0.693092879106723	0.656209869636902	0.670037215334404	0.667051473404107	0.707862884682767	0.700515622724057	0.71129511763545	0.705104432570637	0.665369772294087	0.64146598481412	0.633346511381372	0.629979553668311	0.723981784059781	0.697735062350531	0.69875385974732	0.692466105850596	0.573773638696152	0.506496117560515	0.574590581726928	0.576968935169163	0.666237296712619	0.651623368311248	0.631613772380314	0.659904181202632	0.769200697574522	0.768111844984021	0.773127689425657	0.771116751992246	0.701786859974918	0.676664028195347	0.680529449552665	0.692006183390704	0.76768307166744	0.77735458332088	0.766319613043144	0.710052484895982	0.780019845815729	0.757423185311151	0.781875476113849	0.776166026886992	0.637451840626541	0.639388175627054	0.610756158843691	0.683513789910128	0.655518208905728	0.650141139125718	0.652710892681657	0.686219355359816	0.648657290984071	0.660718964559831	0.672984990574392	0.605194647289115	0.670257381261375	0.679333226362986	0.666557661194113	0.632048503940823	0.656885817262344	0.64920807238215	0.628473093696131	0.642506088260985	0.726405412297629	0.783727162746283	0.762704131333534	0.76365214212434	0.667391639988755	0.678403314105953	0.686025403265361	0.621328164769596	0.704291756054129	0.760626230426832	0.723571946078247	0.798697844799162	0.76941363470781	0.797971389298457	0.63224265801116	0.768333547044734	0.69582251176715	0.724576617503808	0.700171196481448
7D_rep3...LongWood	0.697868998563769	0.663333183725467	0.675625715371277	0.673977991353337	0.712820993680015	0.706066656436185	0.714003721788469	0.710158358620428	0.668588504199166	0.646336726798673	0.638098934658034	0.634796773037565	0.72754126049653	0.702368897582227	0.704963076245469	0.698471961060904	0.581688028404649	0.574590581726928	0.523778659811435	0.586612674369164	0.668753823345629	0.655780569576847	0.635008286303303	0.663580407553579	0.773143759454566	0.774416270022616	0.777685318798508	0.776330320882011	0.705949562045629	0.680766646562115	0.684330390536884	0.696550581843271	0.771562601193834	0.782207295499886	0.769865784084735	0.711060547028182	0.78285150583534	0.762772351347367	0.784372029636296	0.780026251491765	0.639819353752414	0.643774549020744	0.613843749089209	0.685618242258569	0.658168649128755	0.652184551714967	0.65505119136844	0.688679220275407	0.644258884477079	0.659616295888339	0.671509754652565	0.605775681585036	0.675957722074725	0.685519999726154	0.672173916320372	0.636864444966288	0.660938917794294	0.653361430922768	0.634024201894041	0.647725656145222	0.730126185935505	0.785549377782084	0.767581362458967	0.768232278250322	0.668886116488641	0.67902367442911	0.68609358067301	0.624192362140571	0.704904722890542	0.762727659326942	0.726925949679618	0.800817622723782	0.77418105114563	0.799761248105601	0.635564355899129	0.767709234556322	0.698481479316289	0.731572813004706	0.703513519212373
7D_rep4...LongWood	0.700402042112368	0.666793974298342	0.679610621448462	0.675477942210682	0.714753206527262	0.708843402625076	0.71759586080961	0.711345337422182	0.673228394436789	0.649603396730555	0.643294566375116	0.640591956839381	0.729734547675321	0.704771375608971	0.70546091731751	0.698340716165218	0.582635661435996	0.576968935169163	0.586612674369164	0.526684003945442	0.674526300606935	0.661648163756605	0.641923347368155	0.666777344923673	0.774610032462711	0.774678309662824	0.778466421766319	0.775861494468004	0.706679322299414	0.684090725261303	0.685399636121198	0.696664635120711	0.772985164546334	0.783008015000135	0.772136669816554	0.714957057133141	0.783526107551742	0.763387517009477	0.786073280570692	0.780527017742541	0.646243157347972	0.64949344644285	0.622937666699425	0.689919328509622	0.66227660685325	0.654952733824641	0.657820170544906	0.693020053026237	0.662197998924216	0.67206222559047	0.681600555181933	0.611558920272292	0.679201960410613	0.686888617374301	0.675047231786705	0.638484225681013	0.664397539589108	0.658610313392542	0.639239632308539	0.651128135642521	0.733903723616333	0.788867991790246	0.766584208028552	0.767238530999145	0.676554440138636	0.686548029880834	0.694282113737687	0.633163650073289	0.712514383455137	0.766012260456577	0.73911810361414	0.803923165711874	0.774705065762264	0.80264040560004	0.642456121477861	0.772772646678962	0.701786359734398	0.731586075278599	0.707652109581301
7D_rep1...OldWindsorWood	0.705115563151452	0.673179998642025	0.683828717258629	0.687203236588444	0.737629133763584	0.730494164088842	0.738004472170405	0.736313068094524	0.64898895846754	0.60142292360855	0.622541494168056	0.601270511384262	0.733261971891691	0.716410185178075	0.720231713064486	0.709510497180231	0.674461936320696	0.666237296712619	0.668753823345629	0.674526300606935	0.545252512571174	0.608086796967996	0.566099731709621	0.621465367988656	0.783133835223264	0.788443247363069	0.789366741012469	0.791265143842855	0.694675838159019	0.667346872103618	0.670605952321969	0.685158923940332	0.778219598040582	0.794944372104416	0.770662094716755	0.690542447782889	0.794372017643395	0.782449706645024	0.797615492910197	0.793905819999972	0.608186345997233	0.585164684787549	0.589949134419117	0.647715374627662	0.650090199269876	0.62786802820711	0.630127629340072	0.674539075864352	0.630591920861853	0.620772219075082	0.643398466338966	0.544725888907672	0.680744566921908	0.68871973804868	0.67097405188605	0.6145544607168	0.635266123811826	0.612009765066268	0.608257060496582	0.62300745388671	0.736986641920597	0.782045650621763	0.778621032888764	0.78243655433451	0.622671850884555	0.677778517741175	0.638798925088926	0.674078063114622	0.670338797696609	0.774517354936195	0.74061898160047	0.795331029846639	0.763418164716477	0.799402156856403	0.629154500164636	0.771862778841153	0.692939403079849	0.745297496560527	0.69544155935216
7D_rep2...OldWindsorWood	0.676109113259285	0.638369769072639	0.659863827154261	0.653745282902905	0.725480838668376	0.718214364614325	0.730136448518215	0.723846420779399	0.620057630669917	0.545946880871656	0.587566647087875	0.541932959565396	0.716804875941929	0.694755405412506	0.69996876805705	0.683072421942674	0.656779005306804	0.651623368311248	0.655780569576847	0.661648163756605	0.608086796967996	0.496900241022135	0.562897392256135	0.563518242335259	0.770701068389073	0.771559273577163	0.773637990937481	0.774352527385202	0.686264908875287	0.659153688461882	0.666434832276487	0.675608957981337	0.762130557834055	0.777715970035039	0.754888034133229	0.676137816014723	0.778714321999525	0.76158082711222	0.781979954036481	0.77762216770699	0.56826514173432	0.52969859676731	0.539263813425063	0.621828174631934	0.632918034652839	0.61579934048131	0.617807580401626	0.652464279904832	0.604707174549838	0.585946046363362	0.593495085775852	0.518920743947288	0.646513061814087	0.656641952533191	0.636449728213932	0.594807469781491	0.588224364853196	0.577944501259181	0.562298739389095	0.583050140110845	0.720305860535554	0.777300788423957	0.766171684190995	0.771252425370984	0.619334746545288	0.667030899591894	0.622614005400125	0.666568978953925	0.689947842531905	0.771651149728376	0.717788942643217	0.787421811400527	0.74680015207491	0.792534884639742	0.620028086157781	0.77002815381797	0.690071931787272	0.728191261587595	0.673381623274756
7D_rep3...OldWindsorWood	0.674924743592603	0.634067570438658	0.646726725681096	0.653328006169023	0.720804004831022	0.712504308351739	0.721555451740101	0.719205468315195	0.60821416969059	0.558993727539847	0.558759842726688	0.550494115052732	0.716243319856033	0.693164128513711	0.696913294269905	0.685955322512745	0.641151033684759	0.631613772380314	0.635008286303303	0.641923347368155	0.566099731709621	0.562897392256135	0.459955191001426	0.575715890949771	0.780112549901519	0.785648191481153	0.787058759483917	0.787776587702059	0.669380385993418	0.636092352980843	0.640439844535838	0.660503129001008	0.772946041210831	0.790944565707267	0.764253354456744	0.666910746993004	0.7936029863526	0.777840586142131	0.796524727229095	0.791998954266355	0.567315407158518	0.527455219501111	0.521739258796888	0.617233111020698	0.611223129887456	0.588801634335205	0.589889374912272	0.644403056482803	0.595419562876367	0.598128925701404	0.623559057292325	0.482648034311275	0.648294307904639	0.662151277867094	0.639386905481187	0.568335738828771	0.595625593292982	0.5694252662799	0.547797034202793	0.58211447621102	0.715508305830801	0.773679883507986	0.765855681654075	0.771387403760159	0.576383784698283	0.637113273822765	0.596883968935247	0.63543132717407	0.641706357258913	0.762724930649444	0.710273510695296	0.789478411020832	0.74454801593147	0.794468521079545	0.580681878974476	0.759018516085523	0.660451823650044	0.726978840079562	0.663437716758994
7D_rep4...OldWindsorWood	0.662067651079928	0.6249884168269	0.644574985281831	0.637996785429483	0.736037954842706	0.728135105613688	0.736785424266035	0.732350100494053	0.610184333999967	0.542660105231211	0.57951594800437	0.505310410844575	0.724644183634478	0.697872949813712	0.704891481771413	0.681893765895504	0.667533552988695	0.659904181202632	0.663580407553579	0.666777344923673	0.621465367988656	0.563518242335259	0.575715890949771	0.458258344995873	0.791592129698645	0.795077544781822	0.795944848544648	0.797763308625219	0.691919377206691	0.664545054056094	0.662999676244299	0.673476898106401	0.783501636537448	0.797391059298052	0.774043534949205	0.686681177921368	0.800903397466234	0.787519510562734	0.803297267110978	0.800796762361703	0.567458998025357	0.527276246678614	0.536354111751778	0.605984799947149	0.633194856197548	0.615850953785655	0.616863904382179	0.647451717979701	0.623189967631942	0.60760127246366	0.614834907039576	0.52594417069245	0.631379294088678	0.650553092305299	0.628796306336498	0.586275010087394	0.568855329946882	0.572041501708101	0.547041932454106	0.56789177116282	0.712892582287708	0.784837103879465	0.76351803801879	0.766555723443156	0.621616498409207	0.661955217234061	0.613149030373252	0.669906153439514	0.698454822700882	0.774681257045781	0.728366375747332	0.795039291998575	0.759937820951565	0.800155477962001	0.616251715160041	0.775542287727799	0.680663738632775	0.722702961582701	0.662553824764415
7D_rep1...PullingshillWood	0.782568228130707	0.775914203159353	0.77885898936736	0.781433554919322	0.743146546150465	0.749296282564375	0.756133915248234	0.755350592622825	0.784784327474732	0.774439547758771	0.783689978008948	0.790176337895757	0.701042697176721	0.699209978400475	0.706966553591529	0.716190958099981	0.763298748281453	0.769200697574522	0.773143759454566	0.774610032462711	0.783133835223264	0.770701068389073	0.780112549901519	0.791592129698645	0.609226105071256	0.649384514428363	0.649941359947912	0.647077551768674	0.767314511394957	0.762740156459813	0.763136396316229	0.775455054674891	0.674752928939937	0.687077932839241	0.70097573272601	0.722472052959459	0.670387830506994	0.661803562341126	0.681861102383506	0.678149424224558	0.787666893631879	0.782831976685929	0.783994530000424	0.764700592334163	0.780100185031673	0.778002428073039	0.765676245259782	0.751727708183956	0.775655064556142	0.773588728424592	0.773886263577908	0.773695405846516	0.750530971754066	0.742229200285256	0.737887813498935	0.77924355790615	0.787536605054193	0.774922067530119	0.78454115779624	0.785596090978244	0.796811676192293	0.79547571536715	0.806117539769528	0.810292504053745	0.787985316484931	0.792037355912517	0.790529088605407	0.78626228256185	0.786283003949775	0.753687368595121	0.80382455227886	0.78405552371839	0.787424260476643	0.761626476121101	0.783231033255233	0.78830152190601	0.79347145212042	0.793899954283726	0.796479151567107
7D_rep2...PullingshillWood	0.77976968158552	0.774070482545307	0.777350851557536	0.779300845092272	0.739134588816433	0.741433665917423	0.751913079366073	0.747947811899963	0.785457450475659	0.775249766678147	0.785588832059621	0.792881409768231	0.68061984251448	0.681193188658113	0.686100515319927	0.693028775020907	0.764081938648253	0.768111844984021	0.774416270022616	0.774678309662824	0.788443247363069	0.771559273577163	0.785648191481153	0.795077544781822	0.649384514428363	0.575679228724304	0.62111401075977	0.610130002151615	0.760874057045855	0.756979560771156	0.758576510513419	0.769900104721046	0.643691141134308	0.65161544271109	0.675021216639007	0.710256873893587	0.664919248699587	0.627313533984392	0.664126468246012	0.648113274965894	0.78984856801465	0.786858527228356	0.78774185332533	0.764250397474594	0.781362541611379	0.78050959081617	0.767942498798367	0.742542985874918	0.788082488709622	0.780338396594085	0.776688699665857	0.777826530558939	0.740421390071747	0.726211450501397	0.726524303030085	0.781440163787424	0.789044719480668	0.776342707735225	0.787728926439231	0.787491552548734	0.795225255519027	0.797158123674913	0.80151262892486	0.802028869425002	0.79558838302333	0.798964476851355	0.798476360703358	0.79459557936441	0.795034753237281	0.7517662275951	0.80436433539114	0.782595070236221	0.788436472909826	0.756115761294827	0.791979423074362	0.790752583152971	0.800348715657713	0.794408198905243	0.800744680204724
7D_rep3...PullingshillWood	0.781229763459208	0.776019526591435	0.776696590424249	0.782406654301963	0.742016072330338	0.744260373017783	0.7524918554826	0.75032378686919	0.788273110114766	0.777375804577903	0.788331381499183	0.7952018674594	0.682443956504745	0.686726783196799	0.689348586827745	0.698479707276364	0.768368522645845	0.773127689425657	0.777685318798508	0.778466421766319	0.789366741012469	0.773637990937481	0.787058759483917	0.795944848544648	0.649941359947912	0.62111401075977	0.57999173219726	0.612061648089028	0.761983044227984	0.760246715377449	0.7604057673478	0.772056405428852	0.642460791474317	0.652038605608175	0.673852362551288	0.710902775966507	0.665983481446957	0.632846908540869	0.665217524584338	0.652107103722279	0.792607238982918	0.788759598841539	0.790245102938633	0.765843338948116	0.782488210752702	0.78118162572892	0.769465097911173	0.743705789243243	0.788956552756887	0.781352346397953	0.777205435479084	0.778274501424006	0.742837457887088	0.72933540333395	0.729114672105165	0.782286429396221	0.79114827293849	0.778795476271699	0.789770504714378	0.789960583597166	0.792197490016821	0.797558950639678	0.802643607554843	0.802320649662268	0.795705320771323	0.800299610906628	0.797665014251836	0.795904491409592	0.794756948935058	0.747898252940515	0.806162670327485	0.777987018847474	0.789777629922046	0.750759493064767	0.793811397217879	0.78884554785344	0.800344715817499	0.794840402322887	0.801897829640828
7D_rep4...PullingshillWood	0.782563290135723	0.778594662588154	0.781729823128996	0.782746411626197	0.741031415157357	0.744261508092645	0.75540765866149	0.749546687435669	0.786354837478994	0.776933291782323	0.786757379498381	0.795939804175912	0.672279782752488	0.677092944812801	0.681138015120525	0.687778692722862	0.765438843227607	0.771116751992246	0.776330320882011	0.775861494468004	0.791265143842855	0.774352527385202	0.787776587702059	0.797763308625219	0.647077551768674	0.610130002151615	0.612061648089028	0.553971452991109	0.758937506335226	0.7577603824462	0.759444479200536	0.770030432716921	0.626545302119084	0.642341910330625	0.667961150574329	0.701880656263813	0.661002427008576	0.61794899854963	0.660465763655273	0.637502364522014	0.792564920064417	0.789960357705999	0.7902516008835	0.763858567985119	0.780973642711344	0.781042425384832	0.768423684672705	0.740072205220834	0.7895760216756	0.781649564349173	0.776398476033647	0.77852452174877	0.736480964201805	0.723220752005949	0.724513995683965	0.782196023020743	0.79188693287198	0.77859564213321	0.790440343867206	0.790329847178029	0.800621578854041	0.802911152856027	0.804420962179819	0.804727066764785	0.798138722259408	0.801623353669349	0.802149850177613	0.797945937041498	0.799611251843235	0.757394329080086	0.806771146290769	0.791808100876538	0.794849157156886	0.763713912120318	0.795486728818937	0.794367745217565	0.80356386000267	0.801903812674172	0.804833654014286
7D_rep1...SilwoodPark	0.716088810211615	0.690642333933909	0.701477012065609	0.701736848575351	0.74134531431279	0.736489670659526	0.746445565211314	0.739505593953069	0.705143540315879	0.683322727492839	0.687442692645006	0.682022959943717	0.712315287036566	0.698624403013395	0.701325077985822	0.691648346745536	0.705014938696536	0.701786859974918	0.705949562045629	0.706679322299414	0.694675838159019	0.686264908875287	0.669380385993418	0.691919377206691	0.767314511394957	0.760874057045855	0.761983044227984	0.758937506335226	0.579990374456052	0.639522883896523	0.650400559264949	0.658291781851905	0.752262119247342	0.762085419418559	0.753878978107578	0.713233403145877	0.772714360133388	0.753317126843649	0.774715840325039	0.766783105148168	0.682745092389084	0.678874666550617	0.670409488643965	0.702343060479198	0.703920016955224	0.68967256238472	0.688484132603263	0.711890101597178	0.717310409886153	0.704559984413788	0.711831718511171	0.63673492251921	0.707793878636032	0.710853691819264	0.700648479612018	0.679530087941338	0.691470376059028	0.680823017452032	0.674018050417156	0.685018828047852	0.757778785119619	0.795626214131288	0.781723081756976	0.786397120329237	0.684340081078103	0.723755516585511	0.699730276788357	0.722164865024229	0.732868401419808	0.783902885403561	0.768464461724305	0.800944949104986	0.775889803074733	0.799488506836615	0.691439003190848	0.782792415296643	0.735039117957462	0.764534041573554	0.730808183466136
