1	2
ASV_385	16.6908950985	16.6908950985
ASV_386	2.4448817122179	2.4448817122179
ASV_387	6.23223903413324	6.23223903413324
ASV_388	33.316333608627	33.316333608627
ASV_389	15.322341672403	15.322341672403
ASV_390	2.3979685238002	2.3979685238002
ASV_391	1.13480170911468	1.13480170911468
ASV_392	29.1237538894927	29.1237538894927
ASV_394	41.7235328280498	41.7235328280498
ASV_396	18.0317486315372	18.0317486315372
ASV_397	1.18121054335574	1.18121054335574
ASV_398	1.31105855759512	1.31105855759512
ASV_399	24.5380300425654	24.5380300425654
ASV_402	3.5037267280419	3.5037267280419
ASV_403	4.8575566824477	4.8575566824477
ASV_405	26.5863741120838	26.5863741120838
ASV_406	2.13336798319871	2.13336798319871
ASV_407	13.0994358787793	13.0994358787793
ASV_408	27.3210254196741	27.3210254196741
ASV_409	24.9210644806892	24.9210644806892
ASV_411	0.815367528079868	0.815367528079868
ASV_412	3.87729018489936	3.87729018489936
ASV_413	17.3743010260734	17.3743010260734
ASV_414	3.26241150498665	3.26241150498665
ASV_415	2.90780515704052	2.90780515704052
ASV_416	3.26456177478011	3.26456177478011
ASV_417	5.93886072911211	5.93886072911211
ASV_418	4.23293953591916	4.23293953591916
ASV_419	0.845844320751451	0.845844320751451
ASV_420	1.82961360181996	1.82961360181996
ASV_421	37.8712254148455	37.8712254148455
ASV_422	29.6517168014478	29.6517168014478
ASV_423	5.49334232093967	5.49334232093967
ASV_424	2.81414459423071	2.81414459423071
ASV_425	29.4753882729863	29.4753882729863
ASV_426	17.8469620275571	17.8469620275571
ASV_427	16.1519159183603	16.1519159183603
ASV_428	18.0579261477248	18.0579261477248
ASV_429	5.24642478583144	5.24642478583144
ASV_430	38.3638623235679	38.3638623235679
ASV_431	1.4683301911713	1.4683301911713
ASV_432	1.81137776427724	1.81137776427724
ASV_433	38.6130649961838	38.6130649961838
ASV_434	7.62890909493914	7.62890909493914
ASV_435	6.97252999183757	6.97252999183757
ASV_436	1.43989145834693	1.43989145834693
ASV_437	2.11961065739636	2.11961065739636
ASV_438	13.9376136167295	13.9376136167295
ASV_439	0.707129384193194	0.707129384193194
ASV_440	13.8107333462159	13.8107333462159
ASV_441	2.94207585575515	2.94207585575515
ASV_442	9.8448725364496	9.8448725364496
ASV_443	4.07840828094954	4.07840828094954
ASV_444	1.30778567352785	1.30778567352785
ASV_445	22.9187373197565	22.9187373197565
ASV_446	15.0487503744186	15.0487503744186
ASV_450	37.0154223361765	37.0154223361765
ASV_451	1.51566217472443	1.51566217472443
ASV_452	19.7107531598891	19.7107531598891
ASV_454	15.0932618312437	15.0932618312437
ASV_455	3.97649727682329	3.97649727682329
ASV_456	18.538800795147	18.538800795147
ASV_457	29.2382661944511	29.2382661944511
ASV_458	15.4134868650627	15.4134868650627
ASV_459	9.63060518661155	9.63060518661155
ASV_460	14.4719951137781	14.4719951137781
ASV_461	2.0852325767254	2.0852325767254
ASV_462	18.3438725718555	18.3438725718555
ASV_463	23.265523938793	23.265523938793
ASV_464	1.6918707114364	1.6918707114364
ASV_467	22.8806264031291	22.8806264031291
ASV_468	5.74195542191843	5.74195542191843
ASV_469	46.8869623885412	46.8869623885412
ASV_472	12.4596878667606	12.4596878667606
ASV_473	21.5430327930005	21.5430327930005
ASV_475	15.9681848031166	15.9681848031166
ASV_476	21.8977744806768	21.8977744806768
ASV_477	27.1736638060235	27.1736638060235
ASV_478	41.4138474304536	41.4138474304536
ASV_479	36.4681080785879	36.4681080785879
ASV_480	2.78250088974916	2.78250088974916
ASV_481	7.0583394660458	7.0583394660458
ASV_484	3.62122425152498	3.62122425152498
ASV_485	0.835714721070711	0.835714721070711
ASV_486	29.6345703963527	29.6345703963527
ASV_487	2.81747894268909	2.81747894268909
ASV_489	3.92780732159281	3.92780732159281
ASV_490	11.3437741572364	11.3437741572364
ASV_492	17.8580922558355	17.8580922558355
ASV_493	1.30249968029761	1.30249968029761
ASV_494	16.8660693851269	16.8660693851269
ASV_495	6.21538177464233	6.21538177464233
ASV_496	1.43794187772694	1.43794187772694
ASV_497	18.1139169649393	18.1139169649393
ASV_498	28.6901349870672	28.6901349870672
ASV_499	12.187685814288	12.187685814288
ASV_500	13.5503781303825	13.5503781303825
ASV_501	19.132015476674	19.132015476674
ASV_503	17.1390263732898	17.1390263732898
ASV_504	28.710241725775	28.710241725775
ASV_505	1.32477663185777	1.32477663185777
ASV_506	1.49359314703423	1.49359314703423
ASV_507	2.06092827082883	2.06092827082883
ASV_508	9.07346845692892	9.07346845692892
ASV_509	53.1151231069014	53.1151231069014
ASV_511	4.00480200021629	4.00480200021629
ASV_515	2.74256417118601	2.74256417118601
ASV_516	1.94225417596929	1.94225417596929
ASV_518	2.14978449807515	2.14978449807515
ASV_519	2.1078698713707	2.1078698713707
ASV_520	13.6927968746853	13.6927968746853
ASV_521	26.3206194638005	26.3206194638005
ASV_524	2.15403327754097	2.15403327754097
ASV_525	0.950962925900129	0.950962925900129
ASV_526	13.7614378622866	13.7614378622866
ASV_527	44.7128715076185	44.7128715076185
ASV_528	5.53748487619872	5.53748487619872
ASV_530	22.6703090528753	22.6703090528753
ASV_531	14.7642071197693	14.7642071197693
ASV_532	8.63618309188636	8.63618309188636
ASV_533	3.05940091769971	3.05940091769971
ASV_535	1.89729800432621	1.89729800432621
ASV_536	1.95060852145436	1.95060852145436
ASV_537	15.7473603963641	15.7473603963641
ASV_539	30.815836612605	30.815836612605
ASV_540	31.5108351893372	31.5108351893372
ASV_544	27.1580746295397	27.1580746295397
ASV_547	13.9228636291577	13.9228636291577
ASV_548	6.13321351747705	6.13321351747705
ASV_549	16.8245320982267	16.8245320982267
ASV_550	12.8225654092583	12.8225654092583
ASV_551	12.1965549608016	12.1965549608016
ASV_552	20.9347278838641	20.9347278838641
ASV_553	16.765492529094	16.765492529094
ASV_554	25.7381613451616	25.7381613451616
ASV_555	64.696798467807	64.696798467807
ASV_556	27.1592039256956	27.1592039256956
ASV_557	1.91156500139896	1.91156500139896
ASV_558	13.1036647287934	13.1036647287934
ASV_559	19.9242915219493	19.9242915219493
ASV_560	23.8190858617635	23.8190858617635
ASV_561	37.7603432800649	37.7603432800649
ASV_562	7.22132060604418	7.22132060604418
ASV_563	11.0218466174462	11.0218466174462
ASV_564	1.99849023898607	1.99849023898607
ASV_565	5.26361447740417	5.26361447740417
ASV_566	0.689555840051087	0.689555840051087
ASV_567	11.0756311302399	11.0756311302399
ASV_568	34.5311174412006	34.5311174412006
ASV_569	1.70353362522193	1.70353362522193
ASV_570	1.88558302144274	1.88558302144274
ASV_572	8.18039387194619	8.18039387194619
ASV_573	25.2837722788947	25.2837722788947
ASV_574	1.70968621615378	1.70968621615378
ASV_575	3.46246670458221	3.46246670458221
ASV_576	1.21575954666407	1.21575954666407
ASV_577	22.0981276872327	22.0981276872327
ASV_578	24.9581712006411	24.9581712006411
ASV_579	0.803458791115969	0.803458791115969
ASV_580	2.95012233044423	2.95012233044423
ASV_582	11.1324483617479	11.1324483617479
ASV_583	17.7621549034322	17.7621549034322
ASV_584	31.2209624250092	31.2209624250092
ASV_586	18.1692266512084	18.1692266512084
ASV_587	1.15720417193271	1.15720417193271
ASV_588	15.3852363708849	15.3852363708849
ASV_589	12.1456278583062	12.1456278583062
ASV_591	1.73718234156645	1.73718234156645
ASV_592	33.3179207163667	33.3179207163667
ASV_593	2.63942868882705	2.63942868882705
ASV_594	0.50001250046877	0.50001250046877
ASV_596	6.38007019954249	6.38007019954249
ASV_597	7.40420140443187	7.40420140443187
ASV_598	39.6058311845195	39.6058311845195
ASV_599	21.2582777961084	21.2582777961084
ASV_600	30.77722238966	30.77722238966
ASV_601	19.9297733869512	19.9297733869512
ASV_602	4.32928488152068	4.32928488152068
ASV_603	16.1842428240107	16.1842428240107
ASV_604	4.8624676194907	4.8624676194907
ASV_605	28.6408992003317	28.6408992003317
ASV_607	22.6396925871956	22.6396925871956
ASV_608	3.03784067495115	3.03784067495115
ASV_609	27.3848190266921	27.3848190266921
ASV_612	4.47070032435394	4.47070032435394
ASV_613	28.6982204223074	28.6982204223074
ASV_614	10.28431162216	10.28431162216
ASV_616	9.7275073081347	9.7275073081347
ASV_617	16.0877262841666	16.0877262841666
ASV_618	0.94508857815312	0.94508857815312
ASV_619	16.020333250769	16.020333250769
ASV_620	10.6314335055425	10.6314335055425
ASV_622	2.73744840382701	2.73744840382701
ASV_624	38.135187266662	38.135187266662
ASV_625	3.19252290912164	3.19252290912164
ASV_626	57.2655581981309	57.2655581981309
ASV_627	21.785364287163	21.785364287163
ASV_628	36.7087651819086	36.7087651819086
ASV_629	1.39006597332367	1.39006597332367
ASV_630	2.63848391797005	2.63848391797005
ASV_631	1.11875171598423	1.11875171598423
ASV_632	4.02140463935355	4.02140463935355
ASV_633	9.91747803977923	9.91747803977923
ASV_636	15.4424050194135	15.4424050194135
ASV_637	10.5284060913037	10.5284060913037
ASV_638	7.12233527862047	7.12233527862047
ASV_639	2.06824011394716	2.06824011394716
ASV_640	0.834342517410176	0.834342517410176
ASV_641	5.12758331666402	5.12758331666402
ASV_642	40.708257131014	40.708257131014
ASV_644	1.44382802259643	1.44382802259643
ASV_645	1.21123974290091	1.21123974290091
ASV_646	4.27773486192715	4.27773486192715
ASV_647	9.38771344416452	9.38771344416452
ASV_648	1.40826042209339	1.40826042209339
ASV_650	9.26493963520515	9.26493963520515
ASV_651	4.81546641758916	4.81546641758916
ASV_652	3.69465784954931	3.69465784954931
ASV_654	33.4629864232437	33.4629864232437
ASV_655	2.19101785684787	2.19101785684787
ASV_656	12.9680994084483	12.9680994084483
ASV_657	6.92449370780556	6.92449370780556
ASV_659	10.5267223241628	10.5267223241628
ASV_661	18.9122989007071	18.9122989007071
ASV_662	25.6887764822085	25.6887764822085
ASV_663	1.97760918939286	1.97760918939286
ASV_664	25.2512689761871	25.2512689761871
ASV_665	4.63482913537328	4.63482913537328
ASV_667	20.1080143852786	20.1080143852786
ASV_668	1.53107482474034	1.53107482474034
ASV_669	2.44884285867568	2.44884285867568
ASV_670	15.1397356367419	15.1397356367419
ASV_671	16.4229918941784	16.4229918941784
ASV_672	3.63639480804708	3.63639480804708
ASV_673	24.6258957458661	24.6258957458661
ASV_675	4.32166807571776	4.32166807571776
ASV_676	3.6356856168238	3.6356856168238
ASV_677	7.02705803180622	7.02705803180622
ASV_678	1.48003535451313	1.48003535451313
ASV_680	2.0604753528399	2.0604753528399
ASV_681	32.5829369831855	32.5829369831855
ASV_682	8.26180324240709	8.26180324240709
ASV_683	9.9455471973926	9.9455471973926
ASV_684	16.4228602845667	16.4228602845667
ASV_685	0.754583662371898	0.754583662371898
ASV_687	14.0751582294285	14.0751582294285
ASV_688	8.56212722257064	8.56212722257064
ASV_689	5.77740161720332	5.77740161720332
ASV_690	11.9320128110718	11.9320128110718
ASV_691	12.5522332675531	12.5522332675531
ASV_692	0.947485097154342	0.947485097154342
ASV_693	7.45913169123921	7.45913169123921
ASV_694	5.81128612454869	5.81128612454869
ASV_695	26.0769525980583	26.0769525980583
ASV_696	3.66865370505304	3.66865370505304
ASV_697	11.7088426472288	11.7088426472288
ASV_698	5.23329627404576	5.23329627404576
ASV_700	3.99156439890212	3.99156439890212
ASV_701	46.0658817670036	46.0658817670036
ASV_702	15.430698759279	15.430698759279
ASV_703	0.834707934993204	0.834707934993204
ASV_705	0.801160756190783	0.801160756190783
ASV_706	21.4513458407994	21.4513458407994
ASV_709	18.3455970825579	18.3455970825579
ASV_710	15.845097351713	15.845097351713
ASV_711	4.55441044129891	4.55441044129891
ASV_712	19.6616837779058	19.6616837779058
ASV_713	12.071968950795	12.071968950795
ASV_715	2.2708793044683	2.2708793044683
ASV_716	1.84382566986902	1.84382566986902
ASV_717	0.631890052136597	0.631890052136597
ASV_718	2.84828367990787	2.84828367990787
ASV_719	2.63618162477922	2.63618162477922
ASV_720	14.7931579695436	14.7931579695436
ASV_721	34.0331399882028	34.0331399882028
ASV_722	2.80976043023361	2.80976043023361
ASV_724	3.59651926537461	3.59651926537461
ASV_726	6.27229226292364	6.27229226292364
ASV_728	21.5095323269562	21.5095323269562
